d,pobs,turn,risk
381,49,0,2825930705563059054848450230716187761407608932884802535605632160336564101650132411659866683489086555900997658107689845314093195243668900307169274211388510896544142473528516251166113548412694337419325837908079461661493306845913966299576470502003090914405919830769101297695948263465617618880353987411661116593649923911573835728356480924282696201825000935077047855258773865880152099811503979513231043440564573055859135659209985160649431722884209121902828402055809646252687059353233333702531649465530133245953469834855603677267729356783641095261086703242505812747854427573075302968066095389104885411676363871468828613380486364678808152125393860555752757737726362618959695189620628810974592645413066423850371190683399223147696628035680445549854542452881152715131485484762867752954292163498151881916946067135027688394143281695744424327228678205071123753065890010739809308381112358634158330885474106247619590009080730281957976394960812048830660623644198980994032800612604888029514513986880995705094185455137288363446816978896846920728898666457271621772633600006413456393130159763630855696395743947153814097027680191091335263801092737069798642799397538249341109243573667355860022291574137032308213634673055626579490922004419358850415981076252725839649052012465140561174327089/474328295734788427239776017608382032872820384368655812749304474450220874354654083841514876975566236060014983040200865808165083507857025407231822434755338278089956743536245779695652117610807344239390285908390532552791287462700337621552092450834659580025536241351411915250526383431926986054436422559746376234539493522028339487111666006116409462197040529273992388478270662461950403060076768926335660253962320287576672488470326663221376609943215804664750987706045877261736771089807418991548865391903415917336784723825598019422809647416779856507588588569644969097126251457960383988478333097157600851462212675951199670143827173690826468457321489579698043383074266653575332943516038794223891756226518525759390697912917157099794848321610193462458500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
381,50,1,2732569692347169274242016118815580212457708717386516114419623189440086483022559510387437668948816308141849663813032095862385229271996478489870377997396662860355260129265881859615408771240825159421330020198618215820276396054419719560763876760382513632621526983423140556084595050359829301322180427137196594577157780535427020093346086828777779686855726538818374865717227071065843211165261319527367605014498398827011799599820239105533056509303099662427054577653694135953938233871055936573121952490531760174717898585556268836463524638076984478275541769720306986717445974401143787278184002688829015816245038973456746266026651185638817896524457958828456406665608871281023209615422488436313522774745266203213973161384468963408295463729741012247867447629006668208266989759843071587091425628932588646325378371845290919545254354195540178493103102704741007611562338933921310623015805068135426164976885246648971356064605904192107670638495766249176011528992281731810308500234758085966472691702860470350621614546925156058230890766410951641113520896738147185782689294415983407910481234566643809695206697344927816538500166766532598064751611747442558375551337609027012431305735851864632506328501027733651223732011153314870835391075862860582545190696862395882532136047854879240132799517497/411190295802513385814105779348734869069664531599950830074307911354638062040438815888485321414360163998512834507311933003756309186270854548010959020901073515756391217584185283426077501045066669727906918841629436602478976965924236872362383877003604753405922817910758100673662754325128339551900522310419925653456704289106572095611728985959770926214625555649219853154262779978784464699966959963012761982935505395718296944731079216683739733589558202704989818967122330298340697924970228326772858929369538422672444105061890169674650928734589930747009765970053169110054322211494167439551835700963453563838075172222475197810492440313450962600432985654623902344052858249829203000291968808507112381133183861387034448936424949195894768912887769840304439962500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,50,0,13824689397299684527443871408008123346888283659005631846028822528070744164598359504349851516992115579916097655249221880990940784265066114028463193449449768265872688483172173663448687193392971734619683063677772403658980724482786248619801086582368053273750708445655323065118161821734663178799995225030796861042041342983340340242310647722356148644802050659763504197704468312947516218423937938155600813115598722767386355054013049558134619804270853795805979983909089676803596815272145267015247302958435173662259487220557885119431920813650493777927170912950036229998161567320319459054394059479758259013082391242163822792597810224922137402119161779311620916333727743052630611077579265625931746469677431407663104557350222156608735079366163078261266699354683594235553256594731855231527061217079304115309207737269657722560810961876942983559666249686304728570106042891366727789810239013410497001772385033542553509836571994561535431274025947815971024347449381893897544986852565389901236350411259948345754675663077892862380663664139213093261016339212042244139322986614135271429439598821719540459855685257280196209326970981716330352603110706060378374364927549592180775025916224787395098863496780519903072834123684815328150931073932214305644685075869206995709594321206377332746513/713275632683892371789136868584033132139579525366399718420006728496572743390457268934608837557242460240624034646918595200248245876476729935686951029707275606150310892535707939391958071595199013893819978809609823387656071372481710709100890903510766285752686077220168293609814110423950354969077327157513347721112020333877202236258144370099863852927880495148860734553790469867594591067784614926820541735281684642972439832286205508603573849538670382954512763467738161295844768556101381942178744950230700627574112366655034615673397966040270460913667050480669126461843987154827645095456139995725715566108590490152179955103499509309513486401987202375485779523419949855000500666941411720637431212370704550014121350244988206165105035070090516484900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,46,1,1586605031936560616957703209812226364022417852153303419361188284238832642351006146388734217926653664879929261780079827946121535976123033482961220939319611047232005631631327859035460520099292529880155095361737614713320918106565727662092823317193449021985938658184329139407877374871659031717590279770950470392504612231165585623648381250643962093494718591485519060605352691219127597097997826353340240771384998296032812892728727336915936138156134666839333418484547550812985537290783097249085246724176446956186748650804869868591061265537490507104182512164361679515821437809159872192702260350888431615172705689628289379715563810529490694216193071588710142997260551371972903247838162326743740134495219082133859258532018278969970436660172217508067954741173876550660587579493713911021112575198424538137321320184121480176649462319888518521689703017602097429683194592471711078215528798450846070515158385578788914811163568514939681545127871606493118819810456256592753776609146394135172284430737839073003402419687772041590419481967958721314315669154925488986824909001337895006379276278981422456893514399930098095795432283614747268716955104443309855741007935122902443043425868441876295392773196315643998546940504011491811083615333216703807242356673800063197972311263377952803/13813441469011909446021850951461361970307370471822302334619487040131667865386001685956805076467752840624055794571133049055191253775659877797765674651725325363320420808293976221191066536568051694703206244316456821321957203928332336472184404439614706168720345650237048596148396759227451951954614594737945841629855612728791179569056092880409085796995808746704908181436982523225197584208730686267689635845819243915119162126714306125638975164829061793518105302369986157810696286789817750729364631592892285231279356850267248333379121622165681882882833990843430276351185317278587037703316965553141702697252046818101433781953780374738917670209129464714346480899433079493950920507960224567929929069222568540991844297691430373696723110194938266841774400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,46,0,7540605537562479842146510881691604046709637946994128485413094313301892183850969974214686313279796273972409285043861975456577653235842098691728172756806461582926490781756446852567283139948779516439583375418247204634411337460711911166270198254851560158950651583820991054036731577796581408482657655439877889954038268546728692671855130364448870685741217020559966171520512873792828616040319442600141484425107153997025484200289308240685109144359862086333170293678228855554567580048244910248423842111378152485603509688050214056728420875673224642128111896517267753662549298157346379894015563078373357215606684843784987401133588901463544395462039860278211853402049757960151936533949473893308778431191554804797299169882626490285729498163650883034781288197276703083948406063023856841635884312860736322613394863074007850426718760864206855088474033367582144350557781499023930481733146729510583096853214797031631208653246769785739021622999808016142897720281446331165196879909112957659498580121573805466437660025035916993137424605298952419454425407698336214288347851551798514744111300285035326374127909990684940550444396651727920331564955045304055692922113616653246505971997981898947797075043339001216928405410459713883714655457537771985538323809700240903112513803424123/85807594909340435703956315017628045971678739893702221764812839518384690934190348142509333841472777171804395145493966339879488225741561496022490349438469245852668979553167872408055106357317174603767816999652309580469903323005318581545971838016332786255962234853554080434263351629948914883498024319700853861186408461218310043459626390387953546216887879115652419194440958781064010955522961194203974945597796648778639378320145023591407380395629519753926347484840681058146739074418211361465112174463843684520193968920906419930634341779280656952020096298426361078116569883287536252084949172418131195922837953702517889335759339465806133702494701037652424604321196975037654215571899154362397739834069720302450688751276776681516395196401866644800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,48,1,7381225070902568287137614662956194484797129975510050270077101454215666941780976923863393057661912571083992426309442842123904270123209229652243693001920129597520352119641541010592881517128318762564323408093077087047528855653495453314234358416135256238564481036729379339662290365374477812210785337910995065449809119832589136635516026139650931477082412132544229431941125264852172326857915860797157866799427111091060565533297869469883583776732621988786796787493433919942787720900843112718473847141897937427149393573261880696944537996333892395529240690036343973874114095551704313115006353579804752482763671985463107910554066605975694922140850011979653920922217168415625450147738224797548767274651616520561936831477384846419766507878173566914320437880280313894336102468481185470368351125196458108256145789234099472727901368378358676535363844143084955202074410856730512289265073983091972273847476527763778046203215446619660928971231509649029297570068980205117699950447505765979215073893262268987577976920925484121427306161841752490500521777228768525904931084547905859054214367538166007756755292957997295750119288428827114272868770495471284937488464109577417636393807830172544092739792058760066724101205470123208470106873822732265598441624866542323507532187017919297/149132067673953153317124219137869371969385298529184931030427486282246907402713285958321534549803946139289399398669486820740195545477659923631802111424962433769691317374485169961763916722118011654659112948663577402471326441395332885466514304975278947998822079135568892614741950430143536408325218088634375066923028148303472528567768887451577764154482975190876839338167057058653874897646129359790897670182084900637118478102942048412159037710097040519471243243876588666897279890998236735309195939357902040773159257377947484510515153256286580342308212722088257940175917804120107871547711573284633123313965170000088546703240164860509170979691102998064241597585163178383745925695825517796947943300544708354939610430277050787177610630003651338186600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,48,0,3581427229543511524818214821572575369034374796427518027627211591941998010421085580274350095311658995656947824832478190990869336575291867517314641317838384415618120084025010574512961180981789532152733277005315442017281054842398008856418931149042555563811366101726474886891669190613674335458272912188580578243004099434979902490848381514874099794826825325590576593289395105881449319843874879736562706497022507791520904670322378030552511448449325619261045194734174896257670596807842722077350765009691323975548872557943736106504404014426540030239813157624891975308010772560413384729830492717622445004421271541785348065995300329332295497920395506546355399924083709607004881210589615362373533584593868790868945008153086369054885281701797974887709616444251972273889313114693216525242230885321209856478791469305583530270324305770772329665605762467724197653792865038771207028044907695377631585056542278024074312753641237320833632467229249887747257822494481327038135475381034157435378969304690214179626053833860283535565849611418436441717198096546827918139154356435844839530697521909723268478803437757420861788529239385718804391527353524027461771484834366763271020785362922529312454552541496202092946185681178304422985848559362273065903156781921886259036644425211570657/40758607581936706959379249633373321836547401449508555338286098771232728193740415367691933574699569156607087694109634011442756907227241710610682915983272891780017765287754739393826175519725657936789713074834847050723204078427526326234336623057758073471582061555438188206275092024225734569661561551857905584063544019078697270643322535434277934453021742579934899117359455421005405203873406567246888099158953408169853704702068886205918505687924021883115015055299323502619701060348650396695928282870325750147092135237430549467051312345158312052209545741752521512105370694561579719740350856898612318063348028008695997434485686246257913508684982992884901687052568563142885752396652098322138926421183117143664077156856468923720287718290886656280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
380,46,1,671282489472232168149002686986917153199284115728076968668089670069694551293126847810236531042795196196333465261114734438898102067607831124169295095065465122605957339668006539682730430993018597426360312585562600921986703104354223035075371917100349557778240903884722517550408318630711125721293873642392747835213389610555491711858388159283290363876957863652663515218253220971951129143593008269409350566421846399602997092971851374476825914071372891140301562428967921329653580817977470087573118898863831882913813422540558323507592733849570826974353636729111839800347522724845482394833555517259331099276894258248694357949172185316167000086394957982951327142221835464943772574560262029123111210144419676761644715624409460244663798185727782312149859766309352261796289473224318358644582596371119545473967660941039319530751918646575967950977592051642216665493590564016253260565855676319234397889127237617632425489389534224135001675689032827571623177513700160243155226970128116617964161366371875120551638919054304786369587742382369223973050789592113234351514831310771459249263758578811107059881241235869532580071262823997429951372385494552843025018404363646708227463220742095016757578114128626684623070875945414553024696843891634739805229248061039793702048768287451145137/7951654979742292070286668352759991890408941902215266216025289703706608990071380120390687452421817089004129034083411513055240934683687195668339002483342398847209065855367054615112111190965449643542500537645351503764233773951966721736951352273228105065104475220366943906002502381709090308244659273954175740260076893459233162954478141041495331200917801790980327947232966671591688794659668420642148609105061876047582716184190479108321506872522365892065312737159852592588224079436361561106261071459861665347267843366520665082026279170148856752997063435252416211113082633617296532638030392030717275148575800138542228848061576080762808143428651453486191019986638533224350071271851995936092257639689216013724772904069924031569910531372395207611745600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
379,46,0,700163015446561698927300825011454360815639996565176114834028814114927186875130088908717145363162334819583941910594416802220400743100464329858473591775026323434362595799635963847722054861924827302024001754156400896460368061520342378928203874048142511748072601292202268284335767666227380157535683726146621233207254434760793414034262769254921680249071146859881370755300457689892086609759476203788246420383667476581646015203195779946303144028459464347212358644756212730401840388033682264683859181849808878387096525003093790231147469004924442349678830435576452447347740548611295964976931110172242770764080059835649768187539132269952117526708893003083906660165807578208677183558300880546424100853522984390066214675443670944554316681751641525112815106258622269306816437752368242209035420749726818384546727300243260308979109719162615598176606638822933204019427063500782216043420300321371141994450870324977861255435745176457845107689245339436520919596317703926515170093201919303169159332675810008856856333321289905169385267049117856258288668992128547954229929219049168085787329762947708850296779951087640138359078174432321251958102285172112345421961157356846952598466691586614190538520452735537847918652613476835259167383469222058014858406648715727720275933432949/5822658225990958137054178519053331690935343064215507905469442681604675456248630766813133367814224165229583956301376287348965272461034530087240416569038984540002537898250677056260882217103665419541387582119263864389029154061075189462048089008251153353083151650776884029467870289175104938523080221693986512009077717011242467234760362204896847779003106082847842731051350774429343600553343795320984014165564772595693386386009840886559786526846288840445002150757046214659957294335521485242275468981475107163870305033918649923864473192165473150315649391678931644586481527794511388534335836699801759723335432572670856776355098035179701929812140427554985955293224080448983678913807442617448418060169016734809153879550924131960041102612983808040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
379,43,1,796777679122134240990740533924714823636911894071235915329660317932358874698123641394419666520641431389810995777941916733395288642934577842330620423325952496615460050080002796473732343100835626773790573401796833949738532224915414474436921280333181120558712055601011890068178108564488788859074969559368001952043037634666460227733483498074055221847763768896586536310639697417588933227367277464171325455344360409889857487322240502633319299111371438489268202932131466739473597483332612620771440610581144240112825383373789460413660820283424648763004926842498039420900130660382666266974485066110059095779591943482738900812387040064492703616321576855740353193171468038151812240130639151560776623906163472046911025200867499176890396043431371842443266197813496244967438886891593729294491508262347286601960083227054076344994898990321929676796845940551864312163443357429938609490296769606371627935295774361947789022788354264608668531196459168560488634014072106026017438606159145754605860789061170412182743325180581636284344392888251818239390310233749592942359647704903924081804897585994321281423868905253474735480500523975210399929721970118291557532636717089248943189274744931880940250170707632101436983982492457787051122979882944749720130749261863576561397/547242314472834411377272417204260497268359310546570291867428823459086039121111914174166669907351895228344356795242132269639593276413019745041392534684115088346103185925815512806473892584930960483213118620231566201976424253860450137410534681226612157244657110035421431340965252742021140838635359181765649624913319267973916093492515244821132310056682902523293489760465298348622518848998477003851881030598192913129077667858067752496220538237433161695958848755361486340221550219503898988935664377958186763521645209954760331190270036857657250969515920270576282385947512010762348546460135028176857116854833888408915110559689664960498301674073348454415973241844368463250345762575887464045903953023403828459506943566816177815793336711746598500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
378,43,0,3694889652353490080669472522884809801277165795521435404778313142768794750214586356341485442552851877200228565909647392210423155923332697435840547780813949009584942759108898826045004987401062333250521644103487544901298377618926986007402233007504150311796771512885835390948635352354810081511570719806028883331939887980593140633695580959932031483266262037651380830016686728582512315971359220872645977223032439497897926542352433873311675105997077399341378863950138164268522826020495195441078310300830008791708291941052247171781104426264972671454471779928490357931051980456530874352508699476596571465586844594036388196373505591578049623579702223737949489562615679271353982896545747871106854328797263064583634898943251659570643112895584219648377812081655497746857723241434324123824196880430714071413718647724184198872016822880191414495336277699647136001216178684883878279961173837486811621792744464664210680086605976043274174687844127136630904239566211604812949818797669093069469547292473500269435235648155466902895711425458218549036882803330957703829758851753717441563459830679737468358805049796906564341459102021913031724358276332911355796020039950834362981760437637577989661561583751353403493563969766372938282768626322824325737965888081208809989951/1094484628945668822754544834408520994536718621093140583734857646918172078242223828348333339814703790456688713590484264539279186552826039490082785069368230176692206371851631025612947785169861920966426237240463132403952848507720900274821069362453224314489314220070842862681930505484042281677270718363531299249826638535947832186985030489642264620113365805046586979520930596697245037697996954007703762061196385826258155335716135504992441076474866323391917697510722972680443100439007797977871328755916373527043290419909520662380540073715314501939031840541152564771895024021524697092920270056353714233709667776817830221119379329920996603348146696908831946483688736926500691525151774928091807906046807656919013887133632355631586673423493197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
378,47,1,1014742965455727978460382105092452933363464238849011002500379241362020571406883842379821112126706568907830130915206705744761765350415141952837785952661024930701993022518056642269039720410902472786959868464475666714621325999021618684871394355406360866033959092391260122551893669623681557708808637853669040371130093134386580806753521195523427886777623672222936226777085398885806075467440948854393466499107977928752986837574020382383145188280782100113233386246642215819811324809954547202630858058009530755964272249918631015684600618960487250204978097574475382688674020319173100367236035566292995668634646655663225864387940358114686000582743574803649230609902714230637586080491360125966118420776339402442772434461102320424944421079445283783720007074882251126867412051405733578565003383119183399889944487106353970589794078226022233977145186633362585862518196703162697763619390706684294067144809001436159912887756377009482151610259323069478246448855061513538189714219488651860448331299840851819463605416009023953779521910813373235623402263517647367500066943172700211324782525912104495377201812482789632614441045077984251692156841905388996572233235034008097995606425062568804530427619448364058639775422784722697798593151499446722292002629143339638014301819/246757320041216539610131893679687418855116564276085876921885418906369885419068531700228321636697678525778663577467258936509646709316487582194374855915748378757240517093802065414047567365414685144622723745005784059062769447899928129591435461814355491303271097831919264669865874200879879995096879616733728949027362113921733228830443466155583517892032601620411174464464965818008089775527613265005274755444415691823723531781074939787414221960082164536725697102200445364346320378713460726732027232909535445216789000381337799231915815093189840327954407564953062320269901034200224668530942885626294104064758861692931496142001540348214584206962557800711471976571224101852878276406126351090551207196705664187428096716841275800065592295291928069950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
378,47,0,3694580606783850590758386272829748417960144955847207224364493987136417788279540925840326327663382017755408023772277654564984032035098545367897956817267024504740997772785338727339575143706213384413880325161646275698676056119367075420205396753251491150803798355629415230484851812255991712018034005834765863159054927976996019290388034238846752758743397243591250340189524043606302267656486610389106252919022617431423044587042651446838616992277587595043878471428114362238674063284240659332285036892315143999345510511244654491616465794817691778162953849803821521122782828113962935197879902589245180012549471283562233024582168684681587066748153956704164428299139495120222255395944655305350509817834118800312050487056944467865504238436606613968959118387980920805256985013706442471368114096499007811093128777849555827677318857782669014576130923722661847278179214086228217038305678497109511653904801819362455127070754637056643950547144518559223386473005970461528137827302698824438194037026628494050734148186474723082038645054428943630059144703437024555500388586998625662812247110874108670585659538261534962558112004216648573234901225076278409079471420378609883333689011972427286204123185638623765625077322478433790550731372770575177102261949267040932120043/1094484628945668822754544834408520994536718621093140583734857646918172078242223828348333339814703790456688713590484264539279186552826039490082785069368230176692206371851631025612947785169861920966426237240463132403952848507720900274821069362453224314489314220070842862681930505484042281677270718363531299249826638535947832186985030489642264620113365805046586979520930596697245037697996954007703762061196385826258155335716135504992441076474866323391917697510722972680443100439007797977871328755916373527043290419909520662380540073715314501939031840541152564771895024021524697092920270056353714233709667776817830221119379329920996603348146696908831946483688736926500691525151774928091807906046807656919013887133632355631586673423493197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
378,43,1,139746025307165548996250049781740673373715242584621393403296031876729236434252740026955592525163376338026196815576344349003460247918540324611181156208769389989707032506951042598673596122581019948672353456797132309383792810999724308808845730791459073196686004374489608915203819559352622009470117779622497514844951205466018587474948000753338491964213034030534288639531179025930808609683312683187176275754287919121436768220134945280980006796828415465415220274286067184286274906224418654533741242455680873712555016595967725582120633487398796136438133139651288684329239367654220619880139182360958367531437772418381675893502407547603440933800926002927668139555777925524107554862281996529818098222274746571008294214799343616442039819715675775787039538759194870125408092520602573942665714870508179748923888194682369316219468678759141332708245725674042637490888803543919084963125836876247489935724816017932334164696653952624259944178642833894678472165335790565732971160052065558133408073333493604136301866536929802414171669635524869826973032893405204162131254898667678833480465374780408333304694246322406055716206790302703755539085714688463070996803954179258893543993866991453300923666931885308443943727996541876484454434514257526136554491401178406432467/213595515867678181190691640340037925340056493397708217044505812656374519644458994001104428348213286606313156761642944751493703750699956769236468523693893670420088399756669867342276841199555865513604120361459133183208923091584906944258049317766262057624555228260700427420270500210870126533579863630632905119223979926781069125241297356494248204768999045391122990222131611761696726888249718055565937314755357171405693127235852069646181078830798130924453938154827030137167723820050115574118951502521804771137042146010467391767702273761004345769039182630609305218765138281700679167040221453185279543422402352069604679090328872354894493372161753818614234555957380065812400580455401075810416886664447306795601303910922939403726836735303594227031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
378,43,0,14778305540896804987903447376383762889289812424646778254390447263621660591081399383894606483077029764567138118076920471406571805236047584061879281518528144091855055428390846122928550731517085635556631830078856076475842684557233135398672125247255197078407456566087987916320282677554565422099869240142202175404083399404292906929743285802571236340723452641244812071425908049044295161035483444407378096910600669986294368706608804776337930864656120759048022720765241260300943769273429237348125901975600477913192551801137428209033228516119977673168457442617706762809249499749148921147873589590274854409097657315368089945496151494349594621920389461070275226208625915926572716304305230667615988149488450722169800774043117232560125912085873468512927794791763632651613915554518490301406178016260627583274086143344023161713457755231229046577124446652657720160412026988884376031058523923084939609657797589059080955511389962651424018156761711901593073275907159648339518735940485334513392302973298993224285841850941513572846285257344954198647983937697104406750258928865014584485553143171404224430150046945696996230327757629849245456279379457861622880806794048496391249368980922998688488851280479133402162149871660096189871010891018909175922149856437956046242463/4377938515782675291018179337634083978146874484372562334939430587672688312968895313393333359258815161826754854361937058157116746211304157960331140277472920706768825487406524102451791140679447683865704948961852529615811394030883601099284277449812897257957256880283371450727722021936169126709082873454125196999306554143791328747940121958569058480453463220186347918083722386788980150791987816030815048244785543305032621342864542019969764305899465293567670790042891890721772401756031191911485315023665494108173161679638082649522160294861258007756127362164610259087580096086098788371681080225414856934838671107271320884477517319683986413392586787635327785934754947706002766100607099712367231624187230627676055548534529422526346693693972788000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
