Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2471,1,4.611600002135674e-05,6.978499999377163e-05,0.00011590100001512837,7,14,False
1,829,1,5.1958000028662354e-05,6.199399996376087e-05,0.00011395199999242323,11,22,False
2,2119,1,0.00011277599998038568,0.0001599119999582399,0.0002726879999386256,17,68,False
3,2432,1,0.00011908999999832304,0.00011635099997420184,0.00023544099997252488,21,74,False
4,2119,1,0.00016174699999282893,0.00019193399998584937,0.0003536809999786783,27,120,False
5,2432,1,0.00040904900004079536,0.00018425100000740713,0.0005933000000482025,31,126,False
6,2119,1,0.0002435650000052192,0.0002553760000409966,0.0004989410000462158,37,172,False
7,2432,1,0.00024914300001910306,0.00023566699996990792,0.000484809999989011,41,178,False
8,2119,1,0.00029176800001096126,0.00031841999998505344,0.0006101879999960147,47,224,False
9,2432,1,0.00029964000003701585,0.0002858440000181872,0.0005854840000552031,51,230,False
10,748,1,0.0004585209999845574,0.00038910899996835724,0.0008476299999529147,57,276,False
11,1414,1,0.0004157360000363042,0.00039923000002772824,0.0008149660000640324,61,282,False
12,748,1,0.0007621240000048601,0.0005237319999764622,0.0012858559999813224,67,328,False
13,2393,1608415253806702502751183107380725541079908565439561528924606710546859637874126080627207288101224500680832902792416791943596389141450033199904553811689922466981/3406460877706028547432655058471216182856549301863800457611282909537764035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0006438570000000254,0.006863235999958306,0.007507092999958331,69,332,False
14,1547,23232947754094369792755956927474919443531550470272043981661659822929129700295404322805350916634505693846269537036608120682197111002779536875633480571296532604778671/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0006384030000390339,0.00609281499998815,0.006731218000027184,73,346,False
15,2662,1608415253806702502751183107380725541079908565439561528924606710546859637874126080627207288101224500680832902792416791943596389141450033199904553811689922466981/3406460877706028547432655058471216182856549301863800457611282909537764035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0005391669999994519,0.007603204000020014,0.008142371000019466,75,348,False
16,2573,1608415253806702502751183107380725541079908565439561528924606710546859637874126080627207288101224500680832902792416791943596389141450033199904553811689922466981/3406460877706028547432655058471216182856549301863800457611282909537764035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0007980930000144326,0.007505488999981935,0.008303581999996368,79,362,False
