Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2471,1,4.6292999996921935e-05,6.380700000363504e-05,0.00011010000000055697,7,14,False
1,2360,1,5.051899998420595e-05,6.256199998233569e-05,0.00011308099996654164,11,22,False
2,1485,1,0.00011722300001792973,0.00027292199999351396,0.0003901450000114437,17,68,False
3,2432,1,0.0001684160000081647,0.00024305700000581965,0.00041147300001398435,21,74,False
4,748,1,0.00026197100001468243,0.00022901500000216402,0.0004909860000168464,27,120,False
5,1414,1,0.00020374099997866324,0.00018792899999198198,0.0003916699999706452,31,126,False
6,233,1,0.0002509100000054332,0.00025307600000701314,0.0005039860000124463,37,172,False
7,2804,1,0.00025822300000299947,0.000232600000003913,0.0004908230000069125,41,178,False
8,233,1,0.0003099340000005668,0.0003118680000113727,0.0006218020000119395,47,224,False
9,2804,1,0.00030594500000802327,0.0002888999999868247,0.000594844999994848,51,230,False
10,233,1,0.0004013749999955962,0.0003691779999996925,0.0007705529999952887,57,276,False
11,920,1,0.0004433839999933298,0.00041415300000835487,0.0008575370000016846,63,288,False
12,2573,1,0.0004816779999998744,0.0005833829999914997,0.001065060999991374,71,344,False
13,920,1,0.0007696380000083991,0.0005409429999758686,0.0013105809999842677,77,354,False
14,1836,1,0.0006127629999923556,0.0005439420000072914,0.001156704999999647,85,410,False
15,2860,1,0.000599679999993441,0.0005135620000089602,0.0011132420000024013,89,414,False
16,340,1,0.0006120410000107768,0.0005862319999891952,0.001198272999999972,95,460,False
17,2860,1,0.0006158609999999953,0.000545265999988942,0.0011611269999889373,99,466,False
18,2761,1,0.0008534170000018548,0.0010440490000007685,0.0018974660000026233,105,512,False
19,1366,1,0.000964090000024953,0.0006465979999745741,0.0016106879999995272,109,518,False
20,2761,1,0.0008654350000085742,0.0007178089999797521,0.0015832439999883263,115,564,False
21,1366,1,0.0009383919999947921,0.0007952359999876535,0.0017336279999824455,119,570,False
22,2761,1,0.0009526910000090538,0.0013305699999932585,0.0022832610000023124,125,616,False
23,1366,1,0.0009843519999890304,0.0008339339999849926,0.001818285999974023,129,622,False
24,2761,1,0.0011744109999938246,0.0008359740000116744,0.002010385000005499,135,668,False
25,1366,1,0.0009377160000099138,0.0007783020000147189,0.0017160180000246328,139,674,False
26,2595,1,0.0012198080000018763,0.001055927000010115,0.0022757350000119914,145,720,False
27,1549,1,0.0010899110000082146,0.0008667189999869152,0.0019566299999951298,149,726,False
28,1384,1,0.0010829900000146608,0.0009855130000175905,0.0020685030000322513,155,772,False
29,875,1,0.001163144000003058,0.0011890970000081325,0.0023522410000111904,159,778,False
30,2710,1,0.001397758000024396,0.0013247139999919,0.002722472000016296,165,824,False
31,1984,1,0.001188299999995479,0.0011944929999856413,0.0023827929999811204,169,830,False
32,2553,1,0.0011897729999930107,0.0014089880000085486,0.0025987610000015593,175,876,False
33,410,1,0.0011946040000054836,0.0010414690000004612,0.0022360730000059448,179,882,False
34,2553,1,0.0011690309999892179,0.0010776309999869227,0.0022466619999761406,185,928,False
35,410,1,0.0011593659999959982,0.001232641000001422,0.0023920069999974203,189,934,False
36,266,1,0.001382396999986213,0.0012508350000075552,0.002633231999993768,195,980,False
37,2822,1,0.0013032369999734783,0.00112961499999642,0.0024328519999698983,199,986,False
