Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2444,1.0,2.547500000105174e-05,4.9167000014449513e-05,7.464200001550125e-05,5,9,False
1,660,1.0,2.3234999986243565e-05,3.756500001372842e-05,6.079999999997199e-05,7,13,False
2,1574,1.0,2.4999999993724487e-05,5.87669999845275e-05,8.376699997825199e-05,10,28,False
3,2895,1.0,2.7154999997947016e-05,3.543600001876257e-05,6.259100001670959e-05,12,31,False
4,1405,1.0,3.011399999763853e-05,6.242400002065551e-05,9.253800001829404e-05,15,46,False
5,2895,1.0,4.207200001360434e-05,3.851299999269031e-05,8.058500000629465e-05,17,49,False
6,1472,1.0,3.757699997208874e-05,4.860399999984111e-05,8.618099997192985e-05,20,64,False
7,413,1.0,3.778500001772045e-05,3.6276000002999353e-05,7.40610000207198e-05,22,67,False
8,1472,1.0,4.054499999028849e-05,5.058600001461855e-05,9.113100000490704e-05,25,82,False
9,413,1.0,4.203800000368574e-05,3.7335999991228164e-05,7.93739999949139e-05,27,85,False
10,1472,1.0,4.531000001861685e-05,4.854599998793674e-05,9.385600000655359e-05,30,100,False
11,413,1.0,4.65269999949669e-05,3.693300001827993e-05,8.346000001324683e-05,32,103,False
12,1163,1.0,4.936299998803406e-05,5.053900000007161e-05,9.990199998810567e-05,35,118,False
13,2229,1.0,5.912000000307671e-05,5.204000001413078e-05,0.0001111600000172075,38,124,False
14,1667,1.0,5.786400001284164e-05,5.2447000001620836e-05,0.00011031100001446248,42,142,False
15,1665,1.0,6.096999999272157e-05,4.08649999883437e-05,0.00010183499998106527,44,144,False
16,2390,1.0,6.13679999901251e-05,5.2277999998295854e-05,0.00011364599998842095,47,159,False
17,1665,1.0,6.274899999425543e-05,4.082500001345579e-05,0.00010357400000771122,49,162,False
18,2951,1.0,6.524700000909434e-05,5.339999998454914e-05,0.00011864699999364348,52,177,False
19,1878,1.0,6.87170000048809e-05,6.28079999955844e-05,0.0001315250000004653,55,183,False
20,2372,1.0,0.00014025500001935143,7.500899999968169e-05,0.00021526400001903312,59,201,False
21,1316,1.0,9.641500000157066e-05,9.120999999367996e-05,0.00018762499999525062,62,207,False
22,1157,1.0,9.856899998794688e-05,5.97859999800221e-05,0.00015835499996796898,66,223,False
23,2081,1.0,8.822399999530717e-05,5.802399999765839e-05,0.00014624799999296556,68,225,False
24,2355,1.0,8.4823999998207e-05,5.609300001196971e-05,0.0001409170000101767,71,238,False
25,2850,1.0,8.537200000091616e-05,5.723099999954684e-05,0.000142603000000463,74,244,False
26,2627,1.0,9.104000000093038e-05,5.610299999148083e-05,0.0001471429999924112,78,260,False
27,339,3.662798878297244e-05,9.24219999944853e-05,0.0001295200000015484,0.0002219419999960337,81,266,False
28,903,1.54446199687932e-05,9.72419999811791e-05,0.00011205600000607774,0.00020929799998725684,85,277,False
29,1795,7.572907474981825e-06,9.843899999850692e-05,0.00012594000000376582,0.00022437900000227273,88,282,False
30,1609,3.063856673320527e-06,0.00010118500000544373,0.00011479600001962353,0.00021598100002506726,92,293,False
31,1711,2.3559915115356e-07,0.00010393299999122974,0.00012661100001309933,0.00023054400000432906,94,295,False
32,1499,8.96447635394105e-08,0.00010660800001005555,0.000115843000003224,0.00022245100001327955,97,303,False
33,2473,3.545535595197958e-08,0.00022836700000539167,0.0001621210000166684,0.0003904880000220601,99,306,False
34,1053,1.309382174891135e-08,0.00012753999999404186,0.00012458500000889217,0.00025212500000293403,102,314,False
35,2473,7.637043341491194e-09,0.00011606900000060705,0.00012770099999670492,0.00024376999999731197,105,320,False
36,736,3.5743402120814765e-08,0.00011888999998177496,0.00014983400001256086,0.0002687239999943358,109,331,False
37,2831,1.3559224297230721e-08,0.00018243100001313906,0.00015318100000172308,0.00033561200001486213,112,336,False
38,1209,4.837541964221411e-09,0.00013795199998867247,0.0001497839999728967,0.0002877359999615692,116,347,False
39,805,1.8999526454250992e-10,0.00012583699998458542,0.00014585100001340834,0.00027168799999799376,118,349,False
40,522,6.395438999224606e-11,0.00016712600000801103,0.00015007299998615053,0.00031719899999416157,121,357,False
41,1752,1.1602672324712741e-10,0.00019149300001686242,0.0002427269999998316,0.00043422000001669403,123,360,False
42,376,1.9179587546329006e-10,0.00016787399999884656,0.00016937399999505942,0.000337247999993906,126,368,False
43,2254,3.4959388198319286e-10,0.0001450290000093446,0.0001726719999908255,0.0003177010000001701,128,371,False
44,376,1.9179587546329006e-10,0.00014318700002036167,0.00014050799998699404,0.0002836950000073557,131,379,False
45,1600,1.0149795480000832e-10,0.0001422839999918324,0.00014149100002214254,0.00028377500001397493,134,385,False
46,1770,1.9179587546329006e-10,0.00014372199999002078,0.00019481800001130978,0.00033854000000133055,138,396,False
47,2933,5.4435794392533254e-12,0.00016976399999180103,0.0001669019999894772,0.0003366659999812782,140,398,False
48,2021,1.7057860189886134e-12,0.0001624670000239803,0.0002415349999864702,0.0004040020000104505,143,406,False
49,343,4.238075253314414e-13,0.00017999500002474633,0.00020434900000054768,0.000384344000025294,145,409,False
50,2486,1.4985641712859613e-14,0.00017547999999578678,0.00015588700000535027,0.00033136700000113706,148,416,False
51,2495,2.838664562043885e-15,0.00017086300002233656,0.00016395700001226032,0.0003348200000345969,150,420,False
52,1064,6.761413671394895e-16,0.00016245399999093024,0.00015184399998702247,0.0003142979999779527,153,427,False
53,1378,1.2338044906116048e-16,0.00016195899999615904,0.0002378009999972619,0.00039975999999342093,155,431,False
54,1740,2.5282862109218794e-17,0.00019768300001032912,0.00015984600000251703,0.00035752900001284615,158,438,False
55,1378,4.7873034418600476e-17,0.00017042999999716812,0.0001946179999947617,0.00036504799999192983,161,445,False
56,1161,1.2443537995055282e-16,0.00018409599999813508,0.00015760299999101335,0.00034169899998914843,165,455,False
57,1352,2.0240528961704605e-17,0.00018052100000431892,0.00017273499997827457,0.0003532559999825935,168,461,False
58,2184,3.810574881597106e-42,0.00017659200000252895,0.00020302699999774632,0.00037961900000027526,172,471,False
59,1352,1.5810170719728264e-18,0.00017816700000139463,0.00017430399998374924,0.00035247099998514386,175,477,False
