Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,10266,0,1.8586999999570253e-05,0.006283079000013458,0.006301666000013029,1,1,1,False
1,3722,0,2.083499998661864e-05,0.006134696000003714,0.006155530999990333,1,1,2,False
2,6634,0,6.420900001558039e-05,0.007145360999970762,0.007209569999986343,3,2,3,False
3,7318,0,0.00011082800006079196,0.00849142300000949,0.008602251000070282,5,3,4,False
4,8454,0,0.00019558299993605033,0.009060700999953042,0.009256283999889092,7,4,5,False
5,3448,0,0.00018957300005695288,0.007172255000000405,0.007361828000057358,5,3,4,False
6,2641,0,0.00017317999993338162,0.008576880999953573,0.008750060999886955,5,3,4,False
7,9064,0,0.00019783000004736095,0.00785878000010598,0.008056610000153341,7,4,5,False
8,9620,0,0.000217415999941295,0.007813162000047669,0.008030577999988964,5,3,4,False
9,6508,0,0.00017958499995529564,0.007613602999981595,0.00779318799993689,5,3,4,False
10,127,0,0.000128152999991471,0.006472418000043945,0.006600571000035416,3,2,3,False
11,8545,0,0.00013790799994239933,0.007025327000064863,0.007163235000007262,5,3,4,False
12,1202,0,8.29339999199874e-05,0.006369574999894212,0.006452508999814199,1,1,2,False
13,454,0,7.896099998561112e-05,0.00668572800009315,0.006764689000078761,3,2,3,False
14,409,0,0.00017248599999675207,0.007070456000064951,0.007242942000061703,5,3,4,False
15,7660,0,0.00017547400000239577,0.00749154200002522,0.0076670160000276155,5,3,4,False
16,3623,0,0.0003180139999585663,0.007914764000020114,0.00823277799997868,7,4,5,False
17,6160,0,0.0002328030000171566,0.008302413999899727,0.008535216999916884,7,4,5,False
18,5938,0,0.0002467340000293916,0.008068395999998756,0.008315130000028148,5,3,4,False
19,2007,0,0.0002016790000425317,0.0072567299999946044,0.007458409000037136,5,3,4,False
20,2541,0,0.00022086499996021303,0.007477903999983937,0.00769876899994415,7,4,5,False
21,2959,0,0.0002108610000277622,0.0071032979999472445,0.007314158999975007,5,3,4,False
22,7989,1017/100000000000000,0.00022689400009312521,0.008032071999991786,0.00825896600008491,7,4,5,False
23,3936,106047/200000000000000,0.00028590299996267277,0.008031952000010278,0.008317854999972951,7,4,5,False
24,3685,106047/200000000000000,0.00024450499995509745,0.0075809329999856345,0.007825437999940732,5,3,4,False
25,3524,14684769/40000000000000,0.00024484800007940066,0.008205669000062699,0.0084505170001421,7,4,5,False
26,8404,1150110909/200000000000000,0.0002846400000180438,0.008134424999980183,0.008419064999998227,7,4,5,False
27,8688,1150110909/200000000000000,0.00023813199993583112,0.007927390999952877,0.008165522999888708,5,3,4,False
28,6023,58575170943/100000000000000,0.00024790700001631194,0.008565268999973341,0.008813175999989653,7,4,5,False
29,4586,193880886597/50000000000000,0.00023384300004636316,0.008736503000022822,0.008970346000069185,7,4,5,False
30,5154,193880886597/50000000000000,0.00019482399989101395,0.007919719000028635,0.00811454299991965,5,3,4,False
31,9438,192857893047/10000000000000,0.00015211000004455855,0.007425277999914215,0.0075773879999587734,5,3,4,False
32,3128,37718604664389/200000000000000,0.00014750500008631207,0.007017999000026975,0.0071655040001132875,5,3,4,False
33,3774,90818181818181/200000000000000,0.00020676899998761655,0.0075532680000378605,0.007760037000025477,7,4,5,False
34,8084,70229068608717/200000000000000,0.00014726100005191256,0.006318592999946304,0.006465853999998217,3,2,3,False
35,268,90818181818181/200000000000000,0.00011842700007491658,0.006365484999946602,0.006483912000021519,3,2,3,False
36,8088,9081818181819/20000000000000,0.00014462000001458364,0.007215258000087488,0.007359878000102071,5,3,4,False
37,2291,9081818181819/20000000000000,0.00013703399997666565,0.0065403950000018085,0.006677428999978474,3,2,3,False
38,6076,90818181819/200000000000,0.0001446740000119462,0.0073128799999722105,0.007457553999984157,5,3,4,False
39,6529,908181819/2000000000,0.00019721999990451877,0.007358397999951194,0.007555617999855713,5,3,4,False
40,5778,908181819/2000000000,0.00018454500002462737,0.009248017000004438,0.009432562000029066,5,3,4,False
41,2491,908181819/2000000000,0.00014570700000149372,0.007286987000043155,0.007432694000044648,3,2,3,False
42,2230,9081819/20000000,0.00015462099997876066,0.007827911000049426,0.007982532000028186,5,3,4,False
43,8327,90819/200000,0.00019129699990116933,0.007680349999986902,0.007871646999888071,5,3,4,False
44,8535,0,0.00023679399998854933,0.007745167000052788,0.007981961000041338,7,4,4,False
45,8193,0,4.2294999957448454e-05,0.007217463000074531,0.0072597580000319795,1,1,1,False
46,3219,0,2.5057000016204256e-05,0.006518235000044115,0.006543292000060319,1,1,2,False
