Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,7866,0,5.97519999701035e-05,6.184100004702486e-05,0.00012159300001712836,4,4,False
1,1438,0,6.0630000007222407e-05,5.4046999935053464e-05,0.00011467699994227587,8,13,False
2,8624,0,0.00019939000003432739,8.600500007105438e-05,0.00028539500010538177,14,43,False
3,7866,0,0.000140665000003537,9.297700000843179e-05,0.00023364200001196878,16,51,False
4,4910,0,0.00018358900001658185,0.00012706600000456092,0.00031065500002114277,20,65,False
5,6346,0,0.0005997170000000551,0.00015847500003474124,0.0007581920000347964,26,95,False
6,761,0,0.0010265309999795136,0.00019732299995212088,0.0012238539999316345,34,139,False
7,3970,0,0.0007005280000385028,0.00023670199993830465,0.0009372299999768074,40,185,False
8,3586,0,0.000729424000041945,0.000268053000013424,0.000997477000055369,44,215,False
9,5393,0,0.0012010609999606459,0.00034753800002818025,0.001548598999988826,50,245,False
10,7866,0,0.0007550329999048699,0.0003035680000493812,0.0010586009999542512,52,253,False
11,1710,0,0.0008002600000054372,0.0003304980000393698,0.001130758000044807,56,267,False
12,5627,0,0.0021565559999316974,0.0003836390000060419,0.0025401949999377393,62,297,False
13,9276,0,0.0010318409999854339,0.00039205799998853763,0.0014238989999739715,68,337,False
14,5627,0,0.0017025399999965884,0.0004800970000360394,0.002182637000032628,74,371,False
15,5224,0,0.0013032209999437327,0.0005429749999166233,0.001846195999860356,82,421,False
16,8890,0,0.002316460999963965,0.0009596689999398222,0.0032761299999037874,90,477,False
17,450,0,0.002566150000006928,0.0006652160000157892,0.0032313660000227173,96,523,False
18,8280,0,0.0021091319999868574,0.0006842530000312763,0.0027933850000181337,102,563,False
19,6484,0,0.0021482839999862335,0.0008531109999694308,0.0030013949999556644,110,613,False
20,1957,0,0.0026243290000138586,0.00080963100003828,0.0034339600000521386,116,659,False
21,921,0,0.0027932190000683477,0.0011952529999916806,0.003988472000060028,122,699,False
22,6743,0,0.003880831000060425,0.0009535799999866867,0.004834411000047112,128,739,False
23,8152,0,0.003021811999929014,0.0012348980000069787,0.0042567099999359925,134,779,False
24,1011,0,0.0031541430000743276,0.0010636069999918618,0.004217750000066189,140,819,False
25,6093,0,0.00309581800001979,0.0010324459999537794,0.004128263999973569,146,859,False
26,8378,0,0.0032626869999603514,0.0011354079999819078,0.004398094999942259,150,889,False
27,2063,0,0.004795381000008092,0.0012405789999547778,0.00603595999996287,156,923,False
28,10306,0,0.0033058050000818184,0.0011133710000876818,0.0044191760001695,158,931,False
29,131,0,0.0032162410000182717,0.0010234260000743234,0.004239667000092595,162,949,False
30,1869,0,0.0038207000000056723,0.0016646909999735726,0.005485390999979245,168,983,False
31,8396,0,0.004304637000018374,0.0012662860000318688,0.005570923000050243,176,1033,False
32,4459,0,0.004137879000040812,0.0014180450000367273,0.005555924000077539,184,1089,False
33,7945,0,0.004491821000101481,0.0013193219999720895,0.005811143000073571,190,1135,False
34,254,0,0.004580390000000989,0.0016474869999001385,0.006227876999901127,198,1185,False
35,4202,0,0.005133473999990201,0.0023010959999965053,0.0074345699999867065,202,1221,False
36,4054,0,0.00526118300001599,0.001646217999905275,0.006907400999921265,206,1241,False
37,3151,0,0.005579170000032718,0.002623489000029622,0.00820265900006234,212,1275,False
38,6119,0,0.005542308000030971,0.0016898309999078265,0.0072321389999387975,220,1325,False
39,7238,0,0.005200739000088106,0.0022077770000805685,0.0074085160001686745,226,1371,False
40,7639,0,0.006020099000011214,0.002000251000026765,0.008020350000037979,234,1421,False
41,2367,0,0.005537027999935162,0.0018623969999680412,0.007399424999903204,242,1477,False
42,6899,0,0.005553569999960928,0.001990783999985979,0.007544353999946907,248,1523,False
43,7501,0,0.006292323000025135,0.0021890289999646484,0.008481351999989784,254,1563,False
44,9360,0,0.006718729999988682,0.002380274999950416,0.009099004999939098,260,1603,False
45,5055,0,0.006148939000013343,0.0023426199999221353,0.008491558999935478,268,1653,False
46,4473,0,0.0061118529999930615,0.002085237000073903,0.008197090000066964,274,1691,False
47,9133,0,0.006322307000004912,0.0024395620000632334,0.008761869000068145,282,1741,False
48,9794,0,0.006753334999984872,0.0021908329999860143,0.008944167999970887,290,1789,False
49,5657,0,0.007419929999969099,0.00246205700000246,0.00988198699997156,298,1845,False
50,3771,0,0.007059803999936776,0.00288447000002634,0.009944273999963116,304,1891,False
51,8505,836256536036316192747/9765625000000000000000000000000000,0.007474320000028456,0.04403769400005331,0.05151201400008176,312,1937,False
52,850,0,0.007625680000046486,0.0023345259999132395,0.009960205999959726,322,1993,False
53,7866,0,0.007108221999942543,0.0025435910000624062,0.00965181300000495,324,2005,False
54,2343,0,0.0070292650000283174,0.002569662000041717,0.009598927000070034,328,2019,False
55,4830,0,0.009179811000080917,0.0029636019999088603,0.012143412999989778,334,2049,False
56,4331,0,0.008136867000075654,0.0027312000000847547,0.010868067000160408,342,2093,False
57,5834,0,0.008738921000031041,0.0028174669999998514,0.011556388000030893,352,2159,False
58,9183,0,0.008369544000061069,0.002865394999957971,0.01123493900001904,362,2231,False
59,7832,0,0.00943125800006328,0.002984715000025062,0.012415973000088343,370,2293,False
60,1577,0,0.010068068999999014,0.003936458999987735,0.014004527999986749,378,2349,False
61,111,0,0.009932729999945877,0.0031950299999152776,0.013127759999861155,386,2405,False
62,1536,0,0.008846941999991031,0.003051290000030349,0.01189823200002138,396,2471,False
63,5993,0,0.009681694999926549,0.0034103749999303545,0.013092069999856903,406,2543,False
64,9403,0,0.009613470999966012,0.003150859000015771,0.012764329999981783,414,2605,False
65,5086,0,0.009778000999972392,0.004249645000072633,0.014027646000045024,422,2661,False
66,5585,0,0.01121477199990295,0.0034731250000277214,0.014687896999930672,432,2727,False
67,5520,0,0.010498305000055552,0.0037384500000143817,0.014236755000069934,440,2789,False
68,933,0,0.010789502000079665,0.0036427149999553876,0.014432217000035052,448,2845,False
69,7828,0,0.01196184799994171,0.0037827139999535575,0.015744561999895268,454,2883,False
70,4432,0,0.012040218000038294,0.003685152000002745,0.01572537000004104,462,2927,False
71,156,0,0.010787693999986914,0.0040193930000214095,0.014807087000008323,468,2965,False
72,5616,0,0.01145592700004272,0.0035827309999376666,0.015038657999980387,474,2999,False
73,7473,0,0.01092186000005313,0.004185473000006823,0.015107333000059953,480,3033,False
74,9028,836256536036316192747/9765625000000000000000000000000000,0.012299472999984573,0.0727413820000038,0.08504085499998837,486,3069,False
75,8571,3976561412265191794782373/7812500000000000000000000000000000,0.011956146999978046,0.07222094799999468,0.08417709499997272,494,3123,False
76,5452,636155778269782188571346363/39062500000000000000000000000000000,0.01194662000000335,0.07366526800001338,0.08561188800001673,502,3181,False
77,6675,2776256952162102697037679659/7812500000000000000000000000000000,0.011947654999971746,0.07661932799999249,0.08856698299996424,510,3237,False
78,883,1274139658552570629200110138491/19531250000000000000000000000000000,0.012443780000012339,0.0759557760000007,0.08839955600001304,520,3297,False
79,3155,1274139658552570629200110138491/19531250000000000000000000000000000,0.012286429000027965,0.07800839600008658,0.09029482500011454,528,3357,False
80,2481,2240141360759524689732652296627/3906250000000000000000000000000000,0.012257509000050959,0.10714477199996963,0.1194022810000206,536,3413,False
81,6410,74252575728229640693193113485823/3906250000000000000000000000000000,0.013251691000050414,0.08133350399998562,0.09458519500003604,546,3481,False
82,603,7302440910246999801926189552599879/39062500000000000000000000000000000,0.01301631899991662,0.08499252699994031,0.09800884599985693,556,3553,False
83,5068,7302440910246999801926189552599879/39062500000000000000000000000000000,0.013171400000032918,0.08624859099995774,0.09941999099999066,564,3613,False
84,7980,2725319334265203481423375864593783/7812500000000000000000000000000000,0.012950477999993382,0.11783527099998992,0.1307857489999833,572,3669,False
85,5211,17647404721865445704610212574115893/39062500000000000000000000000000000,0.01488555899993571,0.09151633399994807,0.10640189299988378,580,3725,False
86,249,70679549213130605636833941917/156250000000000000000000000000,0.013945244999945317,0.12025448600002164,0.13419973099996696,588,3781,False
87,395,141456888294699262390441079/312500000000000000000000000,0.0136887219999835,0.15207535000001826,0.16576407200000176,596,3837,False
88,746,283120645971913450347973/625000000000000000000000,0.01573909100000037,0.15020889899994927,0.16594798999994964,604,3893,False
89,1417,1134283581128023437/2500000000000000000,0.014532815999928062,0.15084444699994037,0.16537726299986844,614,3961,False
90,2524,2270525844291319/5000000000000000,0.015041554000049473,0.15575676499997826,0.17079831900002773,624,4033,False
91,1255,2270525844291319/5000000000000000,0.015656058999979905,0.1618012799999633,0.1774573389999432,632,4093,False
92,6110,9099263411/20000000000,0.016163197999958356,0.18962213599991173,0.2057853339998701,642,4161,False
93,2920,18214507/40000000,0.01691496700004791,0.13170510299994476,0.14862006999999267,652,4233,False
94,8171,18214507/40000000,0.01627487200005362,0.12991395899996405,0.14618883100001767,660,4293,False
95,1296,0,0.01808823700002904,0.005761144999951284,0.023849381999980324,666,4335,False
96,10306,0,0.018544303999988188,0.005605589000083455,0.024149893000071643,668,4343,False
97,7583,0,0.017745135000041046,0.006524145999946995,0.02426928099998804,672,4361,False
98,2081,0,0.01710336999997253,0.005836799999997311,0.02294016999996984,678,4395,False
99,4753,0,0.017664383000010275,0.005588961999933417,0.023253344999943693,684,4435,False
100,1103,0,0.01862643399999797,0.005745707999949445,0.024372141999947416,692,4485,False
101,2793,0,0.02065335600002527,0.005699689000039143,0.026353045000064412,702,4551,False
102,4110,0,0.01716831499993532,0.005848765999985517,0.023017080999920836,710,4603,False
103,4273,0,0.018012865999935457,0.007237121000002844,0.0252499869999383,720,4669,False
104,6119,0,0.018282268000007207,0.0064761490000364574,0.024758417000043664,730,4741,False
105,3633,0,0.018483960000025945,0.006857624000076612,0.025341584000102557,736,4793,False
106,7692,0,0.01870101400004387,0.005998985000019275,0.024699999000063144,742,4833,False
107,627,0,0.020013222999978098,0.006129174999955467,0.026142397999933564,748,4873,False
108,1322,0,0.019513809000045512,0.005884088000016163,0.025397897000061675,756,4923,False
109,2063,0,0.02001896800004488,0.007440794999979516,0.027459763000024395,764,4979,False
110,10306,0,0.018875755999943067,0.006555832000003647,0.025431587999946714,766,4989,False
111,4731,0,0.01959434900004453,0.005777137999984916,0.025371487000029447,770,5007,False
112,1198,0,0.019602220000024317,0.006864444000029835,0.026466664000054152,776,5041,False
