Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2739,1,4.80059999858895e-05,8.184700004676415e-05,0.00012985300003265365,5,9,False
1,1104,1,4.669999998441199e-05,6.750800002919277e-05,0.00011420800001360476,7,13,False
2,2308,1,6.077500000856162e-05,0.0007646689999774026,0.0008254439999859642,10,28,False
3,2781,1,7.372500004976246e-05,0.00010254200003601,0.00017626700008577245,13,34,False
4,15,1,8.921199997757867e-05,0.00015070000000605432,0.000239911999983633,17,52,False
5,2515,1,0.00010182099998701233,0.0001339810000331454,0.00023580200002015772,21,60,False
6,2739,1,0.00013287100000525243,0.00014940300002308504,0.00028227400002833747,26,81,False
7,2515,1,0.00014480499999081076,0.0001651499999866246,0.00030995499997743536,30,88,False
8,2739,1,0.00016432200004601327,0.00018021899995801505,0.0003445410000040283,35,109,False
9,2515,1,0.0001759710000328596,0.0001959150000061527,0.0003718860000390123,39,116,False
10,2739,1,0.00021995499997728984,0.00020933000001832625,0.0004292849999956161,44,137,False
11,2515,1,0.00023114100002885607,0.00022443799997518,0.00045557900000403606,48,144,False
12,2213,1,0.00032159899996031527,0.00027741400003833405,0.0005990129999986493,53,165,False
13,2669,1,0.00026578899996820837,0.00025609900001200003,0.0005218879999802084,57,172,False
14,2213,1,0.0002855299999851013,0.0003569799999922907,0.000642509999977392,62,193,False
15,1323,1,0.0005057479999663883,0.000532733999989432,0.0010384819999558204,67,203,False
16,2558,1,0.0005762899999695037,0.0004612960000258681,0.0010375859999953718,73,227,False
17,818,1,0.0004189050000036332,0.00047569700001304227,0.0008946020000166754,77,233,False
18,1595,1,0.0004891000000384338,0.0004079040000419809,0.0008970040000804147,82,254,False
19,1612,1,0.00046161900002061884,0.00037901899997905275,0.0008406379999996716,87,264,False
20,1563,1,0.0005073529999890525,0.0003902070000094682,0.0008975599999985207,93,288,False
21,1671,1,0.0004790570000068328,0.0004620010000166985,0.0009410580000235313,98,297,False
22,2366,1,0.0008126910000214593,0.0004493730000376672,0.0012620640000591266,104,321,False
23,1230,1,0.0005425270000500859,0.000460966999980883,0.0010034940000309689,110,333,False
24,99,1,0.0006901049999896713,0.0005544830000303591,0.0012445880000200304,117,360,False
25,1230,1,0.0008079119999706563,0.00056225599996651,0.0013701679999371663,124,374,False
26,201,1,0.0006825030000072729,0.0005288950000021941,0.001211398000009467,132,404,False
27,1169,1,0.0006229569999618434,0.0006024950000096396,0.001225451999971483,138,414,False
28,1852,1,0.0006427740000276572,0.0005562530000133847,0.001199027000041042,145,441,False
29,221,1,0.0007053079999650436,0.0006461020000188,0.0013514099999838436,152,455,False
30,463,1,0.0006971029999931488,0.000678788000016084,0.0013758910000092328,160,485,False
31,2227,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0007328080000092996,0.033498919999999544,0.03423172800000884,165,494,False
32,1339,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00089534400001412,0.024445975000048747,0.025341319000062867,171,511,False
33,2889,89022258444567598264704917087555591067504737261551260856300136459379004133184017172900039567119734744077048769265667827965505616384971665360641251/35390501550823951935522013824635935206589074415435581058472956526610500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00098845499996969,0.030976490000000467,0.03196494499997016,177,523,False
34,687,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0011702879999688776,0.0354800879999857,0.036650375999954576,184,543,False
35,1945,5502676778086718607518487249301952821194595912311790972992121950972740665055542914677311846913329679659919465124458269236295009015650098626071573521/2106405943719250666767714182489967013090086075192168730758779043305964500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0012334139999552463,0.035656329999994796,0.03688974399995004,191,557,False
36,1871,448720373961981577853413648214005088248209926914892452104392446170148041284472397892108335139317096859267380867015233892126153559595721477179359/59090693290297939988434207156000982217019274418384961729143519603500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0010340979999909905,0.03606184500000609,0.03709594299999708,199,580,False
37,2442,134748967577649131047527478011148450523103483371824542128249325849451467049569600699109586802131162548280810970596448873092292140578300234515797911/20729389045316517192052850780615315180189285465460662928423057584888965000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0011318690000052811,0.0382422330000054,0.03937410200001068,206,593,False
38,1759,28356164762035118402703669188747402590031377753977233474939992126225409316791112218927091646701800475187206923947931780685259968625635287437/1507415645160661734398831815204106689209675367815942901253661214375000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001251081000020804,0.037555955000016183,0.03880703600003699,214,616,False
39,2206,2298993767517942183050720955565548052345175638661691861201964602906334639151947760209916760887602511291594895036896482445690522298991031/246108676760924364799809275951690888034232713112807004286312035000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0012308519999919554,0.044701204999967104,0.04593205699995906,221,629,False
40,2528,1751782337661841992344100580775936646749614689159871849641606702398339167689210026711365185421312061829902011832974271330069854301223100979/482373006451411755007626180865314140547096117701101728401171588600000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001273743000012928,0.043264873999987685,0.04453861700000061,229,652,False
41,45,1802086621752749671799562607986601259084681673477102626538812231133327388760233694894384349259197761448034440896206272772397511903652245291581/776213476635410356662899266650731669552016128591285199940796697540110000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0012565170000016224,0.03133451300004708,0.032591030000048704,234,659,False
42,1822,2298993767517942183050720955565548052345175638661691861201964602906334639151947760209916760887602511291594895036896482445690522298991031/246108676760924364799809275951690888034232713112807004286312035000000000000000000000000000000000000000000000000000000000000000000000000000000,0.001268520999985867,0.03186715900000081,0.03313567999998668,240,676,False
43,1464,28169270769225919266415612579052423973076616913816331279301362516692018521001002823328998508361889043552058499235435082084561035777/6278282570431743999995134590604359388628385538592015415467143750000000000000000000000000000000000000000000000000000000000000000000000000,0.0012947420000273269,0.039404030000014245,0.04069877200004157,245,685,False
44,1522,118011709396618945434119887188517595922441002481607895250832489491398517425538389816975930602548391280005713165187774132371340407842701/70316764788835532799945507414768825152637918032230572653232010000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0014319510000291302,0.03815991499999427,0.0395918660000234,251,702,False
45,1464,4466054721763785763436674402742768113393900353514666808621363506498409176253878233080716525238069926380830939073933638489891635416218477/3152099660441243119613557253097187092092321757047661627551096059700000000000000000000000000000000000000000000000000000000000000000000000000000,0.0013525499999786916,0.0404332429999954,0.04178579299997409,257,714,False
46,1171,28169270769225919266415612579052423973076616913816331279301362516692018521001002823328998508361889043552058499235435082084561035777/6278282570431743999995134590604359388628385538592015415467143750000000000000000000000000000000000000000000000000000000000000000000000000,0.0015081340000051568,0.03872770599997466,0.04023583999997982,264,734,False
47,901,6585032509986130027683151494201916268673349428729637272865795650861023012972876495681572687851838386537063306906684593403850141/20500514515695490612229010908095867391439626248463723805607000000000000000000000000000000000000000000000000000000000000000000000000000,0.001385877000018354,0.04037930800001277,0.041765185000031124,269,742,False
48,333,5593543952229990811487787088678306862651041555840077854189181940773838903957050048504359738588220951020603164024740654318074519393/50226260563453951999961076724834875109027084308736123323737150000000000000000000000000000000000000000000000000000000000000000000000000000,0.0014053759999796966,0.039791487000002235,0.04119686299998193,275,759,False
49,283,350819361410360826127013268803245801176594708062980780398925547575131077389504994373000448394455454818225615531740680579521503957311/3970290716580783462247652051833266432269987902055151252880895675000000000000000000000000000000000000000000000000000000000000000000000000000,0.0014074750000077074,0.0412061580000227,0.042613633000030404,281,771,False
50,1763,5593543952229990811487787088678306862651041555840077854189181940773838903957050048504359738588220951020603164024740654318074519393/50226260563453951999961076724834875109027084308736123323737150000000000000000000000000000000000000000000000000000000000000000000000000000,0.001450519999991684,0.05019477700000152,0.05164529699999321,288,791,False
51,2966,129248344692861878587223584353487134074353106244778726986985904941830136100756436218321189949594104802272704936575945146821081/2928644930813641516032715844013695341634232321209103400801000000000000000000000000000000000000000000000000000000000000000000000000000,0.0013821260000099755,0.04967649299999266,0.051058619000002636,294,802,False
52,764,129248344692861878587223584353487134074353106244778726986985904941830136100756436218321189949594104802272704936575945146821081/2928644930813641516032715844013695341634232321209103400801000000000000000000000000000000000000000000000000000000000000000000000000000,0.00172324199996865,0.042530085000009876,0.044253326999978526,301,822,False
53,1174,112282946813832812726630038990442689572895414533470962493051803836070594345831621443844404770298150235545685598751223087/59768263894155949306790119265585619217025149412430681649000000000000000000000000000000000000000000000000000000000000000000000000,0.00151366200003622,0.04220913100004964,0.04372279300008586,306,830,False
54,959,171889796362047616983507578263447354863412854996575585439139610844490193551732189415899541332295139925277767216466321183209/292864493081364151603271584401369534163423232120910340080100000000000000000000000000000000000000000000000000000000000000000000000000,0.0015323750000106884,0.043083928999976706,0.044616303999987394,312,847,False
55,2745,23878702369478528157771557585379225995917149447879679339852404446770051758459024433815723267231727522895040342575611818082703/53185506845381401362038869109912550287700433506444391233542438000000000000000000000000000000000000000000000000000000000000000000000000,0.0015946359999929882,0.048030487999994875,0.049625123999987863,318,859,False
56,2768,171889796362047616983507578263447354863412854996575585439139610844490193551732189415899541332295139925277767216466321183209/292864493081364151603271584401369534163423232120910340080100000000000000000000000000000000000000000000000000000000000000000000000000,0.0016684380000242527,0.05799113099999431,0.059659569000018564,325,879,False
57,1645,348785927933836098581122720141040811684936092891963545088984982278170732298460807291531978444262762315225855449024773/1867758246692373415837191227049550600532035919138458801531250000000000000000000000000000000000000000000000000000000000000000000,0.0015857449999998607,0.05479366399998753,0.05637940899998739,331,890,False
58,732,166089905372295157260002257690256701739947750426087383048939147468081996366223734636434765042353192040248110517623272129719/2928644930813641516032715844013695341634232321209103400801000000000000000000000000000000000000000000000000000000000000000000000000000,0.0016355369999700997,0.05234247799995728,0.05397801499992738,338,910,False
59,1590,9818813263885064158844015836500263432835779816711024711664367078522864253239933287396788259006955026136633319617472419/597682638941559493067901192655856192170251494124306816490000000000000000000000000000000000000000000000000000000000000000000000000,0.001592413000025772,0.05522162199997638,0.05681403500000215,344,921,False
60,790,9818813263885064158844015836500263432835779816711024711664367078522864253239933287396788259006955026136633319617472419/597682638941559493067901192655856192170251494124306816490000000000000000000000000000000000000000000000000000000000000000000000000,0.001826801000049727,0.0473289070000078,0.04915570800005753,351,941,False
61,1766,8638105546687510414821210600336003279589361567466803341775415117141404781752803470540064725216662623509655184129909065313/1100865889298154350958084051991320910316533156745295955191486275000000000000000000000000000000000000000000000000000000000000000000000,0.0018321559999776582,0.045755297000027895,0.04758745300000555,356,949,False
62,1089,9615259764051395919262652223826817707190762074693454064793142949260472232063035976508201224541315355726294278917973/170766468269016998019400340758816054905786141178373376140000000000000000000000000000000000000000000000000000000000000000000000,0.0016636380000250028,0.041399280000007366,0.04306291800003237,362,966,False
63,1006,2716716089771606630708013343782172195945371046699991514569252749249414869332087708523994611812448955151360551774232761/64357002848641963210711434136547519206707774148952400513562000000000000000000000000000000000000000000000000000000000000000000000,0.0018684020000137025,0.051074158999995234,0.052942561000008936,368,978,False
64,1106,9615259764051395919262652223826817707190762074693454064793142949260472232063035976508201224541315355726294278917973/170766468269016998019400340758816054905786141178373376140000000000000000000000000000000000000000000000000000000000000000000000,0.0018186420000461112,0.05795336300002418,0.059772005000070294,375,998,False
65,1617,351326421558383943219817033460548332412980538739874831990404951795187077996862204362402691658107472685664856441/304940121908958925034643465640742955188903823532809600250000000000000000000000000000000000000000000000000000000000000000000,0.0018959140000447405,0.057491024000000834,0.059386938000045575,380,1006,False
66,325,351326421558383943219817033460548332412980538739874831990404951795187077996862204362402691658107472685664856441/304940121908958925034643465640742955188903823532809600250000000000000000000000000000000000000000000000000000000000000000000,0.002086806000022534,0.04333783200002017,0.045424638000042705,386,1023,False
67,1903,7054184697598951291592683566521317071488247410465781260265814678649677433356707819971273483750834059084966033543/7889687769445420995683317000898546901167848420811201202713125000000000000000000000000000000000000000000000000000000000000000,0.0020901219999700515,0.053651688000002196,0.05574180999997225,392,1035,False
68,1210,13350387882448485853360165840944262483870416513159742080859293236504572932073751659475675242504018498542371/3111633897030193112598402710619826073356161464620506125000000000000000000000000000000000000000000000000000000000000000,0.0021008620000202427,0.05200766699999804,0.05410852900001828,399,1055,False
69,2881,77472718035832033775870574768136311279600371883387577159115301288364803537458177809336868758947256961/25401093036981168266109409882610825088621726241800050000000000000000000000000000000000000000000000000000000000000000,0.0023916210000152205,0.048471258999995825,0.050862880000011046,403,1060,False
70,1934,77472718035832033775870574768136311279600371883387577159115301288364803537458177809336868758947256961/25401093036981168266109409882610825088621726241800050000000000000000000000000000000000000000000000000000000000000000,0.00204150600001185,0.03683590399998593,0.03887740999999778,408,1074,False
71,2058,9969313509711942391074404567361515103350001826938588181413731629544514734673669021224615960157831561361/4336056929323779058667105577399151181422504525177936162000000000000000000000000000000000000000000000000000000000000000,0.0020814690000179326,0.04665607499998714,0.04873754400000507,413,1084,False
72,1221,37587961522239243478479360007503847427107068240742398202579297889916495927963686956272905720098439/2962226593233955482928211065027501468060842710414000000000000000000000000000000000000000000000000000000000000000,0.002339908999999807,0.0493176169999856,0.05165752599998541,419,1101,False
73,1196,1447252251344086514072072081621224817725968219187261924088812719537776618044751434408641955979/604536039435501118964941033679081932257314838860000000000000000000000000000000000000000000000000000000000000,0.0021636220000118556,0.05635023199999978,0.058513854000011634,424,1110,False
74,2219,1447252251344086514072072081621224817725968219187261924088812719537776618044751434408641955979/604536039435501118964941033679081932257314838860000000000000000000000000000000000000000000000000000000000000,0.002485304999993332,0.04676319999998668,0.049248504999980014,430,1127,False
75,229,50593430073521904092457751637183295207797969876380616740291708206669386851461984371614943/123374701925612473258151231363077945358635681400000000000000000000000000000000000000000000000000000000000,0.002237412999988919,0.06071586100000559,0.06295327399999451,435,1136,False
76,1218,50593430073521904092457751637183295207797969876380616740291708206669386851461984371614943/123374701925612473258151231363077945358635681400000000000000000000000000000000000000000000000000000000000,0.0023538649999750305,0.04821452200002341,0.05056838699999844,441,1153,False
77,1145,11116519875628055453162457435591475645353095422068769113489575825077500212923900735541/176249574179446390368787473375825636226622402000000000000000000000000000000000000000000000000000000000,0.0021534230000384014,0.058941180999966036,0.06109460400000444,446,1162,False
78,2673,11116519875628055453162457435591475645353095422068769113489575825077500212923900735541/176249574179446390368787473375825636226622402000000000000000000000000000000000000000000000000000000000,0.002263701000003948,0.05297446399998762,0.05523816499999157,452,1179,False
79,245,1081649588011115883007956709790944818041165679174995038869178301751854120939078731/125892552985318850263419623839875454447587430000000000000000000000000000000000000000000000000000000,0.002449766000040654,0.06169002099994714,0.06413978699998779,457,1188,False
80,255,1081649588011115883007956709790944818041165679174995038869178301751854120939078731/125892552985318850263419623839875454447587430000000000000000000000000000000000000000000000000000000,0.002246928999966258,0.05075471500003914,0.0530016440000054,463,1205,False
81,1370,47460428959337214397896544859730785479399061076209319942372624774349817118966352289/8216951878299435415505237002712122861303748354600000000000000000000000000000000000000000000000000000,0.002509511000027942,0.06543841100000236,0.0679479220000303,469,1217,False
82,1789,56802966921945711749281407571691031832708289244608009586077887288000090924817/1284617887605294390443057386121178106608035000000000000000000000000000000000000000000000000000,0.0022762849999935497,0.059653655999966304,0.061929940999959854,476,1237,False
83,1944,77015250254966034491369524887567554950645790673780963694646129974787353/749048330965186233494494102694564493649000000000000000000000000000000000000000000000000000,0.00244809099996246,0.06425384599998551,0.06670193699994797,481,1245,False
84,2448,239189705102188750513361763759887885807154232939076553767978259043553398517/12846178876052943904430573861211781066080350000000000000000000000000000000000000000000000000000,0.0028059649999931935,0.06410631199997852,0.06691227699997171,487,1262,False
85,2831,309112384915839871022413899260341441765767060655388604430606984459993/209733532670252145378458348754478058221720000000000000000000000000000000000000000000000000,0.002370632999998179,0.06200619800000595,0.06437683100000413,492,1271,False
86,2578,309112384915839871022413899260341441765767060655388604430606984459993/209733532670252145378458348754478058221720000000000000000000000000000000000000000000000000,0.0026342040000031375,0.054879035999988446,0.05751323999999158,498,1287,False
87,2957,246326570228985897840218157518160970762555504621052338839760907533/2675172610589950833908907509623444620175000000000000000000000000000000000000000000000000,0.002473659999964184,0.05376328199997715,0.05623694199994134,503,1296,False
88,856,8171897426149413938813907457337679168435283074715091638566922896829/524333831675630363446145871886195145554300000000000000000000000000000000000000000000000000,0.0025545359999910033,0.046478499000045304,0.04903303500003631,508,1309,False
89,2148,912278229794637417216944474083316699780569211857653283492332029/1337586305294975416954453754811722310087500000000000000000000000000000000000000000000000,0.002442276000010679,0.044702467999968576,0.047144743999979255,512,1316,False
90,2601,912278229794637417216944474083316699780569211857653283492332029/1337586305294975416954453754811722310087500000000000000000000000000000000000000000000000,0.0026211369999487033,0.04572803799999292,0.048349174999941624,516,1326,False
91,2794,141097879407368654633283883919535541843056863150654955049219191139/328323076570628383354119139997700347799943000000000000000000000000000000000000000000000000,0.0025581289999649925,0.04822006000000556,0.05077818899997055,520,1334,False
92,760,9262354201742150942396614224881073756181535905024564721640859/2183814375991796599109312252753832343000000000000000000000000000000000000000000000000,0.002639102999978604,0.02728241900001649,0.029921521999995093,524,1344,False
93,307,158024319084725830654971373609741940464708254396524673217196147/83845057178346754083831633301908817001093000000000000000000000000000000000000000000000,0.002527733000022181,0.0169929429999911,0.019520676000013282,528,1352,False
94,2414,1744827901697536691541434013277490559623667546042186781441/63668057609090279857414351392240010000000000000000000000000000000000000000000000,0.0024747350000211554,0.027412093000009463,0.02988682800003062,532,1362,False
95,70,96454787712592122118114027161884235680428688111649173271377/7948684129390882481855935709815198505600000000000000000000000000000000000000000000,0.0024699839999584583,0.017931482999983928,0.020401466999942386,536,1370,False
96,2721,1675912492007174478409290463765067830136504063189121013/9095436801298611408202050198891430000000000000000000000000000000000000000000,0.0025184390000276835,0.026337930000011056,0.02885636900003874,540,1380,False
97,2916,19284271399437715764330826739037017953562029491295553723/237163514593861292468868458936094037250000000000000000000000000000000000000000,0.002581329999998161,0.01615902099996447,0.01874035099996263,544,1388,False
98,2690,16777163253470843517133402932705399237306825513752221/12993481144712302011717214569844900000000000000000000000000000000000000000,0.0026697320000153013,0.02633122299999968,0.029000955000014983,548,1398,False
99,1099,6558676618079138345604942162799528005820650623830276367/11547213882726217709941576322402806595000000000000000000000000000000000000000,0.0027252369999928305,0.01777945300000283,0.020504689999995662,552,1406,False
100,2912,250501193294244610511883186145277045649381804216571/26517308458596534717790233816010000000000000000000000000000000000000000,0.002623408999966159,0.027317174000017985,0.029940582999984144,556,1416,False
101,2766,2110850341191163037464288799022793647646118746579549/509454318293479281646002799249443550000000000000000000000000000000000000,0.002743791999989753,0.016649939000046743,0.019393731000036496,560,1424,False
102,1686,55891053901150032787336285030985007299150922841/773099371970744452413709440700000000000000000000000000000000000000,0.0028206119999936163,0.02726634999999078,0.030086961999984396,564,1434,False
103,265,2629400820934926670983324004794675607812505799/83142022150793862363076559242768640000000000000000000000000000000,0.0030420100000014827,0.017434371999968334,0.020476381999969817,568,1442,False
104,478,80058726394682566154102450865238993362543137/138053459280490080788162400125000000000000000000000000000000000,0.002963994999959141,0.029740508000031696,0.03270450299999084,572,1452,False
105,2628,1753829262837652866906588669966790351725643553/6929100340515340712016139665702500000000000000000000000000000000,0.002665532000037274,0.01677709099999447,0.019442623000031745,576,1460,False
106,902,55071095541211139329438295504364275851499/11269670145346129043931624500000000000000000000000000000000,0.002824521000036384,0.028698449999978948,0.03152297100001533,580,1470,False
107,2439,459991173039662677475625683991923800324469/216055676215064359670803429700000000000000000000000000000000,0.0028649800000266623,0.017941210000003593,0.020806190000030256,584,1478,False
108,2791,8141401829600299851991129376705224709/187749606752955086112980000000000000000000000000000000,0.0030318599999645812,0.03050472699999318,0.03353658699995776,588,1488,False
109,2816,18992005634452865062398839638878882644783/1006474010660735154003004710500000000000000000000000000000,0.0027616940000143586,0.017820233999998436,0.020581928000012795,592,1496,False
110,2753,3814133969378045862845746419641595709/9387480337647754305649000000000000000000000000000000,0.002670564999959879,0.028262984999969376,0.030933549999929255,596,1506,False
111,1770,70208577083729636367605659424217299489/397278167889252962215065680000000000000000000000000000,0.003346050999994077,0.019107424000026185,0.022453475000020262,600,1514,False
112,2288,27032902862015572350866985463660583/6705343098319824504035000000000000000000000000000,0.0029425199999764118,0.030846195000037824,0.033788715000014236,604,1524,False
113,2869,112177249798578337137125418693991927/63939278067107137974261745000000000000000000000000,0.0028388810000024023,0.019187130000034358,0.02202601100003676,608,1532,False
114,2159,58160707635600008535499560505109/1368437367004045817150000000000000000000000000,0.002818436999973528,0.028978259999973943,0.03179669699994747,612,1542,False
115,1424,11109456424447486446152429345252407/432170952513392417428201000000000000000000000000,0.0028853200000185097,0.01744158500002868,0.02032690500004719,616,1550,False
116,1292,7624204594308409469415094331/15958453259522400200000000000000000000000,0.00301368300000604,0.030641517000049134,0.033655200000055174,620,1560,False
117,1259,9864533265813890779487935470143/34184876300707382423852000000000000000000000,0.0028759470000068177,0.018094625999992786,0.020970572999999604,624,1568,False
118,1011,131063523894542157515035097/22797790370746286000000000000000000000,0.0029721909999693708,0.029151929999954973,0.032124120999924344,628,1578,False
119,2339,62983061023374319579239186331/66653480972025739405600000000000000000000,0.0030748400000106813,0.01980935500000669,0.02288419500001737,632,1586,False
120,1890,432575833455279581344813/5815762849680175000000000000000000,0.004354566000017712,0.032072219999975005,0.03642678599999272,636,1596,False
121,1416,46934607393924725712837451/1422062023771153990750000000000000000,0.0030084379999948396,0.018106325000019297,0.021114763000014136,640,1604,False
122,2438,22034053753679132441/21194471026531250000000000000,0.0031297369999947477,0.030530114000043795,0.03365985100003854,644,1614,False
123,2755,390219717555910573217/834989491687526000000000000000,0.0028944079999746464,0.01970141699996475,0.022595824999939396,648,1622,False
124,806,15287048702891778067/968890104070000000000000000,0.0032427250000068852,0.03309776499997952,0.0363404899999864,652,1632,False
125,495,37231866912335218451/5149650903132050000000000000,0.003020875000004253,0.0197548589999883,0.022775733999992553,656,1640,False
126,583,72350426183119013/276825744020000000000000,0.002981141999953252,0.031103577999999743,0.034084719999952995,660,1650,False
127,481,7246922064925635167/58813606643792000000000000,0.003312849999986156,0.01998288100003265,0.023295731000018804,664,1658,False
128,706,134089539444439/28247524900000000000,0.0031657299999778843,0.03341743400000041,0.036583163999978296,668,1668,False
129,1959,33255745743049607/14236651665582500000000,0.003110164999952758,0.01965063300002612,0.022760797999978877,672,1676,False
