Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,1405,1,3.4040000002732995e-05,0.007549269999969965,0.007583309999972698,2,2,2,False
1,2895,1,3.238199997213087e-05,0.006866871999989144,0.0068992539999612745,2,2,2,False
2,1405,1,0.0002586190000215538,0.011192456000003403,0.011451075000024957,11,3,3,False
3,2895,1,3.1693000039467734e-05,0.007515903000012258,0.007547596000051726,2,2,2,False
4,1405,1,6.332899999961228e-05,0.007140612000000601,0.0072039410000002135,5,3,3,False
5,2895,1,3.0108999965250405e-05,0.007575489999965157,0.0076055989999304074,2,2,2,False
6,1472,1,6.684300001325028e-05,0.007479152999962935,0.007545995999976185,5,3,3,False
7,413,1,3.0962999971961835e-05,0.006453385000042999,0.006484348000014961,2,2,2,False
8,1472,1,0.00012163099995632365,0.007560064000017519,0.007681694999973843,5,3,3,False
9,851,1,3.782800001772557e-05,0.006872595000004367,0.006910423000022092,3,3,3,False
10,1811,1,0.00019319300002962336,0.009499289999951088,0.009692482999980712,9,4,4,False
11,932,1608415253806702502751183107380725541079908565439561528924606710546859637874126080627207288101224500680832902792416791943596389141450033199904553811689922466981/3406460877706028547432655058471216182856549301863800457611282909537764035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.917000001114502e-05,0.006742598999949223,0.006791768999960368,2,2,2,False
12,2606,23232947754094369792755956927474919443531550470272043981661659822929129700295404322805350916634505693846269537036608120682197111002779536875633480571296532604778671/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.821999995234364e-05,0.007003779999990911,0.007091999999943255,3,2,3,False
13,565,61940141766668610285937463206937600967784045125965152963486604353503980058419951014031892043585869279259240282704034157437760662412200441807370536782499467992063879/202577118705860958672998847344695519570204702157887417513456577705846520515397500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.309200003646765e-05,0.006715096999982961,0.006788189000019429,2,2,2,False
14,1807,1608415253806702502751183107380725541079908565439561528924606710546859637874126080627207288101224500680832902792416791943596389141450033199904553811689922466981/3406460877706028547432655058471216182856549301863800457611282909537764035000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00010015200001589619,0.007847024999989571,0.007947177000005468,3,2,3,False
15,2945,6494775166261289246531465920139772712515647486783825236404596642624739924341833030689689129240092695992823385403347198410151545569267274483634060827044693/194654907297487345567580289055498067591802817249360026149216166259300802000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.557599998453952e-05,0.0065271579999830465,0.006552733999967586,1,1,1,False
16,560,12635897711266192720995724264328234761687977691220179540947083714095715066108914051189635547017717017427619466396243304848266354373138071330143361647366233741/953809045757687993281143416371940531199833804521864128131159214670573929800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.997799998638584e-05,0.006573869000021659,0.006603847000008045,1,1,2,False
17,1995,23154318509558856431393193291033292414174475098583243401035530736681868043710977024188681122644251200286532722406433468155194282699708034085508096971523417363/1092267081318390742183363275977116306677883148431333914731096673730814590262600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3.164899999319459e-05,0.0071377360000042245,0.007169384999997419,1,1,2,False
18,609,6494775166261289246531465920139772712515647486783825236404596642624739924341833030689689129240092695992823385403347198410151545569267274483634060827044693/194654907297487345567580289055498067591802817249360026149216166259300802000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.679499998403116e-05,0.006962188999978025,0.007038983999962056,3,2,3,False
19,2886,80190455724246332672251352295509896705056062072704711426275262191314440734628294391056680285741520425679036055269789621579482381962524859190015552719/6207108013312734233660085747943178175759018407186225323635719587350153125000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.1210000006230985e-05,0.006725364000033096,0.006766574000039327,2,2,2,False
20,2829,241635263517632554573772649412885303623099786272406603149302442508280158039789300657884599635092520516700867808618565133978665784691381164868214399706091/48663726824371836391895072263874516897950704312340006537304041564825200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.715199999187462e-05,0.00672995899998341,0.006817110999975284,3,2,3,False
21,2886,88819377481152054035277503367483153531911679699595960468948985933198860285329108825038137584737734858626788319821197384908899675663976721150336030709837479/29794466061949869834685496554929140061621130859524683982069577619577626608575000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.828999999517691e-05,0.006593994000013481,0.006642284000008658,2,2,3,False
22,2829,241635263517632554573772649412885303623099786272406603149302442508280158039789300657884599635092520516700867808618565133978665784691381164868214399706091/48663726824371836391895072263874516897950704312340006537304041564825200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00011653899997554618,0.007502407000004041,0.007618945999979587,5,3,4,False
