Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2444,1,5.052699998486787e-05,0.0070738629999596014,0.007124389999944469,2,2,2,False
1,2145,1,3.321600001982006e-05,0.007743077999975867,0.007776293999995687,2,2,2,False
2,1405,1,0.00026127900002848037,0.01075918899999806,0.01102046800002654,11,3,3,False
3,2895,1,3.6707999981899775e-05,0.007849037999960728,0.007885745999942628,2,2,2,False
4,1472,1,6.373399997983142e-05,0.007916427999987263,0.007980161999967095,5,3,3,False
5,413,1,3.5260000004200265e-05,0.0070181959999899846,0.007053455999994185,2,2,2,False
6,1472,1,7.23030000244762e-05,0.007113367999977527,0.007185671000002003,5,3,3,False
7,851,1,3.906000000597487e-05,0.006920747999970445,0.0069598079999764195,3,3,3,False
8,1924,1,0.00021971099999973376,0.009254142000031607,0.00947385300003134,9,4,4,False
9,110,1,3.690500000175234e-05,0.006399784999985059,0.006436689999986811,2,2,2,False
10,2390,1,6.951199998184165e-05,0.007465301999957319,0.007534813999939161,5,3,3,False
11,1158,1,3.394799995248832e-05,0.006604425999967134,0.006638373999919622,3,3,3,False
12,2372,1,0.00018912100000534338,0.009286943000006431,0.009476064000011775,9,4,4,False
13,2208,1,6.946000002017172e-05,0.006595892999996522,0.006665353000016694,2,2,2,False
14,2552,1,6.254700002727986e-05,0.007953251000003547,0.008015798000030827,5,3,3,False
15,1955,1,3.4884999990936194e-05,0.006747158999985459,0.006782043999976395,2,2,2,False
16,865,1,6.698700002516489e-05,0.007855468000002475,0.00792245500002764,5,3,3,False
17,1594,1,3.88920000204962e-05,0.00700722199997017,0.007046113999990666,3,3,3,False
18,2355,1,0.00021794200000613273,0.009301022999977704,0.009518964999983837,9,4,4,False
19,1594,1,4.867799998464761e-05,0.007349685000008321,0.007398362999992969,4,3,3,False
20,2355,1,8.610200001157864e-05,0.007808350999994218,0.007894453000005797,6,4,4,False
21,2014,1,4.0911000041887746e-05,0.006395230000009633,0.006436141000051521,2,2,2,False
22,2785,1,6.657400001586211e-05,0.007371302000024116,0.007437876000039978,5,3,3,False
23,2411,1,3.894799999670795e-05,0.006727425999997649,0.006766373999994357,3,3,3,False
24,247,1,0.0002101550000475072,0.009593797999968956,0.009803953000016463,9,4,4,False
25,2750,1,4.85990000242964e-05,0.006812701000001198,0.006861300000025494,4,3,3,False
26,247,1,0.00014174500000763146,0.007800754000015786,0.007942499000023417,6,4,4,False
