Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2444,1,3.178100001832718e-05,0.008102903000008155,0.008134684000026482,2,2,2,False
1,2145,1,3.287399999862828e-05,0.007882375000008324,0.007915249000006952,2,2,2,False
2,2444,1,0.00025776500001484237,0.010937942999987627,0.011195708000002469,11,3,3,False
3,1735,1,3.800300004286328e-05,0.007018146999996588,0.007056150000039452,2,2,2,False
4,396,1,0.00030509300000858275,0.009087288999978682,0.009392381999987265,7,3,3,False
5,2176,12036325192603639070579523388704960401886556993246897008836564982453828443473809375865579014614802564747471228738243110294099428905838943010065472641724386629289310749/143130969929013054491751583919314325963175060291062235727682079651503000340612500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.0996999991402845e-05,0.007444854999960171,0.007505851999951574,2,2,2,False
6,24,12036325192603639070579523388704960401886556993246897008836564982453828443473809375865579014614802564747471228738243110294099428905838943010065472641724386629289310749/143130969929013054491751583919314325963175060291062235727682079651503000340612500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00010998599998401914,0.007126532000029329,0.007236518000013348,3,2,3,False
7,1583,3972864721362661876547778859516178996226253099604958823410157857951873248359830098740882012193031744606505298828924933884669075737384063803120386395847847982598007/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.1005000014138204e-05,0.006898715000033917,0.006939720000048055,2,2,2,False
8,1892,2006455048681521645832600248088256225099209596159493751576439676206551927711802364608986082658609884899083870029343953540386378984554396203512160962829665094421514987/143130969929013054491751583919314325963175060291062235727682079651503000340612500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9.072999995396458e-05,0.007862387999978182,0.007953117999932147,3,2,3,False
9,2849,24746111106620733499275969164859975080808531449149121292852930569755126872347375448968290993597364665813533745659414689032814566581679434901230003024347285037791/4673664324212671167077602740222508602879185642157134227842680151885812256020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.2578000034154684e-05,0.007015793999983089,0.007058372000017243,2,2,2,False
