Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2444,1,3.069699999969089e-05,0.006704152999986945,0.006734849999986636,2,2,2,False
1,660,1,3.0630000026121706e-05,0.00814625700002125,0.008176887000047373,2,2,2,False
2,1574,1,0.00026373299999704614,0.010712406000038754,0.0109761390000358,11,3,3,False
3,2895,1,3.504799997244845e-05,0.007335177000015847,0.007370224999988295,2,2,2,False
4,1472,1,7.11769999952594e-05,0.007876000000010208,0.007947177000005468,5,3,3,False
5,413,1,3.2433000001219625e-05,0.006799136000040562,0.006831569000041782,2,2,2,False
6,1163,1,6.971200002681144e-05,0.007235469999955058,0.007305181999981869,5,3,3,False
7,110,1,3.0928000001040346e-05,0.0065162539999619185,0.006547181999962959,2,2,2,False
8,1163,1,6.0323000013795536e-05,0.007586873000036576,0.007647196000050371,5,3,3,False
9,110,1,3.297099999599595e-05,0.007151463000013791,0.007184434000009787,2,2,2,False
10,1163,1,6.822000000283879e-05,0.007351403000029677,0.007419623000032516,5,3,3,False
11,908,1,3.698800003348879e-05,0.007410656000047311,0.0074476440000808,2,2,2,False
12,1198,1,0.00025090899998758687,0.009358753000014985,0.009609662000002572,7,3,3,False
13,1158,1,4.512100002784791e-05,0.007292489999997542,0.00733761100002539,3,2,2,False
14,2372,1,7.18070000402804e-05,0.007411315000013019,0.007483122000053299,4,3,3,False
15,1788,186063903194784630624484623670534841693585303384130527554577203822813201111524735960012973175517591929217689922121740783991002303674431192043305075037/28954439712245990594332761506440481286339444465008631247280324605715000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.6853000014834834e-05,0.006748462000018662,0.006795315000033497,2,2,2,False
16,213,186063903194784630624484623670534841693585303384130527554577203822813201111524735960012973175517591929217689922121740783991002303674431192043305075037/28954439712245990594332761506440481286339444465008631247280324605715000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8.848599998145801e-05,0.007263173000012557,0.007351658999994015,3,2,3,False
