Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,967,0,4.2851999978665845e-05,0.007296006999922611,0.0073388589999012765,1,1,1,False
1,9776,0,1.7936999938683584e-05,0.007141016000105083,0.007158953000043766,1,1,1,False
2,9356,0,1.929999984895403e-05,0.007382890999906522,0.007402190999755476,1,1,1,False
3,7129,0,1.8356000055064214e-05,0.00662444499994308,0.006642800999998144,1,1,1,False
4,16239,0,2.0191999965391005e-05,0.006538081000144302,0.006558273000109693,1,1,1,False
5,16265,0,1.6165000033652177e-05,0.007171859999971275,0.007188025000004927,1,1,1,False
6,17837,0,2.9240000003483146e-05,0.006498701000055007,0.00652794100005849,1,1,4,False
7,16265,0,3.316999982416746e-05,0.0062854190000507515,0.006318588999874919,1,1,4,False
8,17837,0,0.0002418080000552436,0.006400476999942839,0.006642284999998083,1,1,4,False
9,16501,0,3.4508999988247524e-05,0.0062610420000055456,0.006295550999993793,1,1,4,False
10,16012,0,0.00024204700002883328,0.006273458999885406,0.0065155059999142395,1,1,4,False
11,5094,0,3.2865000093806884e-05,0.0062642149998737295,0.006297079999967536,1,1,4,False
12,11078,0,0.0002314660000592994,0.005973535000066477,0.006205001000125776,1,1,4,False
13,15272,0,3.139299997201306e-05,0.005994683999915651,0.006026076999887664,1,1,4,False
14,3002,0,0.00012218599999869184,0.007436005000045043,0.007558191000043735,7,3,3,False
15,6600,0,4.2269999994459795e-05,0.0064913690000594215,0.006533639000053881,3,3,3,False
16,3002,0,5.6516000086048734e-05,0.006177244000127757,0.006233760000213806,1,1,4,False
17,12101,0,3.655699993032613e-05,0.00663167900006556,0.006668235999995886,1,1,4,False
18,7287,0,0.00039266299995688314,0.006745615999989241,0.007138278999946124,1,1,4,False
19,12769,0,3.5931999946114956e-05,0.006297251999967557,0.006333183999913672,1,1,4,False
20,11503,0,0.00024338399998669047,0.007023430999879565,0.007266814999866256,1,1,4,False
21,12769,0,3.3438999935242464e-05,0.0064747490000627295,0.006508187999997972,1,1,4,False
22,11503,0,0.00024134299997058406,0.006254187999957139,0.006495530999927723,1,1,4,False
23,12101,0,3.318499989291013e-05,0.006219890000011219,0.006253074999904129,1,1,4,False
24,7287,0,0.000244849999944563,0.005973383999844373,0.006218233999788936,1,1,4,False
25,12101,0,3.3641000072748284e-05,0.006278169000097478,0.006311810000170226,1,1,4,False
26,7287,0,0.00024404400005550997,0.00627140500000678,0.00651544900006229,1,1,4,False
27,16103,0,3.425800014156266e-05,0.006048423000038383,0.006082681000179946,1,1,4,False
28,16012,0,0.00012371900015750725,0.007560145000070406,0.0076838640002279135,7,3,3,False
29,3780,0,2.5936999918485526e-05,0.006431386000031125,0.006457322999949611,3,3,3,False
30,16471,0,2.769799993984634e-05,0.007301050000023679,0.007328747999963525,2,2,2,False
31,8761,0,3.998100009994232e-05,0.0071874039999784145,0.007227385000078357,2,2,2,False
32,9100,0,4.8869000011109165e-05,0.006995691999918563,0.007044560999929672,2,2,4,False
33,4831,0,8.30890000997897e-05,0.006933188000175505,0.007016277000275295,2,2,4,False
34,5929,0,7.725699992988666e-05,0.0072618559997863485,0.007339112999716235,3,2,2,False
35,15729,0,2.4046999897109345e-05,0.006580837000001338,0.006604883999898448,2,2,2,False
36,13259,0,4.7365999989779084e-05,0.006580234000011842,0.006627600000001621,2,2,4,False
37,15264,0,4.299500005799928e-05,0.006737740000062331,0.00678073500012033,2,2,4,False
38,11217,27651/12800000,8.415499996772269e-05,0.00654550800004472,0.006629663000012442,3,2,2,False
39,10777,0,1.9779000012931647e-05,0.006209728000158066,0.006229507000170997,2,2,2,False
40,3658,27651/12800000,2.2661999992124038e-05,0.005950692999931562,0.005973354999923686,2,2,2,False
41,1989,38123/8000000,1.9179999981133733e-05,0.006248876999961794,0.006268056999942928,2,2,2,False
42,14858,483219/409600000,4.5013000089966226e-05,0.005893320999803109,0.005938333999893075,1,1,4,False
43,4575,1662243/4096000000,3.117000005659065e-05,0.006191282999907344,0.006222452999963934,1,1,4,False
44,2877,1662243/4096000000,0.0002557640000304673,0.006041185999947629,0.0062969499999780965,1,1,4,False
45,6296,0,3.092599990850431e-05,0.0060760559999835095,0.006106981999892014,1,1,4,False
46,3828,2582881/4096000000,0.00012940500005242939,0.007585095000194997,0.007714500000247426,7,3,3,False
47,8711,2582881/4096000000,2.785700007734704e-05,0.00640264899993781,0.006430506000015157,3,3,3,False
48,3828,1291441/4096000000,5.9307000128683285e-05,0.006161356999882628,0.006220664000011311,1,1,4,False
49,4046,2653771/2048000000,3.580700013117166e-05,0.0066054900000835914,0.006641297000214763,1,1,4,False
50,9859,341329/327680000,0.0002558640001097956,0.006731431999924098,0.0069872960000338935,1,1,4,False
51,10114,169897119/32768000000,3.6056999988431926e-05,0.006308156000159215,0.006344213000147647,1,1,4,False
52,17565,2452927/512000000,0.00024362899989682774,0.006750771000042732,0.00699439999993956,1,1,4,False
53,17595,79478801/6553600000,3.6159000046609435e-05,0.006009468000002016,0.006045627000048626,1,1,4,False
54,16253,133663973/13107200000,0.00026923199993689195,0.006084224999995058,0.00635345699993195,1,1,4,False
55,9163,215455617/8192000000,3.1442999897990376e-05,0.006126909000158776,0.006158352000056766,1,1,4,False
56,3262,784325557/32768000000,0.0002432639998914965,0.0060447880000538134,0.00628805199994531,1,1,4,False
57,10852,907192471/16384000000,3.506300004119112e-05,0.006130403000042861,0.006165466000084052,1,1,4,False
58,14527,3188966873/65536000000,0.0002548299999034498,0.006409108000070773,0.006663937999974223,1,1,4,False
59,12557,3177414049/32768000000,3.325900001982518e-05,0.006170012999973551,0.006203271999993376,1,1,4,False
60,13230,2879169809/32768000000,0.00025430499999856693,0.006633086999954685,0.006887391999953252,1,1,4,False
61,8048,21182400657/131072000000,3.751899998860608e-05,0.007026119999864022,0.007063638999852628,1,1,4,False
62,1365,1080292883/16384000000,0.00013965100015411736,0.008902811999860205,0.009042463000014322,7,3,3,False
63,12704,868452581/16384000000,3.1030999934955616e-05,0.006863097999939782,0.006894128999874738,3,3,3,False
64,14730,919937/52428800,3.545599997778481e-05,0.006377801000098771,0.006413257000076555,3,3,3,False
65,5844,170335787/3276800000,5.5424000038328813e-05,0.007389542000055371,0.0074449660000937,3,3,3,False
66,7135,384335701/8192000000,6.612499987568299e-05,0.007838401999833877,0.00790452699970956,3,3,4,False
67,11479,13026318563/131072000000,6.46249998226267e-05,0.00888622000002215,0.008950844999844776,3,3,4,False
68,5789,4672647227/52428800000,0.0003446099999564467,0.010294563000115886,0.010639173000072333,9,3,4,False
69,15025,42590028131/262144000000,4.804299987881677e-05,0.006676296000023285,0.006724338999902102,3,3,4,False
70,5264,16681278799/131072000000,0.0003296209999916755,0.009402857999930347,0.009732478999922023,9,3,4,False
71,4444,60459923227/262144000000,4.3898000058106845e-05,0.006167248999872754,0.006211146999930861,3,3,4,False
72,1611,13478758103/65536000000,0.0003273079998962203,0.009083897999971668,0.009411205999867889,9,3,4,False
73,5141,10543300039/32768000000,4.130599995733064e-05,0.006289473999913753,0.006330779999871083,3,3,4,False
74,14593,18073323799/65536000000,0.00032610200014460133,0.009323857000026692,0.009649959000171293,9,3,4,False
75,4444,60459923227/262144000000,4.477099992072908e-05,0.006381867000072816,0.006426637999993545,3,3,4,False
76,1611,13478758103/65536000000,0.00036348799994812,0.009151552000048468,0.009515039999996588,9,3,4,False
77,17216,5055494293/32768000000,4.329099988353846e-05,0.0061239009999098926,0.006167191999793431,3,3,4,False
78,1491,1108661877/8192000000,0.0003252419999171252,0.009004451000009794,0.00932969299992692,9,3,4,False
79,17555,902470317/4096000000,4.2393000057927566e-05,0.006596298999966166,0.006638692000024093,3,3,4,False
80,5231,7342340397/16384000000,9.679199979473196e-05,0.008138774000144622,0.008235565999939354,7,3,3,False
81,831,2788693077/4096000000,2.7864999992743833e-05,0.006599222999966514,0.006627087999959258,3,3,3,False
82,3981,119082684047/262144000000,6.236400008674536e-05,0.006835989999899539,0.006898353999986284,1,1,4,False
83,3318,146082123/419430400,3.9042000025801826e-05,0.006361305000154971,0.006400347000180773,1,1,4,False
84,11173,4226383189/6553600000,0.00012709799989352177,0.007654369000192673,0.007781467000086195,7,3,3,False
85,15895,29307763947/32768000000,2.6038999976663035e-05,0.006530076999979428,0.006556115999956091,3,3,3,False
