Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1747148970.138	   393.098	0	0	0	0	python -u -m premise.interval.run 5h comp_methods -mc SnL-10x10 -ll 20 -ia 100 -ra 2 -d mse -t -ca 50 -cl 15 -ho 5 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/SnL-10x10-comp-ref-stats.npy -v -m out/models/2025-05-13_17-09-30/SnL-10x10-comp :: -mc SnL-10x10 -ll 20 -ia 100 -ra 2 -d mse -t -ca 50 -cl 15 -ho 5 --dump-stats out/stats/2025-05-13_17-09-30/SnL-10x10-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/SnL-10x10-comp-no-ref :: -mc SnL-10x10 -l 15 --horizon 5 -d mse -m out/models/2025-05-13_17-09-30/SnL-10x10-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/SnL-10x10-comp-reg-stats.npy -a 0 -t 50
2	:	1747148970.140	  1874.219	0	0	0	0	python -u -m premise.interval.run 5h comp_methods -mc airportA-7-10-10 -ll 40 -ia 100 -ra 2 -d mse -t -ca 50 -cl 25 -ho 15 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-10-10_refinement.npy -v -m out/models/2025-05-13_17-09-30/airportA-7-10-10 :: -mc airportA-7-10-10 -ll 40 -ia 100 -ra 2 -d mse -t -ca 50 -cl 25 -ho 15 --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-10-10-comp-noref-stats.npy -v -m  out/models/2025-05-13_17-09-30/airportA-7-10-10-comp-no-ref :: -mc airportA-7-10-10 -l 25 --horizon 15 -d mse -m out/models/2025-05-13_17-09-30/airportA-7-10-10-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-10-10-comp-reg-stats.npy -a 0 -t 50
5	:	1747148970.146	  2323.940	0	0	0	0	python -u -m premise.interval.run 5h comp_methods -mc evadeV-6-3 -ll 32 -ia 100 -ra 2 -d mse -ca 50 -t -cl 20 -ho 12 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/evadev.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/evadeV :: -mc evadeV-6-3 -ll 32 -ia 100 -ra 2 -d mse -t -ca 50 -cl 20 -ho 12 --dump-stats out/stats/2025-05-13_17-09-30/evadev-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/evadeV-comp-no-ref :: -mc evadeV-6-3 -l 20 --horizon 12 -d mse -m out/models/2025-05-13_17-09-30/evadeV-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/evadev-comp-reg-stats.npy -a 0 -t 50 
3	:	1747148970.142	  4787.738	0	0	0	9	python -u -m premise.interval.run 5h comp_methods -mc airportA-7-50-30 -ll 155 -ia 100 -ra 2 -d mse -t -ca 50 -cl 130 -ho 25 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-50-30_refinement.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/airportA-7-50-30 :: -mc airportA-7-50-30 -ll 180 -ia 100 -ra 2 -d mse -t -ca 50 -cl 130 -ho 25 --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-50-30-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/airportA-7-50-30-comp-no-ref :: -mc airportA-7-50-30 -l 130 --horizon 25 -d mse -m out/models/2025-05-13_17-09-30/airportA-7-50-30-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/airportA-7-50-30-comp-reg-stats.npy -a 0 -t 50
9	:	1747148970.154	  5346.455	0	0	0	9	python -u -m premise.interval.run 5h comp_methods -mc airportB-7-50-30 -sv d p pobs turn -ll 200 -ia 100 -ra 2 -d mse -t -ca 50 -cl 150 -ho 50 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30-coarse_refinement.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/airportB-7-50-30-coarse :: -mc airportB-7-50-30 -sv d p pobs turn -ll 200 -ia 100 -ra 2 -d mse -t -ca 50 -cl 150 -ho 50 --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30-coarse-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/airportB-7-50-30-coarse-comp-no-ref :: -mc airportB-7-50-30 -l 150 --horizon 50 -d mse -m out/models/2025-05-13_17-09-30/airportB-7-50-30-coarse-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30-coarse-comp-reg-stats.npy -a 0 -t 50 
8	:	1747148970.152	  9258.342	0	0	0	9	python -u -m premise.interval.run 5h comp_methods -mc evadeV-6-3-coarse -sv start turn c_ax c_ay c_dx c_dy -ll 32 -ia 100 -ra 2 -d mse -t -ca 50 -cl 20 -ho 12 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/evadevcoarse.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/evadeVC :: -mc evadeV-6-3-coarse -sv start turn c_ax c_ay c_dx c_dy -ll 32 -ia 100 -ra 2 -d mse -t -ca 50 -cl 20 -ho 12 --dump-stats out/stats/2025-05-13_17-09-30/evadeV-6-3-coarse-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/evadeV-6-3-coarse-comp-no-ref :: -mc evadeV-6-3-coarse -l 20 --horizon 12 -d mse -m out/models/2025-05-13_17-09-30/evadeV-6-3-coarse-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/evadeV-6-3-coarse-comp-reg-stats.npy -a 0 -t 50 
6	:	1747148970.148	 18002.138	0	0	2	0	python -u -m premise.interval.run 5h comp_methods -mc evadeI-15 -ll 32 -ia 100 -ra 2 -d mse -ca 50 -t -cl 20 -ho 12 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/evadei.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/evadeI :: -mc evadeI-15 -ll 32 -ia 100 -ra 2 -d mse -t -ca 50 -cl 20 -ho 12 --dump-stats out/stats/2025-05-13_17-09-30/evadei-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/evadeI-comp-no-ref :: -mc evadeI-15 -l 20 --horizon 12 -d mse -m out/models/2025-05-13_17-09-30/evadeI-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/evadei-comp-reg-stats.npy -a 0 -t 50 
4	:	1747148970.144	 19726.986	0	0	0	9	python -u -m premise.interval.run 5h comp_methods -mc airportB-7-50-30 -ll 155 -ia 100 -ra 2 -d mse -t -ca 50 -cl 130 -ho 25 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30_refinement.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/airportB-7-50-30 :: -mc airportB-7-50-30 -ll 180 -ia 100 -ra 2 -d mse -t -ca 50 -cl 130 -ho 25 --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/airportB-7-50-30-comp-no-ref :: -mc airportB-7-50-30 -l 130 --horizon 25 -d mse -m out/models/2025-05-13_17-09-30/airportB-7-50-30-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/airportB-7-50-30-comp-reg-stats.npy -a 0 -t 50
7	:	1747148970.150	 20854.188	0	0	0	0	python -u -m premise.interval.run 5h comp_methods -mc SnLw-10x10 -sv pos -ll 20 -ia 100 -ra 2 -d mse -t -ca 50 -cl 15 -ho 5 -sc threshold -st 0.001 -sp 5 --dump-stats out/stats/2025-05-13_17-09-30/SnL-coarse.npy -v --epsilon 0.0005 -m out/models/2025-05-13_17-09-30/SnLC :: -mc SnLw-10x10 -sv pos -ll 20 -ia 100 -ra 2 -d mse -t -ca 50 -cl 15 -ho 5 --dump-stats out/stats/2025-05-13_17-09-30/SnL-coarse-comp-noref-stats.npy -v -m out/models/2025-05-13_17-09-30/SnL-coarse-comp-no-ref :: -mc SnLw-10x10 -l 15 --horizon 5 -d mse -m out/models/2025-05-13_17-09-30/SnL-coarse-comp-reg --dump-stats out/stats/2025-05-13_17-09-30/SnL-coarse-comp-reg-stats.npy -a 0 -t 50 
