d,pobs,turn,risk
375,53,1,9281086140045526315860027450411063624055330825026810238396859032245916399601923052387140466338513150321024931257095947682664086882630106318405494723731663378001056005131510276498184056319324484854640655114446507639293834135546877860225728349109121587583043862501038541474604107865998053270297279722446229337681429270521113618604332650331841325051290686193250309340715755904208977042974768380177829766191180344973017126600647994472214246118858434641294832410280471436338511332752784476072241514425672217062679545284515006833142893045685617519261023430876953468117841591863979583726439563495549972456581064344714857106775019254576992978347102441996364605073734676094288535182938890371960870871546727419992515416694070700410838036857431428688406573184724239450041172262236544080646948667192298193914765779598576546552251671645430287530112721826763211723346880591113103011545168399438204590118169483540640042332213264177106319190908384906962829017583526994117951865926777374481429446351856132768822816088423842575058539613096772975457459059331083555784323473794683343261290499418769276567821847734640101628732579954726352039868087618551146190963124197819200932929527336803964931724506543565851703065370865050369449270637873139705778418822858529998070453450236231/163724814234937151326307885179576756290894093684646445745371013753377715319229129503991774835990604264177636512040431879262876956081308367127673057352542151222108340568191541595368400312685473053742881127803760574664224979744635130997110625766919290859778994652367845684743648424665305293526297855790128798845997851325935485796482933866978086241416007951862403092381420396067716171782636927968870329113482641571784638570670704035433402167405334305911905588894297707911526915305990763791340464866207085761984288319375819000820471002640764140458261964166006974582147289872038113045667771104679524623926551782967788691788850764949993549865435102973942980735742955669276205037445018525226682750039493088206811824203051466256651121896466000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,53,0,283497319986163652830669668649857039810852720671554636347457899931758118746246778890036956417502043313093925083492997529459691312091895736360681027550097593618021372450646526069117816076997071434230452581390473802660128592262784681147228962314024266337624900530243637511046941051970013049954782488956978646541979940066831571418238916458831012153720908588540843595132405478579689123719351512876838989971339855175986735493916231832791874522749247179797579503320378160247408715470559611066103924683306854526270902433358095402500309977309757640311068286986310536566979328636323684025699397482154004382683446816071765023486837398907380265199269937714947138051505927894620147151508320046472282056999117438330804319218121040151303097684067224329644428813414044863443446347053305579340836602058902526378141259982544898057935903295959135580627377507929026612415640912839998161623620182706654386090163060758945809173457234073553743097267974522547688156909599457887910086963542223200317116332414847993833218875612847294796004388829680741326092941496542145821256156654266865657379107307590613226428456061190275411288318678371598073787786162598406625286876010282384750678675615063641437287488179572921132390418267681451648579044705221329254527559622271289291419403/1288687280094974304591817671283808185710701972506040726967096399753347181139515292967037564255493397452148710391449462466361874346683083752841022912382421575760252689317223633352522447054554380317324804233864649394600239344227603463324021708869351297737930704039155843699451766933868352875196210531669950278740071872868452823999592514352659875141869954559149778953035659491886744466782094095308627743096541370925105893422703493184628416527793687153740654233206921340513407575967469456650891428378486035966228698928478581594202159262556016857302308725461425931807930617454937870725134872559482673733751654145582312745547258783717371497999146737903897804969660427263906004577562663136319496372958030189743089375257798483545321000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,53,1,89680014851404708988353225351783514701272244739666532537101328496430327367125408567720480040521118333878189641449997258768347705125998006507581829903809284256278778460101088505229459962954391703449423078838916563174254877798536283462129564704276072557306919624349567481285165209313213759630372619192930749624113027863317402650519668763101592531883354149600737005620641808811554234118598273407198702605175031012933038068759385770369322815550971160410446518844713026362443200929726287131409961986911531074127545111687449457497674354007906815792451831183523617238610143591257603608082989273619603759518717462818647748645942353121248558676763886853693662358447491965446642241961920742787403139264002677617837655982506275558868580164800220006756123103523719583611146483436839082730857649558992839348934185741248450775549175732333740406659711420364696737710845872724463838763049364563035945096627529228007150110965958829761921232741309109462464676260925711766109028971641432572831333123216669446672384931258114853583005546022568111874656454394940270928932245059646127696217552347534814530611556559425200950849440561280024460506017494568917909176043934620929867396252351040419099026844057151594392537424883330788365562321073951457176054694855618944233402140811/733789368193975219887700166549231072160497686182899303533937719398836706658102545517975698235027522040932719907269778380243166893096597149653824856881409848813960471578875839154555280349087686476506160520482325852716965768167422745986595306015294685486470244238279613860298928523935811290431446376462831585829604098370623284356964421616069569241244526723788761200612534140042160229096621181324040247260893063391606327443695576280594153020939635047151368676215540233933153391375471177315904891909497800957532113651210448645185989702905040178229087244194819984595303355627287667558851344855104268233969868631929904281291796234495356850316560823022727253764499967949830116111206600365492404446318989586642132174460454218619934258634062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,53,0,1984202338584930575404147717975761124557849330789948802564035776562807509643234981686511157179963499171535614515622425461790914773052669132865232152784805177668172575009295542958980191396169909216752320966132005536869234365428920699374833573205499283029548309799993777850861579346287861526180430316651519141661196716613795172111937390899923062710219694133132981635134442395512978890798884527811057615101287151012530476018030690874230891844893963244865938275952212792992709605330269391501733947671411765168503477790058240386024668903870811424556410808586971502115738119683761901240873015773902503789080417620468106481532227405974619994913914888436547151725742381278649582320651024535849864034764193111828613472233391590132978799092149772330067359787503492815229432218452290490573260513112049150383075752122655379220060138963053637657769012859047676292260857102119545940859905254803705642545485288167349254837181273221024942555794555882839915113048945073660379882837304000188912906870698852744271789948922489162561543921818637504262807527417874047243152611529699271333099036784914786605144531599292965889458876483661614775377608443711774097986374932204113083829586574515319138997659595613452787875910890973916285296019586489711044787794988367561180560319/9020810960664820132142723698986657299974913807542285088769674798273430267976607050769262949788453782165040972740146237264533120426781586269887160386676951030321768825220565433467657129381880662221273629637052545762201675409593224243268151962085459084165514928274090905896162368537078470126373473721689651951180503110079169767997147600468619125993089681914048452671249616443207211267474658667160394201675789596475741253958924452292398915694555810076184579632448449383593853031772286196556239998649402251763600892499350071159415114837892118001116161078229981522655514322184565095075944107916378716136261579019076189218830811486021600485994027165327284634787622990847342032042938641954236474610706211328201625626804589384817247000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,52,1,8510069301997273181688078344295443893279952125263244392869402351507290413077272461114511112900953451188729056268224729568967576955647149100421733496471746832681340871176430489615015117572316243161681914144703908625817683490265474495180536465348162608483622786773119208337821381192316458471805031827646864034882101949114902811802695708381573608792313922325171668743216457849463439131473250177340134874270065298524021164457858629417402320741908716178633667974371865822856018858771122357100608330040530666122292568692328956684023645272864725031043293876974070595373606089376455254172211077312554629321120688931766086152863141298112101739213635760828807019097276511823582693651085812476841754743501428807611899616793682699439696640403012679222296267756462735795014672771840681813709854309290780615077860435280689688226763442278898543430950110150307495082414561038937947260060608309370379126643347799841546216575641652015390854484647557234893421291662125804378432450420805216629580659329880503636395828860712919426891886569294867756645411725793700083658688333367168660461985118938340984811279691438666286857581870697394722627537432663600585842223610990434073521559669094001860818660445914467647970993521764961690891966434055173966750988374514463721369815317/2950733920712466734955553584272473210012161901493144340642123682772349728310000157333475176442263885246458517680311509979689272124053848787401925242587534171054001834272115462176107886037744345658445167867335882919195751073533853199876227577352447648275803670236701839963191230987657578644793602839140419168518487033004056289109752866421608505340283358895776919703667251802477305726147563237553399484984100089678729362412917615843413241058831069840080577054464079915483382051386259826235465250944080147341986206035415244701642922034452942562092723646969506237133839814614605968419509474436548313663475234307670306432895821598798823462494894373392659868872576379071845300526497807789894570506323821331026571165376437835921302194287000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,52,0,37498068395811393382060886390079492231519587210452186534713688948911290495685056258103516975035163463382783330639885485374496585164775162917498092614689919195607121595270312381662116712465047667492162261609909651263203254133394479700930329182308351031578811632357507717732152368161182340075561910379149264597245299205795715261235324120640803797213903697767865191110152169448214678885221030154106569588629434432588433625393542953854478254738835183415496149720847613417413646779770003138077678937021294785280155081821921576889281813148796439694091185380268362952513172306370369230159428617650445200170489397453842662700630528924434901347785573749185269666531190399135400666442947841907367128795052441220940639817152392236754550585424923029856860422767660398450265136426565514999469609752053144727190474676445175784914693343315945716317598400906224486584973520887247194879364496296232691538204624274583056561868500045547384739894104582159233430615308935284920374808993728731234977225783324397546614733406984214265694512873774218095610143983452227709409715093525713062400288203656934675422768574199388911844094553832597371031109705825826852671465459199682546511382178921933720273884529060578474999701607628376508798987386752632836058303199009346943059071/9020810960664820132142723698986657299974913807542285088769674798273430267976607050769262949788453782165040972740146237264533120426781586269887160386676951030321768825220565433467657129381880662221273629637052545762201675409593224243268151962085459084165514928274090905896162368537078470126373473721689651951180503110079169767997147600468619125993089681914048452671249616443207211267474658667160394201675789596475741253958924452292398915694555810076184579632448449383593853031772286196556239998649402251763600892499350071159415114837892118001116161078229981522655514322184565095075944107916378716136261579019076189218830811486021600485994027165327284634787622990847342032042938641954236474610706211328201625626804589384817247000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
374,50,1,10745184325791254942933882889967998954886182033986932694227771435436289258322458385661765074430976448300999414535515519869636245717766543934191453787613209817248863913981846449407659585848375174377319784526954623768140626554925866019283518247456322748533802731032599022832079714635197400223424711555348163143260547377970659243466600319196256741273955855800633543356906965155256688198964657676829294307143478347260132323643210451890767318742160361627484627311100135804012351625960906630102125557771431246293884266269841553775602134859370568759806021887272804333617023983801443364723525620639950181331625349072257135321625739418122729390525313293396480697025300451618437023172285141441441658639624007324069277142369349849437893919348523265067834635407241007381708732764001837756866760507082159288849996695547566495399375527098344859440386697530114535815661026075042370146024930315354206802951840627870934727994036465892239364058265638364454752307946595441253432463358280913753408024034650250563493070986349151181466569311463043969250710047040282092239075451253504120983242426959359353667565397972868479916090782611482819394517611155075332264224615067941233972247131955241785942705011408626897492630789217963378586996553055588456543880225665721401048161/9210292416637121471137168667221939781924999655910777889143109729465690116362202450546832914344779066757629525662705434531189130009833319445757849221639672817018111389787644822385206660793785457871031315214523974557173882338287864535548808270879743694675096970431591322660909312008322469776455382644471358000967534451552765429788230843925665443018850771803729588235515028828354940905019297145046153382604230032454255817363650911621488552482711256028052124232546853690832378486595412558920452950930807483700823768073299483362759895534451903752352312724673609936419981922663832171772819195411124061867296525196027597424786697130096650668743648548489332720174071238264602417791261316779715140012800741108713558803048580175477710354645000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
373,50,0,617931642829339715710542650808723621440550770256159535188164257672727667476575535802776427754644336502868565527767061755151005028605285688475532680077815564526360391799259665994743111695143670252685083012135848281369049639511102841101480592188443189325646221828464133396468769895386768974906343935115569391712535031086440040016280756068806818949680865756300887457849759600128416134150289238752112264797446571212399520642670013386972929215710899837173836283452203434902936083155087885490837660086777001146488945658133071527232923562093103186799439912370795293819365341104715126627101684503209128834180151530217207137393291634356094522109277281655456368402553833732356058893172848931409881961627935356844651923419081301110726057708097398727255565028919133824009998970292680109571048641020769899991192477927030318393227024498132127115814925401671533394052519370300182183860909107256495910365415432642796123689333196170340701928073912664577049735541535532198399430695061704471785755188145714501978770239281913437810439911695064538715467365598046195149751654443544507543762746323302764651598315582301106703494051027262217461015591912688930915723779761382960999108692582625949565686968176454814913562087846201568735826322231651409821723828490871991/135651292641576242588612386450927177443231786579583234417589094710878650646264767680740796237420357626541969514889417101722302562808745658193791885513939113237921335717602487721318152321532040033402610971985752567852656773076589838244633864091510662919782179372542720389415975466722984513178548477017889503025270723459837139368378159405543144751775784690436818837161648367567025733345483588979855551904899091676326936149758262440487201739767756542499016235074412772685621850101838890173778045092472214312234599887208271746758122027637475458663400918469623782295571643942625039023698407637840281445658068857429717131110237766707091736631489130305673453154701097606726947850269754014349420670837687388394009407921873524583718000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
373,53,1,1175734251178080643880069733682980906309112792534063757722283905961886238124262788828069598495432821833478825487672235314285650737929464441338430385236599824173399958801503093231325116186914928274081126686340427380498875427913869333414143405051686170332260809980833856989888405203769245642874134861776600390628423095197230395297234708637595746769212675864981617931074936179161549738850722067257238600158410476436634880268086194328991297814949557271600891560240773805393863099267620622496601884643986939310405855853490342807492082221401607974226871054691904012282010069497747994156441835622147714956036106668598713989925774093758510932676851695190985636020975613599760268985364042070223499694693031207086547000502914313291994339898609776891078217599777575152436579010720569497161049285522409293004402982091727956907410276282731580814783585103403256652205227521331256797446980294573329294212595943650092641206193914673962559239453036065912406052682992841842828186586136946382252456466489662599967614769006355781122374852144840306903925820036717638916945206847047704616609271943710723467316839396237919772091259033373517778033859084156958499805302512925798334997139495611871456632512199771627581643245419927983878641840841379851496934416808374611893/231845652995115957908635211780471226655076324379684422888785352423927423403516473434374688279037823523377202209022193093347209889759006862654722985802157399032655338252970084921095073731991086700472853091268513952233088608115227155174438070229802088034684934341616684799096243618319813401314262128886945781677158989099475822989987631741740494675874801992993440950039640807798667513579914232453113758568407581579590227411129226375658029308827088365719977452735066418146260275485052112335975383358357158212217096973013781097071522106172120344206593851362659231990083808752517697570622073371352896215102854727631526897522371167373665622508153970214935577058428676516164895529121664898167878178390720153588292880110561946132364055500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
372,53,0,1192578070829722020199705585384960488098750839604217164497353784400233564406208082203818093882099653303810502381182155079299945865558695775127197435583521885358034255536342382486931083511727777827798292885699062447208475456232710529368002962303024012752811448780501059012486499590043332326377287232551666695022631565506144383250695929420861411540820633091706165379330420536818717237160536507630193905604408750792617190832515297386691289230974994919105833158839402559000072573936465472313186094300253287134440615212220222937495377379549606102023437837269784739990726887459710445611262633336372177273151294167178589514609444862369681308285992101444025499228079925510479555676151763652531867241991876861323224230519292214588518312570686581617161800800510087042280672808991484539888355364034358806114897707322019379817841500032200237159661285736501473169021307378651656522188381038818376424934427772873459201421944636320782787411984079282172744654705228266569562629453844963703383143752665861680756773607326077426628477448952837372284183102305553298603685455444424242049416435756185448799835276550942594053033517438366704335502627901553628866347772003311544253502078685110751858892713431934574320869719464118037290647676010478762961136521207409/193787560916537489412303409215610253490331123685118906310841563872683786637521096686772566053457653752202813592699167288174717946869636654562559836448484447482744765310860696744740217602188628619146587102836789382646652532966556911778048377273586661313974541960775314842022822095318549304540783538596985004321815319228338770526254513436490206788251120986338312624516640525095751047636405127114079359864141559537609908785368946343553145342525366489284308907249161103836602643002626985962540064417817449017477999838868959638225888610910679226662001312099462546136530919918035770033854868054057544922368669796328167330157482523867273909473555900436676361649572996581038496928956791449070600958339553411991442011316962177976740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
372,50,1,1559262502751885284618363360666053919645261578013481518410136291036132971095807845967640738011424637328204650504399025988295214139431524220197234577903271824696881841859653326805522100705571738317707580461520636327724609015652944023767743736285071620773285357169608442375432726692315812156881156079234938409808933638513951540086755645151554955785137409863358937695196337927417940777137492508044930271759917459256960372280689305007117317074372650005843660824310181982471149242788237717622388357063577539015162802665957768977667793295797397903705193955780277411384479252491318644487124642779788088351449632493550697297621600561521356251564454645347375761394846041648621865329042125517204174948807320639033680629007654638056116975394154421350076798526093860590946217747221272058045853477279043779748926195532096020333896382468186980004782908278339970823321681923513467677545464575207528247222022981522620985566394833389878688176519613145269754392277723685018384861018123012885042132316575202315972735546745410270355069969796313560040532009902304225547793121719187726313134153212742932470958853260625697961151040746392444117121404766710587054905174454492963239588711557523086556109609140929826983637177493792521124837228416565362164777185794731/475020471453833209307063011581379036366631676464097292192336554290123151027111772507571853150414873959402207940105747877428041597613071450530625338933751498900242545873842623156052824784635594588653858581162809471484784025127380009133420087523275671546744792006638500507102374614250605915055709644007297382864370587436315525458737420218281316794907320479064525281260605787278802553260379919972343958656858617092203935517389726572890887698683284892314519781041230008092791195203772823577724747260126794556574175344895191386198128924852381627581013248639838337495979092140526734283050825935576488939538463225625695335685970751582645480694608135621286174781859195012291799834575562162435816292181297037673735102961811021209041375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
372,50,0,2924028849087159667035845077781779282034567391489747122403921434954045948360003885409642077024078590124931973944867539884531215203790320419543926075922808170297725805298972812677874876020663181296069130458822745624882472782486235530099090882626031278339244320874905772515565683103579170382791622019430723603294175806216100176591131833536061194566263512125269889906915006331057575404962274105640450975981482726203324175514297069028788997394848397524586343707222997213386080458172204349648360683629498188818957733020495001938068784136911681023708631356361841997097982916942994066800126147364449613578707604662563977203724084191716083064212933474204530727252414613090445032479315581252455712002634349844135946482203950342953919453057690720638390330767673757182442244623099641419159213870352876757837848704940245663438114752765327878967877276060772422118275622162648434658174561425923198129926682820524536662414489998396808644546367614892160303267948161771993627610678799940663873908093091441035310945422536574864583170944482012558762801191030384587005307101201293318813214934167060673515917170260136726831100447324371050758910366705045694143229374256361702297230306571563591603494136922624349592777871625511786960027983615941264666742992498491/193787560916537489412303409215610253490331123685118906310841563872683786637521096686772566053457653752202813592699167288174717946869636654562559836448484447482744765310860696744740217602188628619146587102836789382646652532966556911778048377273586661313974541960775314842022822095318549304540783538596985004321815319228338770526254513436490206788251120986338312624516640525095751047636405127114079359864141559537609908785368946343553145342525366489284308907249161103836602643002626985962540064417817449017477999838868959638225888610910679226662001312099462546136530919918035770033854868054057544922368669796328167330157482523867273909473555900436676361649572996581038496928956791449070600958339553411991442011316962177976740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
372,47,1,66298314387616091502804578298562549342308629275658628302396308514650273014809753911010821698010128968037427668743407947028821446331840331145491297191899827268105417328466172710278053750754400673742639296341720767445945446793405361377594627961732681645398051131090530846320137927454790593433961349902184283330574983479765922810490643343502287301441486674734110973431090885754362735703722826758832795920132280259770831646065521719320301061156331108641288114016004443727057071840544052263087318223682661718350812405041279222529053927776085624029211846626877990383709844258229797108887866778632398055487402150038389388360924911778715200482205204287465326256948416533523747975672481137788988797277368752222004322318405957171898785251226370385681621291681132217702120991985479954347343550353072568521783412922487305227752445638391759342673039133622014192131508276387239918611295818433186855414787148550601620493067899947758101974330070287768086300495197079159719380358440794821152789521929347429236886144958334881562629662325715746341371346427374468855512518400026243900607537017929966771830717238641620100798835598279510542235221378067518526362685645306610922176373263116490581102538005845070500420769879257092485286616204966751448877530409/722031116609826478146735777603696135277280148225427884132351562520987189561209894211509216788630608418291356068960736773690623228371868604806550515179302278328368669728240787197200293672646103774753865043367470396656871718193617613882798533035379020751052083850090520770795609413660920990884678658891092021953843292903199598697280878731787601528259127128178078427516120796663779880955777478357962817158425097980149981986432384390794149301998593036318070067182669612301042616709734691838141615835392727725992746524240690907021155965775620073923140137932554272993888220053600636110237255422076263188098464102951056910242675542405621130655804366144354985668425976418683535748554854486902440764115571497264077356501952752237742890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
