d,pobs,turn,risk
386,59,1,2071321062556754821341845292179126487189687069507117227764494560036029292387841073565479504947186363174099775260795313212894274721331157928596215503269979524034452084593364846671209084026732918414019535537362548399422027925954681495868871858794045333103047882826220644896293515871667435378165631001799716945891512420551260398123594784874592337848657390575735028757658460305180080637921800124109890143639480067950999300917877899409499038451762936599093783703194180977903075459889372767522086621430193092815506682286424437451397892071571113271903592061083667014077078207100821050081595201351244838182548160335830024101282607558905796897466696490564482700405548996244502824374533788070245056874519508760703050609645520077064991140068510278326971093193280334154791965881135918822143799649235631605115378844863791367472296214521553312901506263138468050531635776059329360434091486234270064243825410637647038929592613207408008589027593045253283326027661403395920216926833882480149151455793109284594716232486855821890030322162470833367493045163027591628641811437864482561883610846354253927116228975697850113833926075103669465300920636794387611705199779293734309550900986620249187135638684410026007612642604909316021479933944494740469366360711125661361460588594720500064035595516302437290166087052183093195928691685674670116191487690591045952491953335358747197803297133430882987933973743145416212102306487488155918520897414351051405629411728779210016999207387250456996050346734519211930956944338921000324600068284027235602232831/2248657686845625749960183018359417078381252726979186440059401886831755405785768460854388113907108488156308361958879057630703249895513779570095703305239900209342093979151210816714401192758596465731936202385038013979956878844198402615434092575843177442396466059720760669588908536929938160615292955645339616500571588205229199609549065620528700193476185272466011525882025972241101016514176014101338321567519776102952660319286477960345876501964311040161380651274494699277870046358151379730347096623195394386522485990555440943335738845453086908675107644107855914572184440631791663741492419697657873931771668279731502486634890499123434234908330119224317013583011990682511124381493282084474470353660669682090185338611179765767085609629165056564632619041365025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
386,59,0,27331286405084418000740654185209963073190969814420019970502284486809057580989420386349399688275786130478225121254603567370895236662239595664794549524768815585751488392372391944766189610154817019600634776176320148531487644640306796388207295347601366185899486860001828326664785947668914933834395495597267317749366172620767519987492609239111545959540930510161316122438587161381919180476620855177640561735887963732834013556033439473988992833977752430724632133154898438976898388075626404444082253171209654717568848951947646223273982338836529135643383275013570271422669137013429423986677822785038472646828570676289345966679696868023273305090223630481734018108509046924923983431810550857229200691392926392799858679485371148831736819359818710210034689408623237737526802921878554709573171390005642813266401922063086656810057020792339040634113429481628633827869219792954850365699603688774309414876011840827947382164970859287665397864829444363765384048523611193539215617252623840281093632929839001960342022648523515655347904207475454482289793962801695530331861544962983129757152858184707072651180653883294546367268026023285444533199789473419046163611401198274688324231101089554865288996672662137711596820376803997025460664103846432574438823081142601954548358521725340966291919719696514534894358264675171237913295007333019993681030543572166120012511191372341002478376890072540482459001741458754953336709983476913873249264476838057493658444612663159786396301722039178286364066753903736968233815844261572119300825165243340829855771/39057280454241190438363672575834587823513473571697245686867990080000050051268861194632751246810782801693391437916216551631342714903598003904777856310242317319275254713500893184204396885683793527526425542403036206669043265683472697033440754453900535363038812718549158592073842369834844304155289965159291237085440164741446528407897500217109192277020059388435217079832363978287346364141744029579164205651540296004123201164007736849340243122044209036367301931232602909019721417424393987790719181015401684973041142080740920666728721716438474894605529298635334090661453449795554036692559504994414830803352697515913088842885709565066271859520961004810922299171899271697362869958216003625427991039272075271044847867801308860472651839978281425092829232257500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
386,58,1,1
386,58,0,27331286405084418000740654185209963073190969814420019970502284486809057580989420386349399688275786130478225121254603567370895236662239595664794549524768815585751488392372391944766189610154817019600634776176320148531487644640306796338532939853522140225469159414679917496033014205435385110789297694869559090544779484223404024532601744570936742237722262498974199230106227488795840082778711987264025757072349414014612092746738699769481074114147715749389446536684975122289084749151528907424246008760985272687399929125980391998614859862317027332182582805684675887552662671030515500572809450087804557748346210570065576295818417234916874806976195454474110946591770173726810800120654993814202299347500433096556612304581390606558040024843379846530741286070042255279988735525308063458788872209102702785567148879077808367630545484011588430677283357709266370631525836542532166162564460521063565337845616864273041930130208920580393679163581364275872397189350851768914120580360490605859897827530307625218099266189215617943149243710646604302196361644761863127008271960634692832726866397989145397571609126563783288902059783506555245489958387094650506343120570936230090749506946915978575664696576349953890972806713443236680041134678595554555442292101425280279343541815560592107303649454590315686802369198945375289405016867504211096303672246350057350491964098825803265123217339023944520121400449219635049025082992782590052593285354300303233827533585516244030608528640656290293735979685307112412938333558768317738991097234563808156358293/39057280454241190438363672575834587823513473571697245686867990080000050051268861194632751246810782801693391437916216551631342714903598003904777856310242317319275254713500893184204396885683793527526425542403036206669043265683472697033440754453900535363038812718549158592073842369834844304155289965159291237085440164741446528407897500217109192277020059388435217079832363978287346364141744029579164205651540296004123201164007736849340243122044209036367301931232602909019721417424393987790719181015401684973041142080740920666728721716438474894605529298635334090661453449795554036692559504994414830803352697515913088842885709565066271859520961004810922299171899271697362869958216003625427991039272075271044847867801308860472651839978281425092829232257500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
386,59,1,1
386,59,0,1952234743220315571481475298943568790942212129601429997893020320486361255784958599024957120591127580748444651518185969097921088333017113976056753537483486827553677742312313710340442115011058358542902484012594296323677688902879067011526698359123106239015242457821929293942135362705381239583514148737988246327401658370926403916532870309602977950271128764784488745070753200861786344756884404477602128310276383487804304075391327048331941877271316779031689523150967685607312079459273278699918218496995323715614856358725911253346705700080714455543239088551762466208734321019795607464261305118713465636026618847071950704928700309026006492889386955750682336957920670554440851510041030325626298700404757916135778026494294746358879681285301763814946006805780188353672267765003218165325711376617257169453099685398669688725717156874082046561578604076652275034713608216682105180238302425322872780885392665098375881591034240138036966285660594030822720732633866654081203257275728942585504794338224217316677491866618898257101903625499003506673432158348348436202258448182271064053550759686516441905658445140694010842496001213456575405027963505684097779629539532945932763014130894299158891580946985191191963820982676686335867874312318352144767294962568648464996164222645738729370713418067551228077212089984548744162823361332083027599015184455346288311469079729045177834193331244199103850267802135937989838181782465594553500957437336995090365789407048763980329322147385038654768807992305586660043162897264118077960756011646328721178429/2789805746731513602740262326845327701679533826549803263347713577142860717947775799616625089057913057263813674136872610830810193921685571707484132593588736951376803908107206656014599777548842394823316110171645443333503090405962335502388625318135752525931343765610654185148131597845346021725377854654235088363245726052960466314849821444079228019787147099173944077130883141306239026010124573541368871832252878286008800083143409774952874508717443502597664423659471636358551529816028141985051370072528691783788653005767208619052051551174176778186109235616809577904389532128253859763754250356743916485953764108279506345920407826076162275680068643200780164226564233692668776425586857401816285074233719662217489133414379204319475131427020101792344945161250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
386,58,1,1
385,58,0,5877691252710161622868680897556202882367169803146479055822408818642101488861875091871354164679196326423642263990783450757116530446796194606507923200738597360162288882771178566134439737107256394950271060765271207086494045635672227806929084699975072366005833551367412068747159476017288303290661418626177616922981282746217920002440851757203754157258064818886004251032341009020422840308461174171670230118954953031940113884403728016308377367797339282247419960125967918009826302628486855366186098767645533699248276494490522337764623697751596169910826675087726863744131814561114865994554861059169986185200312546399112066761448643073447735401519592441932723493238576682794350790754456005828352950647056444258339746685353868997856756962860998371819578693167113085799295469973082775676821326160554152709639355117233964060018100132723503265270122291595654648058739341180059315104943908700113501272832568664650299671068580702750407436577377113599040492225791599932185453495182752904473269314101578983531383635467256726573448845345608254553115285709518823441070136571477419460912163143943710254307729868328808329951566515189904522275280752964375452372270770570655964709791893411231240509895417384246741771668157164073989204760407212396064530739820359566155119794547486094852273913338316323991518533041589810174085564999726779349548492700741204008815497589193830330059857787915505091449021378133354518389283982906682538409170563046777090552295998265930781374928158046744426795387591469211622883144320497588617698378649450458403/8390393223252672489444397975474669779487319779097152671722446848549957046459476089072556658820791149665605034998113115280632162170482922428523707048387178801133244836412651597036390308417571112250574767433520130326325083927706272187634963362814293311071710573265125368866561196527356456316925878659353649212769100911159297187518259982193166976803449922327651359792129748289440679729697965537951494232339483566943759648551608345722930853285544368714780221532245522882861743807603434541507879917379524161770384979751003365570079853155418881762734543208449858359066262039861232372193234155620801461515080024900770965174158875417029400541559829175278689403200702835094064437855210231026421275890886202157862055381591591938271071960962712157428406500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
385,58,1,1
385,58,0,5877691252710161622868680897556202882367169803146479055822408818642101488861875091871354164679196326423642263990783450757116530446796194606507923200738597360162288882771178566134439737107256394950271060765271207086494045635672227806929084699975072366005833551367412068747159476017288303290661418626177616922981282746217920002440851757203754157258064818886004251032341009020422840308461174171670230118954953031940113884403728016308377367797339282247419960125967918009826302628486855366186098767645533699248276494490522337764623697751596169910826675087726863744131814561114865994554861059169986185200312546399112066761448643073447735401519592441932723493238576682794350790754456005828352950647056444258339746685353868997856756962860998371819578693167113085799295469973082775676821326160554152709639355117233964060018100132723503265270122291595654648058739341180059315104943908700113501272832568664650299671068580702750407436577377113599040492225791599932185453495182752904473269314101578983531383635467256726573448845345608254553115285709518823441070136571477419460912163143943710254307729868328808329951566515189904522275280752964375452372270770570655964709791893411231240509895417384246741771668157164073989204760407212396064530739820359566155119794547486094852273913338316323991518533041589810174085564999726779349548492700741204008815497589193830330059857787915505091449021378133354518389283982906682538409170563046777090552295998265930781374928158046744426795387591469211622883144320497588617698378649450458403/8390393223252672489444397975474669779487319779097152671722446848549957046459476089072556658820791149665605034998113115280632162170482922428523707048387178801133244836412651597036390308417571112250574767433520130326325083927706272187634963362814293311071710573265125368866561196527356456316925878659353649212769100911159297187518259982193166976803449922327651359792129748289440679729697965537951494232339483566943759648551608345722930853285544368714780221532245522882861743807603434541507879917379524161770384979751003365570079853155418881762734543208449858359066262039861232372193234155620801461515080024900770965174158875417029400541559829175278689403200702835094064437855210231026421275890886202157862055381591591938271071960962712157428406500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
385,59,1,1
384,59,0,86711576280640084552961661958174232723853996210126474204050151530665317864074829343800261448001683161142491037592688117698012384004536529075723673839675586347002520320466261989538407098737601954527546654684146543549733028026283134426405355219783102671112365199784208597117783055721590051944337595165744817775469194214156635498687229902710479588520654722916057266207649948806174287157408180309512155584512520328117380449803722914778064007780821916988758325167749259154095827009151465724826473686130819564507986054907978218640957703603002753042997810462038186523304449411485610388931202542860926967470253110738969723702181761923842028615767486174043815071951483200323962423171615506387377009345346585428140472770157712882739454575972415112855059163784228061481298939329207964239996297453870410740302767587315618024599287910467239290428390120336469856040585425218836586240610590793016124246178149266481200138480910673882693437168635112952448728870156337724520624011254909278211362237349433805336379201617254971229033641875180776720650945516439686301039615132546403118156631594083888564331671310608199443000795887248132646420600146196988048064806350284669148742608273929715681826081193969835111158851801625877025296843226040096162976790667219186448815434297800369253753332105399281829442142906742558570852630986633109243650043025100960416167039682224635020893661916522367559826323637034519413523906466588846851133963722792974356535076633102347830207585686545365448231006292494925896178102613323571530258433930405737/123647900132144647212864812270153028329286817797221197267488690399683577526771226575806098129990606416124705778919561698872473968828169383157191472292021582332489923905028549851062594018785258496324259730599244025861632815776724011186199460083579059321056787395486058067507217633034726724670486632874685356819755171322347537500269094474425618605524525171144335828515596290581231069700812123717179915002897652565486984294444754568548454679997495960007287475212039284589541487690997982716958230361382461331353041806856891703138018888606172994398193268335050544238871230061112898116531871767043389959169600366958730013092867637724643797454565903635685949099799831254017791715760992878284103013128849294957967131939244512774521060477345231793681780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
384,58,1,1
383,58,0,124006492323720147263858082939464965146138670007803901061927164582367944507783345063190283376984134490586077106097953553423446771960109294365058730052696618070725931203141951660512507019699028848569238786745987268471543029098546395516673615914706385069064069721558449305409689176747452308893666708792457291467083612025697674830155594723279110704720399200669778401004606895968110132974994433352917010278238353042656058899847897691077375959217793754515412335161461941280946948740524304598316733109353430540756590820835845283413355863716175940873041280103063694018733376077913688152596540280117885077450736361923838190394234904355264132952240412836210664968868904457299738302288072784939173733866075112061388104311497956275424448392498744200430158921129064283904715798306692871173591746456813110253595471907215176343790259543437320482812770140919041138812658945628877848731891398184961428654420222629587441901652578916899850285268297290093346563934853679309637167242847920144224355995194751560335108166510147431630640109285623041836124031167755412269431705031354394551782712087066913335469625152762490557741122363819535986664273335893214233575036908844450313663886717703165510558372119132049487835964416272033843316878937991243492120543161344950123915377541608043946287905505554637813071536398795207841174774038458762688230504363253462329035732743361400485465823020187048599482563394136527804239042695088249654530646531598116434741280724783861064621126623293318437394901506382908285112250156781723694222755355559/176639857331635210304092588957361469041838311138887424667840986285262253609673180822580140185700866308749579684170802426960677098325956261653130674702887974760699891292897928358660848598264654994748942472284634322659475451109605730265999228690827227601509696279265797239296025190049609606672123761249550509742507387603353625000384420677750883722177893101634765469307994700830330099572588748167399878575568075093552834706349649383640649542853565657153267821731484692270773553844282832452797471944832087616218631152652702433054312698008818563425990383335786491769816042944446997309331245381490557084528000524226757161561239482463776853506522719479551355856856901791453988165372846968977290018755498992797095902770349303963601514967636045419545400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
383,58,1,1
383,58,0,124006492323720147263858082939464965146138670007803901061927164582367944507783345063190283376984134490586077106097953553423446771960109294365058730052696618070725931203141951660512507019699028848569238786745987268471543029098546395516673615914706385069064069721558449305409689176747452308893666708792457291467083612025697674830155594723279110704720399200669778401004606895968110132974994433352917010278238353042656058899847897691077375959217793754515412335161461941280946948740524304598316733109353430540756590820835845283413355863716175940873041280103063694018733376077913688152596540280117885077450736361923838190394234904355264132952240412836210664968868904457299738302288072784939173733866075112061388104311497956275424448392498744200430158921129064283904715798306692871173591746456813110253595471907215176343790259543437320482812770140919041138812658945628877848731891398184961428654420222629587441901652578916899850285268297290093346563934853679309637167242847920144224355995194751560335108166510147431630640109285623041836124031167755412269431705031354394551782712087066913335469625152762490557741122363819535986664273335893214233575036908844450313663886717703165510558372119132049487835964416272033843316878937991243492120543161344950123915377541608043946287905505554637813071536398795207841174774038458762688230504363253462329035732743361400485465823020187048599482563394136527804239042695088249654530646531598116434741280724783861064621126623293318437394901506382908285112250156781723694222755355559/176639857331635210304092588957361469041838311138887424667840986285262253609673180822580140185700866308749579684170802426960677098325956261653130674702887974760699891292897928358660848598264654994748942472284634322659475451109605730265999228690827227601509696279265797239296025190049609606672123761249550509742507387603353625000384420677750883722177893101634765469307994700830330099572588748167399878575568075093552834706349649383640649542853565657153267821731484692270773553844282832452797471944832087616218631152652702433054312698008818563425990383335786491769816042944446997309331245381490557084528000524226757161561239482463776853506522719479551355856856901791453988165372846968977290018755498992797095902770349303963601514967636045419545400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
383,58,1,1
382,58,0,177341863209322697176407457463421874450490085307753035270709956907448580503718068866665582203624704338118401859070299708356761421917584659255833771906325875412273027273331572112610413732328649864223240095429052310837606556554498214702007061314962193793365551104348988145742246236907441679534474219424298478097018918203259692413511926083142964262155195141519805922440132317975515651884627853129900716972988056900571552910710819942081509723638194136179572561626385566012316284158236387509545300906244156814093087619349754501177122706288220005883960778339430181716381951683069292792763830768743805812199131150641482901767891793315586848417604305244973598322839085395150417499451278764544645867588709938411289941797498632517504784608407811060412538829268872152308807314711568528995869628894338712981130041047158816943307402351078259193343225264097251371454450585422720819825810363834532486670832159886197355781010039586061804733237699315493653960152726778741774590699984493351079413348341267955958956309383753116269902748206415849436939994635008041446840123151852310883471205517578913414709730095003721008096060848832349051693104295020979089069845287502522852605731620523669999256088048885928707498480917319956780622842344902713737467642981133064889233387702877642196720858276884211428680711179881745201682838020363017402985374416234475055670206691455207610411205633569981269663267445963331366617901944221174781243172659288093316285539012472089891558079558882113533458395520227736269820493708484792365313629331/252342653330907443291560841367659241488340444484124892382629980407517505156675972603685914551001237583927970977386860609943824426179937516647329535289839963943856987561282754798086926568949507135355632103263763318084964930156579614665713183844038896573585280398951138913280035985785156580960176801785072156775010553719076607143406315253929833888825561573763950670439992429757614427960841068810571255107954392990789763866213784833772356489790808081647525459616406703243962219777546903503996388492617268023169473075218146332934732425726883662037129119051123559671165775634924281870473207687843652977897143606038224516516056403519681219295032456399359079795509859702077125950532638527110414312507855703995851289671927577090859307096622922027922000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,59,1,1
382,59,0,177341863209322697176407457463421874450490085307753035270709956907448580503718068866665582203624704338118401859070299708356761421917584659255833771906325875412273027273331572112610413732328649864223240095429052310837606556554498214702007061314962193793365551104348988145742246236907441679534474219424298478097018918203259692413511926083142964262155195141519805922440132317975515651884627853129900716972988056900571552910710819942081509723638194136179572561626385566012316284158236387509545300906244156814093087619349754501177122706288220005883960778339430181716381951683069292792763830768743805812199131150641482901767891793315586848417604305244973598322839085395150417499451278764544645867588709938411289941797498632517504784608407811060412538829268872152308807314711568528995869628894338712981130041047158816943307402351078259193343225264097251371454450585422720819825810363834532486670832159886197355781010039586061804733237699315493653960152726778741774590699984493351079413348341267955958956309383753116269902748206415849436939994635008041446840123151852310883471205517578913414709730095003721008096060848832349051693104295020979089069845287502522852605731620523669999256088048885928707498480917319956780622842344902713737467642981133064889233387702877642196720858276884211428680711179881745201682838020363017402985374416234475055670206691455207610411205633569981269663267445963331366617901944221174781243172659288093316285539012472089891558079558882113533458395520227736269820493708484792365313629331/252342653330907443291560841367659241488340444484124892382629980407517505156675972603685914551001237583927970977386860609943824426179937516647329535289839963943856987561282754798086926568949507135355632103263763318084964930156579614665713183844038896573585280398951138913280035985785156580960176801785072156775010553719076607143406315253929833888825561573763950670439992429757614427960841068810571255107954392990789763866213784833772356489790808081647525459616406703243962219777546903503996388492617268023169473075218146332934732425726883662037129119051123559671165775634924281870473207687843652977897143606038224516516056403519681219295032456399359079795509859702077125950532638527110414312507855703995851289671927577090859307096622922027922000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
382,56,1,1
382,56,0,177341863209322697176407457463421874450490085307753035270709956907448580503718068866665582203624704338118401859070299708356761421917584659255833771906325875412273027273331572112610413732328649864223240095429052310837606556554498214702007061314962193793365551104348988145742246236907441679534474219424298478097018918203259692413511926083142964262155195141519805922440132317975515651884627853129900716972988056900571552910710819942081509723638194136179572561626385566012316284158236387509545300906244156814093087619349754501177122706288220005883960778339430181716381951683069292792763830768743805812199131150641482901767891793315586848417604305244973598322839085395150417499451278764544645867588709938411289941797498632517504784608407811060412538829268872152308807314711568528995869628894338712981130041047158816943307402351078259193343225264097251371454450585422720819825810363834532486670832159886197355781010039586061804733237699315493653960152726778741774590699984493351079413348341267955958956309383753116269902748206415849436939994635008041446840123151852310883471205517578913414709730095003721008096060848832349051693104295020979089069845287502522852605731620523669999256088048885928707498480917319956780622842344902713737467642981133064889233387702877642196720858276884211428680711179881745201682838020363017402985374416234475055670206691455207610411205633569981269663267445963331366617901944221174781243172659288093316285539012472089891558079558882113533458395520227736269820493708484792365313629331/252342653330907443291560841367659241488340444484124892382629980407517505156675972603685914551001237583927970977386860609943824426179937516647329535289839963943856987561282754798086926568949507135355632103263763318084964930156579614665713183844038896573585280398951138913280035985785156580960176801785072156775010553719076607143406315253929833888825561573763950670439992429757614427960841068810571255107954392990789763866213784833772356489790808081647525459616406703243962219777546903503996388492617268023169473075218146332934732425726883662037129119051123559671165775634924281870473207687843652977897143606038224516516056403519681219295032456399359079795509859702077125950532638527110414312507855703995851289671927577090859307096622922027922000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
