Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2213,1.0,3.871000001254288e-05,3.716500003747569e-05,7.587500005001857e-05,5,9,False
1,2702,1.0,2.0876999997199164e-05,3.265100002636245e-05,5.352800002356162e-05,7,13,False
2,721,1.0,2.3870000006809278e-05,5.438300001969765e-05,7.825300002650692e-05,10,28,False
3,818,1.0,2.7053999986037525e-05,4.3079000022316905e-05,7.013300000835443e-05,13,34,False
4,2291,1.0,3.1406999994487705e-05,4.39249999999447e-05,7.533199999443241e-05,17,52,False
5,818,1.0,3.4108000022570195e-05,9.655499997052175e-05,0.00013066299999309194,21,60,False
6,1595,1.0,3.9475999983551446e-05,4.467200000135563e-05,8.414799998490707e-05,26,81,False
7,1671,1.0,4.391600003827989e-05,4.8333999984606635e-05,9.225000002288652e-05,31,91,False
8,2366,1.0,4.8993999996582716e-05,4.7182000002976565e-05,9.617599999955928e-05,37,115,False
9,1230,1.0,5.418699998926968e-05,5.039299998088609e-05,0.00010457999997015577,43,127,False
10,201,1.0,6.069400001251779e-05,4.914499999131294e-05,0.00010983900000383073,50,154,False
11,1169,1.0,0.00010590600004434236,5.351700002620419e-05,0.00015942300007054655,56,165,False
12,1852,1.0,7.274699999015866e-05,5.072300001529584e-05,0.0001234700000054545,63,192,False
13,1694,6.423460319786767e-06,7.9055000014705e-05,0.00012624300001107258,0.00020529800002577758,68,202,False
14,1389,6.4582227999952845e-06,8.437900004309995e-05,9.426699995174204e-05,0.00017864599999484199,74,219,False
15,2685,5.292994747584122e-06,8.905800001457465e-05,0.00011017000002766508,0.00019922800004223973,80,231,False
16,1013,1.5444619968793167e-05,9.42140000006475e-05,0.00010002999999869644,0.00019424399999934394,87,251,False
17,2545,1.2820109215575676e-05,0.00010042500002782617,0.00011651300002313292,0.0002169380000509591,93,262,False
18,653,3.687785336528286e-05,0.00010472200000322118,0.00010862400000632988,0.00021334600000955106,100,282,False
19,686,3.6321773305230054e-06,0.00011116499996433049,0.00013868700000330136,0.00024985199996763185,105,290,False
20,2528,3.6315928010737737e-06,0.00011480499995286664,0.00011189700001068559,0.00022670199996355223,111,307,False
21,2807,2.689433591703948e-07,0.00011682099994914097,0.00014148400003932693,0.0002583049999884679,115,313,False
22,2450,2.711509906144049e-07,0.00012101599998004531,0.00018190000002960005,0.00030291600000964536,120,327,False
23,1001,4.707555763902554e-07,0.00012490500000694738,0.00012507099995673343,0.0002499759999636808,124,334,False
24,636,2.711509906144049e-07,0.00013052000002744535,0.00012021600002753985,0.0002507360000549852,129,348,False
25,2401,1.4841708250507347e-08,0.0001331819999563777,0.00014764200000172423,0.0002808239999581019,132,352,False
26,1398,1.4869879063538353e-08,0.00013517200000023877,0.0001217139999880601,0.00025688599998829886,136,363,False
27,2160,5.86611632878911e-10,0.00013765400001375383,0.00014826199998196898,0.0002859159999957228,138,365,False
28,1215,1.8537020873960237e-10,0.00014100900000357797,0.00012321899998823937,0.00026422799999181734,141,373,False
29,283,2.418144680497859e-10,0.00014337099997874247,0.00014135899999700996,0.00028472999997575243,144,379,False
30,1763,1.8537020873960237e-10,0.00031582299999399766,0.00014160099999571685,0.0004574239999897145,148,390,False
31,1487,1.4178015862544763e-10,0.00021030600004223743,0.00021973700000899044,0.00043004300005122786,152,398,False
32,2129,1.8537020873960237e-10,0.00020095200000014302,0.00020570599997427053,0.00040665799997441354,157,412,False
33,1487,1.4178015862544763e-10,0.0001897630000371464,0.00015435100004879132,0.00034411400008593773,162,422,False
34,2768,5.898606637227182e-10,0.0002448669999921549,0.00023304899997356188,0.00047791599996571676,168,439,False
35,1174,4.735644948403992e-10,0.00022749099997554367,0.00023928600000999722,0.0004667769999855409,174,451,False
36,959,5.898606637227182e-10,0.00030861199996934374,0.0001925499999515523,0.000501161999920896,181,471,False
37,1645,1.8592292872855204e-10,0.00026975499997661245,0.00021105400003307295,0.0004808090000096854,187,482,False
38,2377,1.8767410145202313e-10,0.0002596710000375424,0.00025933400002031703,0.0005190050000578594,194,502,False
39,2048,5.638648735587464e-11,0.00034589699998832657,0.00022905599996647652,0.0005749529999548031,200,513,False
40,790,1.6510274878408735e-11,0.0002598930000203836,0.00020663000003651177,0.0004665230000568954,207,533,False
41,2048,1.2961830542694819e-11,0.0002483889999780331,0.00019555099999024605,0.00044393999996827915,214,547,False
42,1491,5.658801477415084e-11,0.00022785100003375192,0.0001658780000184379,0.0003937290000521898,222,570,False
43,1617,1.1489238221604813e-12,0.00021619099999270475,0.00020757600003662446,0.0004237670000293292,228,580,False
44,325,1.1578716966927517e-12,0.0002257370000506853,0.0001780530000132785,0.0004037900000639638,235,600,False
45,2526,2.7711236468639756e-13,0.00022748399999272806,0.0002458520000345743,0.00047333600002730236,241,611,False
46,498,2.7776685597109457e-13,0.0002352330000121583,0.0002684730000055424,0.0005037060000177007,248,631,False
47,826,2.1170667222421995e-13,0.0005090049999694202,0.0002755019999653996,0.0007845069999348198,255,645,False
48,74,1.0744564781035425e-12,0.00029975600000398117,0.00019108100002540596,0.0004908370000293871,263,668,False
49,2746,4.481619595262139e-13,0.00026497699997207746,0.00020004499998549363,0.0004650219999575711,268,675,False
50,295,4.27371679544288e-12,0.00041225899997243687,0.00021577500001512817,0.000628033999987565,274,692,False
51,2870,1.0350074726847907e-12,0.00028916799999478826,0.00023371499997892897,0.0005228829999737172,279,701,False
52,330,2.5160130553046223e-13,0.0002764899999760928,0.00019850700005008548,0.0004749970000261783,285,718,False
53,1196,2.3825486740564556e-15,0.00027183299999933297,0.0002785870000252544,0.0005504200000245874,289,724,False
54,361,6.629835655841387e-17,0.0002738589999466967,0.00020553899997821645,0.00047939799992491317,294,737,False
55,518,5.193258768009467e-35,0.0002772959999788327,0.00021759000003385154,0.0004948860000126842,297,742,False
56,8,6.405753401356394e-35,0.00028020399997785717,0.00020536300002049757,0.00048556699999835473,301,752,False
57,2913,5.916964879367323e-35,0.0003626850000273407,0.00022448599997915153,0.0005871710000064922,305,761,False
58,929,1.932326739811684e-18,0.0003053969999768924,0.00020899300000110088,0.0005143899999779933,310,775,False
59,2636,3.9568895589620685e-34,0.00029289899998730107,0.00021870700004456012,0.0005116060000318612,315,785,False
60,355,5.324557622898632e-34,0.00029665499999964595,0.00021601800000325966,0.0005126730000029056,321,801,False
61,92,4.90730418600712e-34,0.000303007000013622,0.00022270199997365125,0.0005257089999872733,326,811,False
62,1305,6.603475664946418e-34,0.00030654299996513146,0.00022028299997600698,0.0005268259999411384,332,827,False
63,702,6.0860011418463396e-34,0.0003128510000465212,0.00028634400001692484,0.0005991950000634461,337,837,False
64,1568,8.189580045111984e-34,0.0003233260000001792,0.00028747099997872283,0.000610796999978902,343,853,False
65,1015,7.547812096949395e-34,0.0003441929999894455,0.0002414639999983592,0.0005856569999878047,348,863,False
66,243,1.015665457379112e-33,0.00033811299999797484,0.00023568699998577358,0.0005737999999837484,354,879,False
67,357,1.029703122335351e-33,0.0003348930000015571,0.0003041670000243357,0.0006390600000258928,357,883,False
68,2867,5.428541156634395e-33,0.0003349670000147853,0.0003094719999694462,0.0006444389999842315,361,892,False
69,233,5.017429595509121e-33,0.00036231300003919387,0.00033174200001440113,0.000694055000053595,365,901,False
70,2233,5.428541156634395e-33,0.0004186049999930219,0.0003170920000457045,0.0007356970000387264,369,911,False
71,1379,5.46729629133553e-33,0.0004592450000018289,0.00032749700000067605,0.0007867420000025049,373,919,False
72,2968,2.9991150806217866e-32,0.0004273819999980333,0.0002535200000011173,0.0006809019999991506,377,928,False
73,2940,3.0384412365542193e-32,0.00038833899998280685,0.00025592800000140414,0.000644266999984211,381,937,False
74,2686,1.71465110719728e-31,0.0003653260000078262,0.0002470619999712653,0.0006123879999790915,385,946,False
75,2905,1.7315989788302432e-31,0.0003636619999838331,0.0002624800000035066,0.0006261419999873397,389,955,False
76,1860,1.0106371248651967e-30,0.0004041049999727875,0.00025332699999580655,0.000657431999968594,393,964,False
77,2831,9.389151761970404e-31,0.00037141999996492814,0.00025880999999117194,0.0006302299999561001,397,973,False
78,2578,6.2108787360107945e-30,0.00037519399995744607,0.0002543749999972533,0.0006295689999546994,401,983,False
79,2148,6.259727771994205e-30,0.00037704900000790076,0.0002699330000268674,0.0006469820000347681,405,991,False
80,2601,3.965482301497122e-29,0.00038130399997271525,0.0002596189999621856,0.0006409229999349009,409,1000,False
81,2380,4.019739018212288e-29,0.0003850800000009258,0.00027536800001826123,0.000660448000019187,413,1009,False
82,1103,2.634424859782147e-28,0.0003892640000344727,0.0002642470000182584,0.0006535110000527311,417,1018,False
83,1334,2.6733505247856605e-28,0.0003899700000147277,0.0003155869999886818,0.0007055570000034095,421,1027,False
84,1605,1.83185409843365e-27,0.0003910280000241073,0.000267618999998831,0.0006586470000229383,425,1037,False
85,70,1.835402215774888e-27,0.0003902859999698194,0.00028628000001162945,0.0006765659999814488,429,1045,False
86,2721,1.32446425977127e-26,0.0003929669999820362,0.0002685670000346363,0.0006615340000166725,433,1055,False
87,2916,1.334220487507387e-26,0.00039209400000572714,0.0002924150000467307,0.0006845090000524578,437,1063,False
88,2690,1.001773478604553e-25,0.0004565030000094339,0.0002752920000261838,0.0007317950000356177,441,1073,False
89,1099,1.0050335229036754e-25,0.0004034389999674204,0.00037092899998469875,0.0007743679999521191,445,1081,False
90,2912,7.943467840658901e-25,0.0005723659999716801,0.0003114779999577877,0.0008838439999294678,449,1091,False
91,2766,7.935263915181505e-25,0.000500279000050341,0.0003168210000126237,0.0008171000000629647,453,1099,False
92,1686,6.618892052822545e-24,0.000440989000026093,0.0002838039999915054,0.0007247930000175984,457,1109,False
93,265,6.646993127716559e-24,0.0004970299999627059,0.00033864999994648315,0.0008356799999091891,461,1117,False
94,478,5.810649075264239e-23,0.00046915600000829727,0.0002918509999858543,0.0007610069999941516,465,1127,False
95,2628,5.808359617686241e-23,0.00043369900004108786,0.00035014799999544266,0.0007838470000365305,469,1135,False
96,902,4.489056137269019e-18,0.00046261899996125067,0.0002933550000534524,0.000755974000014703,473,1145,False
97,2439,1.830703043654457e-18,0.0004406799999969735,0.00035039499999811596,0.0007910749999950895,477,1153,False
98,2791,4.1578545376098575e-17,0.00043865699996104013,0.0002899169999750484,0.0007285739999360885,481,1163,False
99,2816,1.671230888971795e-17,0.000541376000001037,0.0004726869999558403,0.0010140629999568773,485,1171,False
100,2753,4.0825620638645375e-16,0.0004579929999977139,0.0002994119999470968,0.0007574049999448107,489,1181,False
101,1770,1.7688536735704228e-16,0.00045163799995862064,0.00035813599998846257,0.0008097739999470832,493,1189,False
102,2288,4.051057922582282e-15,0.0004496789999848261,0.0002970130000221616,0.0007466920000069877,497,1199,False
103,2869,1.7593590463077243e-15,0.00045294000000239976,0.00036706499997762876,0.0008200049999800285,501,1207,False
104,2159,4.2714056619008655e-14,0.00045639199998959157,0.0002994489999537109,0.0007558409999433024,505,1217,False
105,1076,1.8605615639200596e-14,0.00045705400003726027,0.00036987199996474374,0.000826926000002004,509,1225,False
106,2331,4.800839698730748e-13,0.00047028199998067066,0.00030485199999930046,0.0007751339999799711,513,1235,False
107,2090,2.0797187040012838e-13,0.0004764509999972688,0.0003770609999946828,0.0008535119999919516,517,1243,False
108,2919,5.777087456859512e-12,0.00048039400002153343,0.0003079569999613341,0.0007883509999828675,521,1253,False
109,2339,9.49333822121157e-13,0.0005834030000073653,0.0003389799999808929,0.0009223829999882582,525,1261,False
110,1890,7.475152240169272e-11,0.0005505459999994855,0.00032464899999240515,0.0008751949999918907,529,1271,False
111,1416,3.3165701795663254e-11,0.0005047070000046006,0.0004103269999973236,0.0009150340000019241,533,1279,False
112,2438,1.0448079733182254e-09,0.0005163380000112738,0.00035014499997032544,0.0008664829999815993,537,1289,False
113,2755,4.690608253297633e-10,0.0004948399999875619,0.0004003399999987778,0.0008951799999863397,541,1297,False
114,806,1.585674111525237e-08,0.0004984149999813781,0.00042754500003638896,0.000925960000017767,545,1307,False
115,495,7.242087243170114e-09,0.0005039110000097935,0.0004094430000236571,0.0009133540000334506,549,1315,False
116,583,2.6266339520563284e-07,0.0005072050000194395,0.0003250809999713056,0.000832285999990745,553,1325,False
117,481,1.230604847467669e-07,0.0005051649999927577,0.0004161270000508921,0.0009212920000436498,557,1333,False
118,706,4.770671856848565e-06,0.0005089919999932135,0.00032548699999779274,0.0008344789999910063,561,1343,False
119,1959,2.3468136561571565e-06,0.0005068529999903149,0.0004379330000006121,0.0009447859999909269,565,1351,False
120,2653,9.520752077045192e-05,0.0007102820000000065,0.00033606700003474543,0.001046349000034752,569,1361,False
121,1496,4.9795708951679934e-05,0.0005503069999690524,0.00043320100002119943,0.0009835079999902518,573,1369,False
122,2019,0.002075709248715578,0.0006120169999803693,0.00032915399998501016,0.0009411709999653795,577,1379,False
123,565,0.0012129953390037672,0.0005241050000108771,0.00044562599998698715,0.0009697309999978643,581,1387,False
124,2605,0.047866676073136855,0.0005185150000102112,0.0003313799999773437,0.0008498949999875549,585,1396,False
125,571,0.0334770459632778,0.0005126629999949728,0.0004677200000173798,0.0009803830000123526,589,1404,False
126,2932,1.0,0.0007247039999924709,0.00029869500002632776,0.0010233990000187987,593,1413,False
127,2033,1.0,0.0005674909999697775,0.0002909680000016124,0.0008584589999713899,597,1421,False
128,2470,1.0,0.0005456399999843597,0.0002912830000241229,0.0008369230000084826,601,1430,False
129,2877,0.0,0.0006186900000102469,5.0977999990209355e-05,0.0006696680000004562,602,1432,False
130,2877,0.0,0.0006002029999763181,5.671899998560548e-05,0.0006569219999619236,603,1433,False
131,2877,0.0,0.0006324070000118809,5.149700001538804e-05,0.0006839040000272689,604,1434,False
132,2877,0.0,0.0006017769999857592,5.0520999991476856e-05,0.000652297999977236,605,1435,False
133,2877,0.0,0.0005328039999881184,4.919200000585988e-05,0.0005819959999939783,606,1436,False
134,2877,0.0,0.0006654829999774847,8.086699995146773e-05,0.0007463499999289525,607,1437,False
135,2877,0.0,0.0006973270000116827,6.104599998479898e-05,0.0007583729999964817,608,1438,False
136,2877,0.0,0.0005692580000413727,5.22230000115087e-05,0.0006214810000528814,609,1439,False
137,2877,0.0,0.0006211030000145001,5.332199998520082e-05,0.000674424999999701,610,1440,False
138,2877,0.0,0.0005545430000211127,5.0076999968950986e-05,0.0006046199999900637,611,1441,False
139,2877,0.0,0.0005386440000165749,5.230299996128451e-05,0.0005909469999778594,612,1442,False
140,2877,0.0,0.0006556010000053902,5.257199995867268e-05,0.0007081729999640629,613,1443,False
141,2877,0.0,0.0007601440000257753,5.916899999647285e-05,0.0008193130000222482,614,1444,False
142,2877,0.0,0.0006572350000055849,5.289799997854061e-05,0.0007101329999841255,615,1445,False
143,2877,0.0,0.0005531589999918651,4.995500000859465e-05,0.0006031140000004598,616,1446,False
144,2877,0.0,0.0005404940000062197,4.97669999504069e-05,0.0005902609999566266,617,1447,False
145,2877,0.0,0.0005749320000063562,4.9074999992626545e-05,0.0006240069999989828,618,1448,False
146,2877,0.0,0.0007522850000327708,5.494600003430605e-05,0.0008072310000670768,619,1449,False
147,2877,0.0,0.000556207999977687,5.071200001793841e-05,0.0006069199999956254,620,1450,False
148,2877,0.0,0.0005436540000118839,4.9564999983431335e-05,0.0005932189999953152,621,1451,False
149,2877,0.0,0.0005415929999799118,4.925899997942906e-05,0.0005908519999593409,622,1452,False
150,2877,0.0,0.0005366849999859369,4.8662000040167186e-05,0.0005853470000261041,623,1453,False
151,2877,0.0,0.0006200590000275952,4.8346999960813264e-05,0.0006684059999884084,624,1454,False
152,2877,0.0,0.0005403119999982664,4.8961999993935024e-05,0.0005892739999922014,625,1455,False
153,2877,0.0,0.0005400819999863415,4.816799997797716e-05,0.0005882499999643187,626,1456,False
154,2877,0.0,0.0005434539999669141,4.8230999993847945e-05,0.0005916849999607621,627,1457,False
155,2877,0.0,0.0006446089999485594,5.643400004373689e-05,0.0007010429999922962,628,1458,False
156,2877,0.0,0.0006940220000046793,5.305799999177907e-05,0.0007470799999964584,629,1459,False
157,2877,0.0,0.0007775880000053803,5.750199994736249e-05,0.0008350899999527428,630,1460,False
158,2877,0.0,0.0005939449999914359,5.311899997195724e-05,0.0006470639999633931,631,1461,False
159,2877,0.0,0.0005599859999847467,5.105100001401297e-05,0.0006110369999987597,632,1462,False
