Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2213,1,3.0291000030047144e-05,0.0070739639999146675,0.007104254999944715,2,2,2,False
1,2669,1,2.9204000043137057e-05,0.007328454999992573,0.00735765900003571,2,2,2,False
2,2291,1,0.00038309499996103114,0.012613227000088045,0.012996322000049076,11,3,3,False
3,818,1,3.9044999994075624e-05,0.007667157000014413,0.0077062020000084885,3,3,3,False
4,1595,1,0.00024393199998939963,0.011298426999928779,0.011542358999918179,9,4,4,False
5,253,1,5.948699993041373e-05,0.007218450999971537,0.007277937999901951,4,4,4,False
6,1269,1,0.00023751700007323961,0.010483447000069646,0.010720964000142885,11,5,5,False
7,1169,1,7.105300005605386e-05,0.007174961000032454,0.007246014000088508,5,5,5,False
8,1852,1,0.0002945500000350876,0.011144022999928893,0.01143857299996398,13,6,6,False
9,1350,1,6.622800003697193e-05,0.006768382000018391,0.006834610000055363,5,5,4,False
10,2255,1,0.00030871799992837623,0.01031926600001043,0.010627983999938806,11,5,5,False
11,1350,1,9.622499999295542e-05,0.006796995999934552,0.006893220999927507,5,5,4,False
12,2255,1,0.00024189900000237685,0.010687406999977611,0.010929305999979988,11,5,5,False
13,1350,1,6.279100000483595e-05,0.007796537000103854,0.00785932800010869,5,5,4,False
14,2915,1,0.0003287579999096124,0.010777826999969875,0.011106584999879487,11,5,5,False
15,2654,1,6.111099992267555e-05,0.007222063999961392,0.007283174999884068,5,5,4,False
16,1548,1,0.00038696399997206754,0.010160036000002037,0.010546999999974105,11,5,5,False
17,1480,1,6.192799992277287e-05,0.0071639579999782654,0.007225885999901038,5,5,4,False
18,323,1,0.00024624900004255323,0.0103848219999918,0.010631071000034353,11,5,5,False
19,2464,1,5.864699994617695e-05,0.007205692000070485,0.007264339000016662,5,5,4,False
20,2615,1,0.0002452130000847319,0.009669769999959499,0.00991498300004423,11,5,5,False
21,2926,1,5.502600004092528e-05,0.006787142000007407,0.006842168000048332,5,5,4,False
22,2615,1,0.00024055900007624587,0.010613990000024387,0.010854549000100633,11,5,5,False
23,2926,1,0.00012855600004968437,0.006818158999976731,0.0069467150000264155,5,5,4,False
24,2615,1,0.0002633020000075703,0.010963124999989304,0.011226426999996875,11,5,5,False
25,2926,1,6.609499996557133e-05,0.007009687999925518,0.007075782999891089,5,5,4,False
26,2615,1,0.0002509610000061002,0.01116746399998192,0.01141842499998802,11,5,5,False
27,1025,1,7.535499992172845e-05,0.007218079000040234,0.007293433999961962,5,5,5,False
28,998,1,0.00028610300000764255,0.011652064000031714,0.011938167000039357,13,6,6,False
29,749,1,8.161999994626967e-05,0.007185408999930587,0.007267028999876857,6,6,6,False
30,1264,1,0.00032765900004960713,0.012749490000032893,0.0130771490000825,15,7,7,False
31,1333,1,6.949900000563503e-05,0.007518212999912066,0.007587711999917701,5,5,4,False
32,2250,1,0.00040682300004846184,0.012263383999993493,0.012670207000041955,11,5,5,False
33,2795,1,6.942099992102158e-05,0.007104607999963264,0.0071740289998842854,5,5,5,False
34,1455,1,0.00028659899999183835,0.011649972999975944,0.011936571999967782,13,6,6,False
35,2478,1,7.498000002215122e-05,0.007781365000028018,0.007856345000050169,6,6,5,False
36,1367,1,0.0002907990000267091,0.011822793000078491,0.0121135920001052,13,6,6,False
37,2908,1,7.552900001428497e-05,0.007812073999957647,0.007887602999971932,6,6,5,False
38,2398,1,0.0003559920000952843,0.01118191700004445,0.011537909000139734,13,6,6,False
39,1488,1,8.091400002285809e-05,0.0073649820000127875,0.0074458960000356456,5,5,5,False
40,2152,1,0.00036385999999311025,0.010952231000032953,0.011316091000026063,13,6,6,False
41,2067,1054021440409935042236083092671679760333835757103258566457161962592512649881037512501381216802107999977770861509516803/38895423712877413907480033882747825916952018307756326562500000000000000000000000000000000000000000000000000000000000000,8.288899994113308e-05,0.00803146900000229,0.008114357999943422,5,5,5,False
42,1489,1054021440409935042236083092671679760333835757103258566457161962592512649881037512501381216802107999977770861509516803/38895423712877413907480033882747825916952018307756326562500000000000000000000000000000000000000000000000000000000000000,0.00021221300005436206,0.008617812000011327,0.008830025000065689,9,5,6,False
43,1541,3870265051667813624891653603912111093959926253186992979173864814874476370980742530891075741340882199282481289497459316561/158765086836369320542870297324529505322039591072278897516250000000000000000000000000000000000000000000000000000000000000000,8.486900003390474e-05,0.00712141300004987,0.007206282000083775,5,5,6,False
44,1354,1008278181774658963752903815201717841752984239000447551722049368826021436387421284219897369302954676460416433829829/18143637883557977332935292773293446491872661601285750000000000000000000000000000000000000000000000000000000000000000,0.0002917410000691234,0.009851113999957306,0.01014285500002643,11,6,7,False
45,164,22756830453637330175729427875741688727774714665542061582814330125148013699832007151108245681098129896923458193877687/442454788706508067210929140550933794022704543385503690000000000000000000000000000000000000000000000000000000000000000,0.00011933300004329794,0.006983471000012287,0.007102804000055585,6,6,7,False
46,2287,1008278181774658963752903815201717841752984239000447551722049368826021436387421284219897369302954676460416433829829/18143637883557977332935292773293446491872661601285750000000000000000000000000000000000000000000000000000000000000000,0.0002796219999936511,0.01192203799996605,0.012201659999959702,13,7,8,False
47,2474,619000808001706422384568828912436077709318292513440056400335932464295300186461966454172296032683218201161547793/14811132966169777414641055325137507340304213552070000000000000000000000000000000000000000000000000000000000000000,0.00010880899992571358,0.008423782000022584,0.008532590999948297,7,7,7,False
48,1181,2468566648669221971614208763218021834310261005802093245180037902618116677350656617428330976921351628528289319064471/127005465184905841330547049413054125443108631209000250000000000000000000000000000000000000000000000000000000000000000,0.0003108000000793254,0.01157711799999106,0.011887918000070385,13,7,8,False
49,2142,56564008098286665897246213459404279829145504221906408248415100688534042705583609361578051717363813353465466607/4147117230527537676099495491038502055285179794579600000000000000000000000000000000000000000000000000000000000000,0.00017747899994446925,0.00781318100007411,0.007990660000018579,7,7,7,False
50,1999,56564008098286665897246213459404279829145504221906408248415100688534042705583609361578051717363813353465466607/4147117230527537676099495491038502055285179794579600000000000000000000000000000000000000000000000000000000000000,0.00030083800004376826,0.010851755999965462,0.01115259400000923,13,7,8,False
51,2481,61827206537023041483600334860526088222739830411140951680366657646517279086476499033184120490495543982679/604536039435501118964941033679081932257314838860000000000000000000000000000000000000000000000000000000000000,7.647300003554847e-05,0.0066915490000383215,0.00676802200007387,4,4,4,False
52,68,61827206537023041483600334860526088222739830411140951680366657646517279086476499033184120490495543982679/604536039435501118964941033679081932257314838860000000000000000000000000000000000000000000000000000000000000,0.0001588040000797264,0.008054933000039455,0.008213737000119181,7,4,5,False
53,1657,3029106559670856961728258374275413176797856326237890052584230568378850592326195131999830948293630777559599/34687019520849412958981083369945817877882067369836520000000000000000000000000000000000000000000000000000000000,6.756799996310292e-05,0.00709278399995128,0.007160351999914383,4,4,5,False
54,2181,37676035759986968110397340181020768250641294413646067368178746466421138591117507006134457029654331057/123374701925612473258151231363077945358635681400000000000000000000000000000000000000000000000000000000000,0.0001954520000708726,0.00867299499998353,0.008868447000054402,9,5,6,False
55,898,104665101948776780931635281192297578004995637593855542922083295291273755973400407927406383215799663420779/410103501686257962287367231824965868443736710135268000000000000000000000000000000000000000000000000000000000,8.221099994898395e-05,0.007472425000059957,0.007554636000008941,5,5,6,False
56,532,37676035759986968110397340181020768250641294413646067368178746466421138591117507006134457029654331057/123374701925612473258151231363077945358635681400000000000000000000000000000000000000000000000000000000000,0.00023547299997517257,0.010067855999977837,0.01030332899995301,11,6,7,False
57,547,31902451931652211127716815340634806467409046472941499487326037972331057343847742423535566886714787758623/121309673789738989625395332931270084291786460026967000000000000000000000000000000000000000000000000000000000,0.00013137299993104534,0.00712293200001568,0.007254304999946726,6,6,7,False
58,2181,37676035759986968110397340181020768250641294413646067368178746466421138591117507006134457029654331057/123374701925612473258151231363077945358635681400000000000000000000000000000000000000000000000000000000000,0.00027369099996121804,0.011726672000008875,0.012000362999970093,13,7,8,False
59,1205,370945616128776394694719388926941806831492085424212423986639171674748527496200126205214873662719/2203119677243079879609843417197820452832780025000000000000000000000000000000000000000000000000000000,0.00010584799997559458,0.008031567999978506,0.0081374159999541,7,7,7,False
60,1515,370945616128776394694719388926941806831492085424212423986639171674748527496200126205214873662719/2203119677243079879609843417197820452832780025000000000000000000000000000000000000000000000000000000,0.0003015500000174143,0.011910360000001674,0.012211910000019088,13,7,8,False
61,2931,4514425940714807029068440711320095277141010758343832612567737059736438199640226928638235693079/50357021194127540105367849535950181779034972000000000000000000000000000000000000000000000000000000,0.00010902600001827523,0.007290318000059415,0.00739934400007769,7,7,7,False
62,2789,4514425940714807029068440711320095277141010758343832612567737059736438199640226928638235693079/50357021194127540105367849535950181779034972000000000000000000000000000000000000000000000000000000,0.0003065659999492709,0.011850289999983943,0.012156855999933214,13,7,8,False
63,1427,236289052524653862849589747593917575301026833471776377188296110994665950295362585915594023/5138471550421177561772229544484712426432140000000000000000000000000000000000000000000000000000,0.0001905630000464953,0.007887211000024763,0.008077774000071258,7,7,7,False
64,1756,9597000809507593991588007950286936902530765119761793597941749853271571099910956421723484023/734067364345882508824604220640673203776020000000000000000000000000000000000000000000000000000000,0.0002895750000107,0.011071449000041866,0.011361024000052566,13,7,8,False
65,2620,2194228794608707109083078094715295216505323283699947946629811501437491634369296143360681/3211544719013235976107643465302945266520087500000000000000000000000000000000000000000000000000,9.738999995079212e-05,0.007348113000034573,0.007445502999985365,6,6,6,False
66,1785,10934900187000925791181675125301774655279351073640264800823378640358421023723105487596866561/62946276492659425131709811919937727223793715000000000000000000000000000000000000000000000000000000,0.0002439950000052704,0.010090230999935557,0.010334225999940827,11,6,7,False
67,2620,2361761229426887386507766758617108626582207805447074819940446340932127044472162415435808811659/16928989984976718694968412137503692959845205078050000000000000000000000000000000000000000000000000000,9.854099994299759e-05,0.007157322000011845,0.007255862999954843,6,6,7,False
68,911,2194228794608707109083078094715295216505323283699947946629811501437491634369296143360681/3211544719013235976107643465302945266520087500000000000000000000000000000000000000000000000000,0.00033991899999819,0.010554486000046381,0.010894405000044571,13,7,8,False
69,1660,932339870310241379014747823060878747748756981110478140301137148804736470723504267393212523/1688710174166490009867824471301751265895959038250000000000000000000000000000000000000000000000000,0.0001135530000055951,0.0078095930000472435,0.007923146000052839,7,7,7,False
70,911,2194228794608707109083078094715295216505323283699947946629811501437491634369296143360681/3211544719013235976107643465302945266520087500000000000000000000000000000000000000000000000000,0.0002832750000152373,0.011478526000018974,0.011761801000034211,13,7,8,False
71,1311,14281742811659794485798450294675749042597969754277103726446138593443065354248840319/52433383167563036344614587188619514555430000000000000000000000000000000000000000000000000,0.00010942599999452796,0.00863323099997615,0.008742656999970677,7,7,7,False
72,1342,14281742811659794485798450294675749042597969754277103726446138593443065354248840319/52433383167563036344614587188619514555430000000000000000000000000000000000000000000000000,0.000285200000007535,0.011026345000004767,0.011311545000012302,13,7,8,False
73,2056,424492250418248776429684253014424953448794663630918264222979236894163094780127/54595359399794914977732806318845808575000000000000000000000000000000000000000000000000,8.924000007937138e-05,0.007475182000007408,0.007564422000086779,6,6,6,False
74,792,125954394341370997811983705758785612673921549969794779003946171854263040094372341/74904833096518623349449410269456449364900000000000000000000000000000000000000000000000000,0.00023922599996240024,0.009464132000061909,0.00970335800002431,11,6,7,False
75,2056,3717823874270951100096652459046747671430016855528360162939401539180886213825425277/2863069364384270008169147179170542326111934375000000000000000000000000000000000000000000000,9.607099991626455e-05,0.007658793000018704,0.007754863999934969,6,6,7,False
76,792,125954394341370997811983705758785612673921549969794779003946171854263040094372341/74904833096518623349449410269456449364900000000000000000000000000000000000000000000000000,0.0002676999999948748,0.010170770999934575,0.01043847099992945,13,7,8,False
77,946,17596041966801054152576023366582272478339058644599188120484151939057851807787/668793152647487708477226877405861155043750000000000000000000000000000000000000000000000,8.815199998934986e-05,0.0071129909999854135,0.007201142999974763,6,6,6,False
