Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2444,1,0.004557413999975779,1.3429999512482027e-06,0.004558756999927027,2,2,2,False
1,2145,1,2.790199999935794e-05,9.09999982923182e-07,2.8811999982281122e-05,2,2,2,False
2,1405,1,0.00022047500004873655,9.020000106829684e-07,0.00022137700005941952,11,11,3,False
3,2353,23232947754094369792755956927474919443531550470272043981661659822929129700295404322805350916634505693846269537036608120682197111002779536875633480571296532604778671/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00013707599998724618,1.0650000490386446e-06,0.00013814100003628482,1,1,1,False
4,24,12036325192603639070579523388704960401886556993246897008836564982453828443473809375865579014614802564747471228738243110294099428905838943010065472641724386629289310749/143130969929013054491751583919314325963175060291062235727682079651503000340612500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.565700003742677e-05,7.889999551480287e-07,2.6445999992574798e-05,1,1,2,False
5,2017,2573797843359384725297139291327700178430581326392318773309800774274142964664607056651972352527223105579780335576174998590784127769649588321922851573360677981585115531883/20029105303021507603290243483292066180353822049105452661775501857910445568480110500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2.264800002649281e-05,7.440000331371266e-07,2.3392000059629936e-05,1,1,2,False
6,2011,12036325192603639070579523388704960401886556993246897008836564982453828443473809375865579014614802564747471228738243110294099428905838943010065472641724386629289310749/143130969929013054491751583919314325963175060291062235727682079651503000340612500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6.086499996627026e-05,7.120000304894347e-07,6.15769999967597e-05,3,3,3,False
7,1583,3972864721362661876547778859516178996226253099604958823410157857951873248359830098740882012193031744606505298828924933884669075737384063803120386395847847982598007/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5.08840000179589e-05,7.60999967042153e-07,5.164499998500105e-05,3,3,2,False
8,571,3972864721362661876547778859516178996226253099604958823410157857951873248359830098740882012193031744606505298828924933884669075737384063803120386395847847982598007/116841608105316779176940068505562715071979641053928355696067003797145306400500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0001213649999840527,7.599999776175537e-07,0.00012212499996167026,4,4,3,False
9,932,615253194148193870511418372055804595438833798285465637013335185842552239589038137597002528305910289882532280575458050764437104462571830229060394582973234883795333/11575835354620626209885648419696886832583125837593566715054661583191229743737000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.802099997888945e-05,7.860000437176495e-07,7.88070000226071e-05,4,4,2,False
10,277,988986162011990283661453625660501234013723378587300506648452700975596079437220962127242499746686990466858921943861584504831035847304613165505415939044951242299/11922613071971099916014292704649256639997922556523301601639490183382174122500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00017588100001830753,8.150000212481245e-07,0.00017669600003955566,5,5,3,False
11,1995,606022568799407859949478429234261419137993028760564625705016028229989130815186152994351662290790923742716904250453547471321944660569882608348993379446602320116251/11536461533247026957060966116728185960960993922734452415765328883161129674012450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00012418799997249153,8.12999985555507e-07,0.00012500099995804703,5,5,3,False
12,547,988986162011990283661453625660501234013723378587300506648452700975596079437220962127242499746686990466858921943861584504831035847304613165505415939044951242299/11922613071971099916014292704649256639997922556523301601639490183382174122500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0006819019999966258,9.220000265486306e-07,0.0006828240000231744,17,17,4,False
13,1832,241635263517632554573772649412885303623099786272406603149302442508280158039789300657884599635092520516700867808618565133978665784691381164868214399706091/48663726824371836391895072263874516897950704312340006537304041564825200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0002830520000429715,8.570000318286475e-07,0.00028390900007480013,6,6,2,False
14,1683,4678232142029309170435154309085725379061743440192160073462222828325800069164805740116640222718327267069549181973749701424000168697453122928306643166171401/2433186341218591819594753613193725844897535215617000326865202078241260025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000334156000008079,8.619999789516442e-07,0.00033501799998703063,7,7,3,False
15,1832,133151494784390603330201996499368570382084199295742276400526502574337361601077599735837967630684737984831225517778872775633661901354596900620266684314165470247/115364615332470269570609661167281859609609939227344524157653288831611296740124500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0003699850000202787,1.027000052999938e-06,0.0003710120000732786,7,7,3,False
16,1683,4678232142029309170435154309085725379061743440192160073462222828325800069164805740116640222718327267069549181973749701424000168697453122928306643166171401/2433186341218591819594753613193725844897535215617000326865202078241260025000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0015611540000008972,1.1170000107085798e-06,0.0015622710000116058,25,25,4,False
17,2945,8533801403750930723740577239885907100974819645013009316611728974302735739777633835243948542135086935118952578152930056327077304029602781282598362322284399521/2730667703295976855458408189942790766694707871078334786827741684327036475656500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0005321080000157963,9.039999895321671e-07,0.0005330120000053284,8,8,2,False
18,1469,241635263517632554573772649412885303623099786272406603149302442508280158039789300657884599635092520516700867808618565133978665784691381164868214399706091/48663726824371836391895072263874516897950704312340006537304041564825200500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0007286300000259871,1.095000015993719e-06,0.0007297250000419808,9,9,3,False
19,2886,88819377481152054035277503367483153531911679699595960468948985933198860285329108825038137584737734858626788319821197384908899675663976721150336030709837479/29794466061949869834685496554929140061621130859524683982069577619577626608575000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0003321919999734746,8.530000172868313e-07,0.0003330449999907614,9,9,3,False
20,1512,80190455724246332672251352295509896705056062072704711426275262191314440734628294391056680285741520425679036055269789621579482381962524859190015552719/6207108013312734233660085747943178175759018407186225323635719587350153125000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0019566690000374365,9.530000397717231e-07,0.001957622000077208,33,33,4,False
21,799,97421496846408809732837516948183385651482688989955511674419398579941489830994751141117092008205454740624211842921104426898961134894061613783658653/20268107798572193416032933054508336900437611125506041873096227224000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0022829289999890534,8.750000120016921e-07,0.002283804000001055,33,33,3,False
