Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,2444,1,0.004724178999993001,1.2240000160090858e-06,0.00472540300000901,2,2,2,False
1,660,1,2.2839999985535542e-05,8.160000106727239e-07,2.3655999996208266e-05,2,2,2,False
2,1488,1,0.0002082940000036615,8.30999994150261e-07,0.00020912499999781176,11,11,3,False
3,2145,1,0.00017103400000451074,7.769999967877084e-07,0.00017181100000129845,9,9,2,False
4,2444,1,0.0028523169999914444,1.3150000199857459e-06,0.00285363200001143,46,46,3,False
5,2145,1,0.003123623999982783,1.2459999823022372e-06,0.0031248699999650853,38,38,2,False
6,1405,1,0.06254654099998902,1.7920000061621977e-06,0.06254833299999518,221,221,3,False
7,2017,1,0.01767555600000037,1.8050000107905362e-06,0.01767736100001116,75,75,2,False
8,361,1,0.11844886400001542,2.2990000161371427e-06,0.11845116300003156,226,226,3,False
9,851,1,0.11575222500002269,1.991000004863963e-06,0.11575421600002755,226,226,2,False
10,1924,1,1.1168665529999942,2.647999991722827e-06,1.1168692009999859,676,676,3,True
