Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,10266,0,0.08676548500000081,1.2620000120477926e-06,0.08676674700001286,1,1,1,False
1,6471,0,2.0350999989204865e-05,7.799999934832158e-07,2.113099998268808e-05,1,1,2,False
2,8861,0,5.8978999959435896e-05,7.200000027296483e-07,5.9698999962165544e-05,3,3,3,False
3,6343,0,0.000457251999989694,8.330000014211691e-07,0.0004580849999911152,9,9,4,False
4,4006,0,0.001020617999984097,7.649999815839692e-07,0.001021382999965681,1,1,2,False
5,87,0,5.401300001039999e-05,7.049999908304017e-07,5.4718000001230394e-05,3,3,3,False
6,9348,0,0.00027970500002538756,7.350000146288949e-07,0.00028044000004001646,9,9,4,False
7,3349,0,0.0024739829999589347,7.139999524952145e-07,0.00247469699991143,5,5,3,False
8,1895,0,0.0007472080000070491,7.439999762937077e-07,0.0007479519999833428,6,6,3,False
9,4621,0,0.0014974759999972775,7.470000014109246e-07,0.0014982229999986885,21,21,4,False
10,8584,0,0.004209805000016331,8.490000027450151e-07,0.004210654000019076,8,8,3,False
11,4127,0,0.002383503999965342,7.769999683659989e-07,0.002384280999933708,29,29,4,False
12,4736,0,0.014016169000001355,1.283000017338054e-06,0.014017452000018693,10,10,3,False
13,7089,0,0.0021802969999953348,8.920000027501374e-07,0.002181188999998085,11,11,3,False
14,3816,0,0.00278203699997448,9.169999657387962e-07,0.0027829539999402186,12,12,3,False
15,5403,0,0.004990374999977121,1.1280000080660102e-06,0.004991502999985187,42,42,4,False
16,4979,0,0.027088365999986763,1.58400001737391e-06,0.027089950000004137,11,11,3,False
17,3048,0,0.004472012999997332,1.13999999484804e-06,0.00447315299999218,38,38,4,False
18,1728,0,0.03397479999995312,1.1519999816300697e-06,0.03397595199993475,89,89,4,False
19,556,0,0.2526130480000006,1.9870000187438563e-06,0.25261503500001936,532,532,5,False
20,9928,0,0,0,0,0,0,0,True
