Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,1405,1,5.0303000001861164e-05,5.353800000307274e-05,0.0001038410000049339,5,9,False
1,2895,1,3.549600000241071e-05,5.216999999646532e-05,8.766599999887603e-05,7,13,False
2,1472,1,5.387899999931278e-05,0.0008418569999975034,0.0008957359999968162,10,28,False
3,413,1,5.920500000655693e-05,7.074899999537365e-05,0.00012995400000193058,12,31,False
4,1163,1,7.86270000006084e-05,0.0006537370000003762,0.0007323640000009846,15,46,False
5,110,1,8.344600000498303e-05,0.0001107520000047657,0.00019419800000974874,17,49,False
6,2390,1,0.0001303989999996702,0.0007502139999999713,0.0008806129999996415,20,64,False
7,1665,1,0.00012424699999513678,0.00010882800000189263,0.0002330749999970294,22,67,False
8,2390,1,0.00013595800000132385,0.0008219360000012443,0.0009578940000025682,25,82,False
9,1665,1,0.00014013400000578713,0.00012921399999754613,0.00026934800000333325,27,85,False
10,2951,1,0.00015089800000112064,0.0008076700000003711,0.0009585680000014918,30,100,False
11,1878,1,0.00018174200000231622,0.00022518800000170813,0.00040693000000402435,33,106,False
12,2372,1,0.00020004099999937353,0.0002301110000004769,0.00043015199999985043,37,124,False
13,1316,1,0.00029188300000271283,0.00024673800000130086,0.0005386210000040137,40,130,False
14,1157,1,0.00034962000000149374,0.0002824299999986124,0.0006320500000001061,44,146,False
15,794,1,0.00028916000000123177,0.0003267710000045554,0.0006159310000057872,47,151,False
16,1157,1,0.0003331600000038293,0.0003648399999960361,0.0006979999999998654,51,167,False
17,1789,635664986162043184928992985990368314679259162682661483417838526602264145212713967205797429858633864246203751762166698720011594682943862319176854839/41363485303208557991903945009200687551913492092869473210400463722450000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0002768549999956349,0.010905026999999734,0.011181881999995369,54,173,False
18,213,186063903194784630624484623670534841693585303384130527554577203822813201111524735960012973175517591929217689922121740783991002303674431192043305075037/28954439712245990594332761506440481286339444465008631247280324605715000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0003618989999978339,0.010432114000003878,0.010794013000001712,58,184,False
19,2391,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.000348168999998677,0.010588737999995601,0.010936906999994278,61,189,False
20,1609,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00034838199999853714,0.008264855000000182,0.008613236999998719,65,200,False
