Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,967,0.0,6.859499990241602e-05,5.209900007230317e-05,0.00012069399997471919,4,4,False
1,9776,0.0,1.9667999936245906e-05,3.296699992461072e-05,5.2634999860856624e-05,5,6,False
2,967,0.0,2.278400006616721e-05,3.1556999942949915e-05,5.4341000009117124e-05,9,15,False
3,1757,0.0,2.6449999950273195e-05,3.133500001695211e-05,5.7784999967225303e-05,13,23,False
4,13116,0.0,3.062300004330609e-05,3.1135999961406924e-05,6.175900000471302e-05,17,43,False
5,1757,0.0,3.374799996436195e-05,3.158499998789921e-05,6.533299995226116e-05,21,51,False
6,13116,0.0,3.740700003618258e-05,3.085899993493513e-05,6.826599997111771e-05,25,71,False
7,7568,0.0,3.954800001793046e-05,3.109700003278704e-05,7.06450000507175e-05,29,79,False
8,12952,0.0,4.379300003165554e-05,3.202699997473246e-05,7.5820000006388e-05,33,99,False
9,5159,0.0,4.6552000071642397e-05,3.207599991128518e-05,7.862799998292758e-05,37,107,False
10,17877,0.0,4.9702999945111515e-05,3.182099999321508e-05,8.15239999383266e-05,41,127,False
11,7568,0.0,5.23639999983061e-05,3.177899998263456e-05,8.414299998094066e-05,45,135,False
12,12952,0.0,5.569700010710221e-05,3.175499989538366e-05,8.745200000248587e-05,49,155,False
13,1757,0.0,5.901099996208359e-05,3.202699997473246e-05,9.103799993681605e-05,53,163,False
14,11673,0.0,6.05210000230727e-05,3.1600999932379636e-05,9.212199995545234e-05,55,169,False
15,9065,0.0,6.189099997300218e-05,3.209800001968688e-05,9.398899999268906e-05,57,173,False
16,11673,0.0,6.489899999451154e-05,3.2431000022370426e-05,9.733000001688197e-05,61,186,False
17,9065,0.0,7.009700004800834e-05,3.231400000913709e-05,0.00010241100005714543,65,194,False
18,11673,0.0,7.260200004566286e-05,3.300800005945348e-05,0.00010561000010511634,69,215,False
19,9418,0.0,7.574699998258438e-05,3.300599996691744e-05,0.00010875299994950183,73,223,False
20,962,0.0,7.846699998026452e-05,3.258899994307285e-05,0.00011105599992333737,76,232,False
