Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,7866,0,4.360600019026606e-05,0.006918820000009873,0.006962426000200139,1,1,1,False
1,699,0,2.953000011984841e-05,0.007752963000029922,0.0077824930001497705,1,1,4,False
2,994,0,0.0006121869998878537,0.007663196000066819,0.008275382999954672,3,2,4,False
3,2809,0,0.0039000310000574245,0.010264233000043532,0.014164264000100957,4,2,4,False
4,9800,0,0.0072219260000565555,0.04047633800018957,0.04769826400024613,24,4,6,False
5,5224,0,0.006793484999889188,0.0923662239999885,0.0991597089998777,44,6,8,False
6,1620,0,0.005060696999862557,0.00885752399994999,0.013918220999812547,4,2,4,False
7,2793,0,0.006596291000050769,0.05319688999998107,0.059793181000031836,24,4,6,False
8,4601,0,0.001450621999993018,0.008437075000074401,0.00988769700006742,4,2,4,False
9,469,0,0.00302738400000635,0.04215925300013623,0.04518663700014258,24,4,6,False
10,5743,0,0.004124491000084163,0.045793042000013884,0.04991753300009805,24,4,6,False
11,1807,0,0.006431111999972927,0.11199994999992668,0.11843106199989961,44,6,8,False
12,2171,0,0.019938701000000947,0.11681706299987127,0.13675576399987222,44,6,8,False
13,39,0,0.020130122999944433,0.09866775899990898,0.11879788199985342,44,6,8,False
14,2968,0,0.005010733000062828,0.009165659000018422,0.01417639200008125,4,2,4,False
15,3083,0,0.0075381009999091475,0.043780564999906346,0.051318665999815494,24,4,6,False
16,8485,0,0.011836203000029855,0.04522055600000385,0.05705675900003371,24,4,6,False
17,7886,0,0.014992890000030457,0.10937676000003194,0.12436965000006239,44,6,8,False
18,7990,0,0.01794941299999664,0.11393417299996145,0.1318835859999581,44,6,8,False
19,6377,0,0.001854570999967109,0.008980794999843056,0.010835365999810165,4,2,4,False
20,8699,0,0.00371210000002975,0.05360555400011435,0.0573176540001441,24,4,6,False
21,1855,0,0.01631608499997128,0.11394686299991008,0.13026294799988136,44,6,8,False
22,1931,836256536036316192747/9765625000000000000000000000000000,0.02116684899988286,0.10618675699993219,0.12735360599981504,44,6,8,False
23,9322,836256536036316192747/9765625000000000000000000000000000,0.011610665000034714,0.05134703400017315,0.06295769900020787,24,4,6,False
24,6924,836256536036316192747/9765625000000000000000000000000000,0.0039792259999558155,0.009143849000111004,0.01312307500006682,4,2,4,False
25,2572,94923485711740567852941/9765625000000000000000000000000000,0.004170310000063182,0.00900058800016268,0.013170898000225861,4,2,4,False
26,3260,636155778269782188571346363/39062500000000000000000000000000000,0.009832378000055542,0.0423155080000015,0.05214788600005704,24,4,6,False
27,2703,218296053454531467983445396049/39062500000000000000000000000000000,0.01843656699998064,0.10488070999986121,0.12331727699984185,44,6,8,False
28,89,1274139658552570629200110138491/19531250000000000000000000000000000,0.02043969099986498,0.11093348999997943,0.1313731809998444,44,6,8,False
29,8521,218296053454531467983445396049/39062500000000000000000000000000000,0.004724629000065761,0.009308107999913773,0.014032736999979534,4,2,4,False
30,3269,2240141360759524689732652296627/3906250000000000000000000000000000,0.008003690000123242,0.04289126899993789,0.050894959000061135,24,4,6,False
31,5658,74252575728229640693193113485823/3906250000000000000000000000000000,0.016108432000009998,0.12112684699991405,0.13723527899992405,44,6,8,False
32,2576,2740906663097094290637102299759413/39062500000000000000000000000000000,0.02217574900009822,0.10809640900015438,0.1302721580002526,44,6,8,False
33,280,7302440910246999801926189552599879/39062500000000000000000000000000000,0.021669596000037927,0.10193677500001286,0.12360637100005079,44,6,8,False
34,3688,7302440910246999801926189552599879/39062500000000000000000000000000000,0.014605516999836254,0.04526881900005719,0.05987433599989345,24,4,6,False
35,3594,17647404721865445704610212574115893/39062500000000000000000000000000000,0.018139874999860695,0.09559334400000807,0.11373321899986877,44,6,8,False
36,5211,17647404721865445704610212574115893/39062500000000000000000000000000000,0.01267262400006075,0.05012445600004867,0.06279708000010942,24,4,6,False
37,2299,70679549213130605636833941917/156250000000000000000000000000,0.016957418999936635,0.12818696600015755,0.1451443850000942,44,6,8,False
38,3955,283120645971913450347973/625000000000000000000000,0.024040691999971386,0.21914060900007826,0.24318130100004964,64,8,10,False
39,274,566678914095187410351/1250000000000000000000,0.0288799080001354,0.19950203799999144,0.22838194600012685,64,8,10,False
40,2707,283120645971913450347973/625000000000000000000000,0.012896030999854702,0.054542539000067336,0.06743856999992204,24,4,6,False
41,3673,283120645971913450347973/625000000000000000000000,0.004901367999991635,0.008839027000021815,0.01374039500001345,4,2,4,False
42,8253,1134283581128023437/2500000000000000000,0.007362886000009894,0.04686827099999391,0.054231157000003805,24,4,6,False
43,2588,4545188839853/10000000000000,0.007167679999838583,0.11571327999990899,0.12288095999974757,44,6,8,False
44,1467,9099263411/20000000000,0.00937747800003308,0.11683006900011605,0.12620754700014913,44,6,8,False
45,5001,999/2000,0.010599353999850791,0.199710653000011,0.2103100069998618,64,8,8,False
46,9627,999/2000,0.022225988000172947,0.10147744500000044,0.12370343300017339,44,6,6,False
47,7152,999/2000,0.009592487999952937,0.04891172300017388,0.058504211000126816,24,4,4,False
48,7665,1,0.004061329999785812,0.026231362000089575,0.030292691999875387,20,2,2,False
49,7665,1,3.876899995702843e-05,0.007049309999956677,0.007088078999913705,2,2,2,False
50,7665,1,4.0217000105258194e-05,0.008897384999954738,0.008937602000059996,2,2,2,False
51,7665,1,6.957499999771244e-05,0.007360099000152331,0.007429674000150044,2,2,2,False
52,7665,1,3.777200004151382e-05,0.008550798999976905,0.008588571000018419,2,2,2,False
53,7665,1,4.0184999988923664e-05,0.007477974000039467,0.0075181590000283904,2,2,2,False
54,7665,1,3.886100012095994e-05,0.008764786000028835,0.008803647000149795,2,2,2,False
55,7665,1,3.919899995707965e-05,0.007536244999982955,0.007575443999940035,2,2,2,False
56,7665,1,3.894800011039479e-05,0.008693966000009823,0.008732914000120218,2,2,2,False
57,7665,1,4.2419000010340824e-05,0.007999489999974685,0.008041908999985026,2,2,2,False
58,7665,1,7.147400015128369e-05,0.008462901000029888,0.008534375000181171,2,2,2,False
59,7665,1,4.4524000031742617e-05,0.006878699000026245,0.0069232230000579875,2,2,2,False
60,7665,1,3.9408000020557665e-05,0.009318839999878037,0.009358247999898595,2,2,2,False
61,7665,1,3.764299981412478e-05,0.007721091000121305,0.00775873399993543,2,2,2,False
62,7665,1,4.0253999941342045e-05,0.009281516999863015,0.009321770999804357,2,2,2,False
63,7665,1,4.118100014238735e-05,0.007148393000079523,0.00718957400022191,2,2,2,False
64,7665,1,4.2618000179572846e-05,0.009394551000013962,0.009437169000193535,2,2,2,False
65,7665,1,3.81120000838564e-05,0.007824381000091307,0.007862493000175164,2,2,2,False
66,7665,1,4.0486000216333196e-05,0.008074565000015355,0.008115051000231688,2,2,2,False
67,7665,1,4.518799983088684e-05,0.00893226300013339,0.008977450999964276,2,2,2,False
68,7665,1,4.007500001534936e-05,0.008203937000189399,0.008244012000204748,2,2,2,False
69,7665,1,4.4823000052929274e-05,0.00799266799981524,0.008037490999868169,2,2,2,False
70,7665,1,4.65230000372685e-05,0.008535684999969817,0.008582208000007086,2,2,2,False
71,7665,1,3.930200000468176e-05,0.007393459000013536,0.007432761000018218,2,2,2,False
72,7665,1,4.137399992032442e-05,0.008973178999895026,0.00901455299981535,2,2,2,False
73,7665,1,3.9749000052324845e-05,0.007068209999943065,0.00710795899999539,2,2,2,False
74,7665,1,4.019900006824173e-05,0.008179646000144203,0.008219845000212445,2,2,2,False
75,7665,1,4.155300007369078e-05,0.0072210550001727825,0.007262608000246473,2,2,2,False
76,7665,1,4.014799992546614e-05,0.008839511000132916,0.008879659000058382,2,2,2,False
77,7665,1,4.386400019029679e-05,0.007216737000135254,0.0072606010003255506,2,2,2,False
78,7665,1,4.078500001014618e-05,0.008409323000023505,0.008450108000033651,2,2,2,False
79,7665,1,3.9678000121057266e-05,0.007776415000080306,0.007816093000201363,2,2,2,False
80,7665,1,4.1664000036689686e-05,0.008809880999933739,0.008851544999970429,2,2,2,False
81,7665,1,4.131900004722411e-05,0.006975033999879088,0.007016352999926312,2,2,2,False
82,7665,1,3.979900020567584e-05,0.008834261999936643,0.00887406100014232,2,2,2,False
83,7665,1,4.163899984632735e-05,0.007154420000006212,0.007196058999852539,2,2,2,False
84,7665,1,4.09459998991224e-05,0.008664077000048565,0.008705022999947687,2,2,2,False
85,7665,1,4.176299989921972e-05,0.007120506000092064,0.007162268999991284,2,2,2,False
86,7665,1,4.254400005265779e-05,0.007933326000056695,0.007975870000109353,2,2,2,False
87,7665,1,3.9387000015267404e-05,0.007308195999939926,0.007347582999955193,2,2,2,False
88,7665,1,4.0227999988928786e-05,0.007593737999968653,0.0076339659999575815,2,2,2,False
89,7665,1,4.4147000153316185e-05,0.00766155099995558,0.007705698000108896,2,2,2,False
90,7665,1,4.3191000031583826e-05,0.00762061000000358,0.007663801000035164,2,2,2,False
91,7665,1,4.398000010041869e-05,0.008148128999891924,0.008192108999992342,2,2,2,False
92,7665,1,4.291000004741363e-05,0.0073255749998679676,0.007368484999915381,2,2,2,False
93,7665,1,4.237199982526363e-05,0.007648246999906405,0.007690618999731669,2,2,2,False
