Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,7866,0,4.486599982556072e-05,0.007260951999796816,0.007305817999622377,1,1,1,False
1,6332,0,4.076200002600672e-05,0.007807189999766706,0.007847951999792713,1,1,4,False
2,1911,0,0.001416819000041869,0.02644438800007265,0.02786120700011452,15,4,6,False
3,7866,0,0.00019007299988516024,0.007743532999938907,0.007933605999824067,2,2,2,False
4,2343,0,0.00014469999996435945,0.009004604999972798,0.009149304999937158,4,2,4,False
5,1911,0,0.0032461529999636696,0.04022179100002177,0.04346794399998544,24,4,6,False
6,7866,0,0.00024383499976465828,0.007079359999806911,0.0073231949995715695,2,2,2,False
7,3934,0,0.00019778799969571992,0.00856241500014221,0.00876020299983793,4,2,4,False
8,3413,0,0.0014963899998292618,0.008532922000085819,0.01002931199991508,4,2,4,False
9,7866,0,6.534800013469066e-05,0.007969228000092698,0.00803457600022739,2,2,2,False
10,699,0,0.00014961199985918938,0.008263192999947933,0.008412804999807122,4,2,4,False
11,8852,0,0.002982444000281248,0.039501307000136876,0.042483751000418124,24,4,6,False
12,7866,0,0.00010818500004461384,0.007343862000197987,0.007452047000242601,2,2,2,False
13,1438,0,0.00014763099989067996,0.008682029999818042,0.008829660999708722,4,2,4,False
14,3000,0,0.003546133000327245,0.04157477099988682,0.04512090400021407,24,4,6,False
15,7351,0,0.0038517660000252363,0.008551624000119773,0.01240339000014501,4,2,4,False
16,5914,0,0.007551014999990002,0.04409828899997592,0.05164930399996592,24,4,6,False
17,5966,0,0.00984786399976656,0.04467664799994964,0.054524511999716196,24,4,6,False
18,8256,0,0.004256521999650431,0.00873079900020457,0.012987320999855001,4,2,4,False
19,1862,0,0.0038415950002672616,0.008758779000345385,0.012600374000612646,4,2,4,False
20,657,0,0.0065796780004347966,0.0449079680001887,0.0514876460006235,24,4,6,False
21,2620,0,0.006530989000111731,0.10020260400006009,0.10673359300017182,44,6,8,False
22,6208,0,0.010434134999741218,0.16813386399962837,0.1785679989993696,64,8,10,False
23,2620,0,0.003496969000025274,0.008095178000075975,0.01159214700010125,4,2,4,False
24,4476,0,0.0036065859999325767,0.04756421299998692,0.0511707989999195,24,4,6,False
25,7727,0,0.003825465999852895,0.008129687000291597,0.011955153000144492,4,2,4,False
26,7639,0,0.0030524359999617445,0.008479512000121758,0.011531948000083503,4,2,4,False
27,7527,0,0.006695360000321671,0.04276760299990201,0.04946296300022368,24,4,6,False
28,230,0,0.013032530000145925,0.09513033999974141,0.10816286999988733,44,6,8,False
29,9875,0,0.012549833999855764,0.044069140999908996,0.05661897499976476,24,4,6,False
30,6560,0,0.010942345000330533,0.041934692000268114,0.05287703700059865,24,4,6,False
31,8803,0,0.015162127999701625,0.0953973489999953,0.11055947699969693,44,6,8,False
32,7469,0,0.019729048000044713,0.10899222099988037,0.1287212689999251,44,6,8,False
33,404,0,0.020637299999634706,0.20430012699989675,0.22493742699953145,64,8,10,False
34,8679,0,0.020443258000341302,0.12539611500005776,0.14583937300039906,44,6,8,False
35,6881,94923485711740567852941/9765625000000000000000000000000000,0.009306523999839555,0.1098431260002144,0.11914965000005395,44,6,8,False
