Index,Observation,Risk,UnfTime,McTime,TotalTime,MdpStates,MdpTransitions,TimedOut
0,2766,1,0.00012235500003043853,6.88190000346367e-05,0.00019117400006507523,7,14,False
1,176,1,5.35940000077062e-05,0.00013932699999941178,0.00019292100000711798,11,22,False
2,2241,1,0.0001169630000390498,0.0001588860000083514,0.0002758490000474012,17,68,False
3,2223,1,0.00013424899998426554,0.0001559290000159308,0.00029017800000019633,23,80,False
4,484,1,0.00021778699999686069,0.00024393099999997503,0.0004617179999968357,31,136,False
5,1434,1,0.00023317799997357724,0.00025201700003663063,0.0004851950000102079,39,152,False
6,484,1,0.0005527760000063608,0.0003534240000249156,0.0009062000000312764,49,218,False
7,1434,1,0.0003332740000132617,0.0004390029999967737,0.0007722770000100354,57,232,False
8,484,1,0.0005284869999968578,0.00043236999999862746,0.0009608569999954852,67,298,False
9,1632,1,0.00047080499996354774,0.0004509520000510747,0.0009217570000146225,77,318,False
10,1717,1,0.0005374639999899955,0.0005509580000193637,0.0010884220000093592,89,394,False
11,1434,1,0.0008239240000307291,0.0005979689999549009,0.00142189299998563,97,406,False
12,484,1,0.0007031170000004749,0.0006691049999858478,0.0013722219999863228,107,472,False
13,1632,1,0.0010170470000048226,0.0007555089999868869,0.0017725559999917095,117,492,False
14,1717,1,0.0009339509999790607,0.0010568349999857674,0.001990785999964828,129,568,False
15,1632,1,0.0009677040000042325,0.0008138979999898766,0.001781601999994109,139,586,False
16,1717,1,0.000987646999988101,0.0008326390000092943,0.0018202859999973953,151,662,False
17,182,1,0.0010368599999992512,0.0013914190000150484,0.0024282790000142995,161,682,False
18,166,1,0.001376386000004004,0.000940084999967894,0.002316470999971898,173,752,False
19,502,1,0.0013933960000258594,0.0010569809999765312,0.0024503770000023906,179,758,False
20,688,1,0.0011728300000299896,0.0009562100000266582,0.002129040000056648,187,808,False
21,502,1,0.0011349100000188628,0.0010009970000055546,0.0021359070000244174,193,818,False
22,688,1,0.0012022430000229178,0.0010493369999835522,0.00225158000000647,201,868,False
23,1927,1,0.001189007999983005,0.0011408909999772732,0.002329898999960278,209,884,False
24,2548,1,0.0013601819999848885,0.0011368309999966186,0.002497012999981507,219,944,False
25,1152,1,0.001340938999987884,0.0011768289999736226,0.0025177679999615066,229,964,False
26,1669,1,0.0016678500000466556,0.0012719279999942046,0.00293977800004086,241,1034,False
27,1448,1,0.0017149429999676613,0.0014141439999661998,0.003129086999933861,253,1058,False
28,2458,1,0.002500265999969997,0.0015152619999980743,0.0040155279999680715,267,1138,False
29,1818,635664986162043184928992985990368314679259162682661483417838526602264145212713967205797429858633864246203751762166698720011594682943862319176854839/41363485303208557991903945009200687551913492092869473210400463722450000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0018681970000216097,0.07940820999999687,0.08127640700001848,279,1162,False
30,2093,186063903194784630624484623670534841693585303384130527554577203822813201111524735960012973175517591929217689922121740783991002303674431192043305075037/28954439712245990594332761506440481286339444465008631247280324605715000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0023528950000013538,0.08118694099999857,0.08353983599999992,293,1226,False
31,1644,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0021128939999925933,0.09513297500001272,0.09724586900000531,305,1248,False
32,2023,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002338589000032698,0.07371742699996275,0.07605601599999545,319,1312,False
33,2282,1181497199885509002010258104186326274807830230831101606179753016975447177079795166914802778804194431375076093687437835935893226845327318607631468060809/436384238132610674133126723939202849663847388406303176905069329980171068500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002117198999997072,0.09874486100000013,0.1008620599999972,331,1334,False
34,1162,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0022351480000111223,0.08731425400003445,0.08954940200004557,345,1398,False
35,1068,444510876878317514819294389798839376604429067910212758518068264321417698438411767604839263702149191547217368457643334493213557671981298254278501281017/160602595293700771094565331629295069567636685941728487483639171930352650000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0024604679999811196,0.12095277899999246,0.12341324699997358,359,1426,False
36,2023,63365895239050349585997017333984936604825765916432177279634181359064970140529226289178328229136815400008004190580030314776957434043693723522230679/20681742651604278995951972504600343775956746046434736605200231861225000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0024809910000271884,0.1046937939999566,0.10717478499998379,375,1500,False
37,358,21015944398719666758634215096458053219207954359605346800398980908408310619923167092306427284640724099278552768158515733674322624039514297547/590906932902979399884342071560009822170192744183849617291435196035000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0025501050000116265,0.10090735500000392,0.10345746000001554,385,1514,False
38,186,53891154589634183352976444054029854223354660175951088237525468045065050214755906265838315939683927946935493783779007170510948193909970176437469/4136348530320855799190394500920068755191349209286947321040046372245000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002485987000000023,0.08574758999998267,0.08823357699998269,397,1568,False
39,1299,28443155095571942523061329090942094938471316809920252867016323092283643967835446010185763971551216142854970969439732453294278532078125614083/5909069329029793998843420715600098221701927441838496172914351960350000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002710078000006888,0.10047897399999783,0.10318905200000472,407,1586,False
40,18,28443155095571942523061329090942094938471316809920252867016323092283643967835446010185763971551216142854970969439732453294278532078125614083/5909069329029793998843420715600098221701927441838496172914351960350000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002485660999980155,0.0754677939999624,0.07795345499994255,419,1640,False
41,890,26211156094580223615885312487236069351820625803916612990803017204297528583740909791773651878875782441907518093681404185366204992343191436104543/6923102394773723407905977166702711535116341393259553882665702136050401035000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003415895999978602,0.09383353199996236,0.09724942799994096,429,1658,False
42,2638,28443155095571942523061329090942094938471316809920252867016323092283643967835446010185763971551216142854970969439732453294278532078125614083/5909069329029793998843420715600098221701927441838496172914351960350000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0027261700000167366,0.0923530000000028,0.09507917000001953,441,1712,False
43,890,26211156094580223615885312487236069351820625803916612990803017204297528583740909791773651878875782441907518093681404185366204992343191436104543/6923102394773723407905977166702711535116341393259553882665702136050401035000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002690755999992689,0.09789649900000086,0.10058725499999355,451,1730,False
44,2638,28443155095571942523061329090942094938471316809920252867016323092283643967835446010185763971551216142854970969439732453294278532078125614083/5909069329029793998843420715600098221701927441838496172914351960350000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0028558119999502196,0.09666493399998899,0.09952074599993921,463,1784,False
45,328,42164283706234678546062138803941454789983991585498510324151939193456086348651440808497901035218861267237722257801545162232248123245626984264603/9914796525158365557093820442653193122006535256315772501703515454216370312500000000000000000000000000000000000000000000000000000000000000000000000000000,0.0029874600000425744,0.13724147199997105,0.14022893200001363,475,1808,False
46,732,1642435318735385277758089784575010133432524902638709579694144341392122370973099730000158274989582127014342011930793706206010752557077909/120593251612852938751906545216328535136774029425275432100292897150000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003081344000008812,0.10449783300003901,0.10757917700004782,489,1872,False
47,1119,12849482986990859594073903051178288079448705862365268124108106141976420035765703408296683973320837835703398102346493877723491080746486591047/1065739169498436432354502096210164153907919971555174939081274183882600000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003002874999992855,0.13809424499999068,0.14109711999998353,503,1900,False
48,732,1642435318735385277758089784575010133432524902638709579694144341392122370973099730000158274989582127014342011930793706206010752557077909/120593251612852938751906545216328535136774029425275432100292897150000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0030197290000160137,0.1399460700000077,0.1429657990000237,519,1974,False
49,1119,12849482986990859594073903051178288079448705862365268124108106141976420035765703408296683973320837835703398102346493877723491080746486591047/1065739169498436432354502096210164153907919971555174939081274183882600000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0033923469999876943,0.14606125299997075,0.14945359999995844,533,2000,False
50,158,19108076764668284807005780415591781539704370836951165666384535156753082294690257192692211567161712383039148346621263164004862214444807/492217353521848729599618551903381776068465426225614008572624070000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004192604999957439,0.1272764219999658,0.13146902699992324,549,2074,False
51,829,212326487721953165234546338083365134030392809555363676713288686503918308178793385898186926086996146406291684430820252601288335319/14350360160986843428560307635667107174007738373924606663924900000000000000000000000000000000000000000000000000000000000000000000000000000,0.004591374000028736,0.18209602100000666,0.1866873950000354,563,2100,False
52,2540,351477814126737012607566457425600325764359622703063179425151716440030036130761175659529414735949594000506473908749713670545922655241/70316764788835532799945507414768825152637918032230572653232010000000000000000000000000000000000000000000000000000000000000000000000000000000,0.004004302999987885,0.16532574000001432,0.1693300430000022,579,2174,False
53,2329,179787762629867862356220109640195264061223246507305579833998539977012493617440987017579756735167639871224648945511362885814107/102502572578477453061145054540479336957198131242318619028035000000000000000000000000000000000000000000000000000000000000000000000000000,0.003902702000004865,0.17525467199999412,0.17915737399999898,593,2200,False
54,1656,40474515588430137983061896105214193240055005981569528629326374804663896940072483398349898390391658408824892778862942914624388608759/70316764788835532799945507414768825152637918032230572653232010000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003987497000025542,0.1561452040000404,0.16013270100006594,609,2274,False
55,258,2660129317581333494525773483840931669482924947740493989365983149195040689845152011390854959513161909372913390334684521741742219/14350360160986843428560307635667107174007738373924606663924900000000000000000000000000000000000000000000000000000000000000000000000000000,0.003918197000018608,0.16065726199997243,0.16457545899999104,623,2300,False
56,1884,2660129317581333494525773483840931669482924947740493989365983149195040689845152011390854959513161909372913390334684521741742219/14350360160986843428560307635667107174007738373924606663924900000000000000000000000000000000000000000000000000000000000000000000000000000,0.004382173000010425,0.1430881750000026,0.14747034800001302,639,2374,False
57,758,166089905372295157260002257690256701739947750426087383048939147468081996366223734636434765042353192040248110517623272129719/2928644930813641516032715844013695341634232321209103400801000000000000000000000000000000000000000000000000000000000000000000000000000,0.004501092999987577,0.20512276699997756,0.20962385999996513,653,2400,False
58,1229,166089905372295157260002257690256701739947750426087383048939147468081996366223734636434765042353192040248110517623272129719/2928644930813641516032715844013695341634232321209103400801000000000000000000000000000000000000000000000000000000000000000000000000000,0.004128952000030495,0.14997447900003635,0.15410343100006685,669,2474,False
59,1653,9135015266704019620282200589559807366790309392235803007872505836625328034381273628084438518046991967055786633207979/104594461814772911286882708714774833629794011471753692885750000000000000000000000000000000000000000000000000000000000000000000000,0.0043380690000276445,0.12684607699998196,0.1311841460000096,679,2488,False
60,152,12639659414798444607379618056626506778385290424089394036125892648357360552006131219713896340856687591902852572944206309/512512862892387265305725272702396684785990656211593095140175000000000000000000000000000000000000000000000000000000000000000000000000,0.004561063999972248,0.1270505819999812,0.13161164599995345,691,2542,False
61,1917,363683072192769566333099131518015723419617092834715361722897712675292458479874885680605866577912460869981961901425672978751/22750542942859173001409907795530367433920900048281251808945673340250000000000000000000000000000000000000000000000000000000000000000000000,0.0044606540000131645,0.1319293450000032,0.13638999900001636,701,2560,False
