Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,130,701461/2000000,5.6140999987519535e-05,9.980000044151893e-07,5.7138999991934725e-05,1,1,1,False
1,23,130879/250000,1.213299999847095e-05,7.889999977805928e-07,1.2921999996251543e-05,1,1,1,False
2,304,20997963/32000000,1.342699999895558e-05,7.730000106676016e-07,1.4200000009623182e-05,1,1,1,False
3,345,8961177/16000000,1.2845000000538676e-05,8.300000047256617e-07,1.3675000005264337e-05,1,1,1,False
4,130,701461/2000000,1.4067000009276853e-05,8.180000037327773e-07,1.488500001300963e-05,1,1,1,False
5,23,130879/250000,8.927999999741587e-06,7.690000103366401e-07,9.697000010078227e-06,1,1,1,False
6,218,2427659/4000000,2.935499999523472e-05,7.120000020677253e-07,3.0066999997302446e-05,2,2,2,False
7,17,10458201/20000000,2.0191000004388115e-05,7.289999928161706e-07,2.0919999997204286e-05,2,2,2,False
8,130,6672779/10500000,0.0004374799999879997,1.2440000034530385e-06,0.00043872399999145273,12,12,3,False
9,385,3620047/8000000,9.035399999390847e-05,8.049999991044388e-07,9.115899999301291e-05,1,1,1,False
10,28,3522921/8000000,2.407200000220655e-05,8.229999934883381e-07,2.489499999569489e-05,1,1,1,False
11,219,3046413/8000000,1.0137999993276026e-05,7.92000008686955e-07,1.093000000196298e-05,1,1,1,False
12,264,40236229/80000000,2.7981999991766315e-05,7.970000126533705e-07,2.8779000004419686e-05,2,2,2,False
13,45,53229451/80000000,2.7472999988731317e-05,8.380000053875847e-07,2.83109999941189e-05,2,2,2,False
14,68,80874379/112000000,0.0004119170000080885,8.880000024191759e-07,0.0004128050000105077,12,12,3,False
15,219,231096769/336000000,0.000235566000000631,8.82000009028161e-07,0.00023644800000965915,12,12,3,False
16,264,990630113/1360000000,0.03323238199999423,1.9109999982447334e-06,0.033234292999992476,177,177,4,False
17,93,65386909/85000000,0.02705931500000247,2.054999995948492e-06,0.02706136999999842,177,177,4,False
18,96,0,0,0,0,0,0,0,True
