Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,130,701461/2000000,1.9199000007574796e-05,8.709999974598759e-07,2.007000000503467e-05,1,1,1,False
1,17,304597/800000,1.0970000005272595e-05,7.839999938141773e-07,1.1753999999086773e-05,1,1,1,False
2,276,2154393/4000000,1.3344999999276297e-05,6.949999971084253e-07,1.4039999996384722e-05,1,1,1,False
3,770,41565619/64000000,9.57399998924302e-06,7.539999984373935e-07,1.0327999987680414e-05,1,1,1,False
4,580,38206831/64000000,2.5032000010583033e-05,6.869999964465023e-07,2.5719000007029535e-05,1,1,1,False
5,598,47705623/64000000,9.521999999151376e-06,6.739999918181638e-07,1.019599999096954e-05,1,1,1,False
6,709,25331169/32000000,1.1690999997426843e-05,7.149999987632327e-07,1.2405999996190076e-05,1,1,1,False
7,696,27296471/32000000,9.206000001427128e-06,6.59999997765226e-07,9.865999999192354e-06,1,1,1,False
8,780,26513749/32000000,2.1928999998976906e-05,6.87000010657357e-07,2.2616000009634263e-05,1,1,1,False
9,429,58964479/64000000,9.132000002409768e-06,6.460000037122882e-07,9.778000006122056e-06,1,1,1,False
10,432,56820803/64000000,2.175400000226091e-05,6.779999921491253e-07,2.2431999994410035e-05,1,1,1,False
11,156,30780119/32000000,9.004000006029855e-06,6.759999990890719e-07,9.680000005118927e-06,1,1,1,False
12,411,56957997/64000000,1.7707000012023855e-05,1.036000000453896e-06,1.874300001247775e-05,1,1,1,False
13,486,26346759/32000000,1.0183000000552056e-05,6.900000073528645e-07,1.087300000790492e-05,1,1,1,False
14,586,21028171/32000000,1.1860000000751825e-05,6.86000007021903e-07,1.2546000007773728e-05,1,1,1,False
15,789,8966609/16000000,8.898000004364803e-06,6.490000004077956e-07,9.547000004772599e-06,1,1,1,False
16,31,11386249/16000000,1.1388000004330934e-05,6.389999924749645e-07,1.2026999996805898e-05,1,1,1,False
17,328,26277617/32000000,8.937999993463563e-06,6.279999951175341e-07,9.565999988581098e-06,1,1,1,False
18,586,21028171/32000000,1.4815000000112377e-05,1.0830000007899798e-06,1.5898000000902357e-05,1,1,1,False
19,436,4475283/6400000,1.40490000006821e-05,8.350000086920772e-07,1.4884000009374176e-05,1,1,1,False
20,586,21028171/32000000,2.4315000004548892e-05,7.919999944761003e-07,2.5106999999024993e-05,1,1,1,False
21,159,11761603/16000000,1.0758000001942492e-05,7.23999988849755e-07,1.1481999990792247e-05,1,1,1,False
22,290,10551069/12800000,1.1459999996077386e-05,6.94000007683826e-07,1.2154000003761212e-05,1,1,1,False
23,448,14313127/16000000,8.81699999411012e-06,6.59999997765226e-07,9.476999991875346e-06,1,1,1,False
24,581,14185441/16000000,2.5860999997462386e-05,7.610000096747171e-07,2.6622000007137103e-05,1,1,1,False
25,22,58964479/64000000,8.948000001396395e-06,6.58999994129772e-07,9.606999995526166e-06,1,1,1,False
26,272,61591881/64000000,1.145000000235541e-05,6.830000103263956e-07,1.2133000012681805e-05,1,1,1,False
27,65,6030789/6400000,8.87299999874358e-06,6.490000004077956e-07,9.521999999151376e-06,1,1,1,False
28,99,311351/320000,1.1417999999707718e-05,6.739999918181638e-07,1.2091999991525881e-05,1,1,1,False
29,879,63544073/64000000,9.00999999942087e-06,6.220000017265193e-07,9.63200000114739e-06,1,1,1,False
30,423,12503949/12800000,2.2048000005270296e-05,6.920000004129179e-07,2.2740000005683214e-05,1,1,1,False
31,101,1,8.84000000667129e-06,6.6100000140068e-07,9.50100000807197e-06,1,1,1,False
32,101,1,8.427999986793111e-06,6.579999904943179e-07,9.085999977287429e-06,1,1,1,False
33,101,1,8.343000004629175e-06,6.540000043742111e-07,8.997000009003386e-06,1,1,1,False
34,101,1,8.255000011558877e-06,7.029999977703483e-07,8.958000009329226e-06,1,1,1,False
35,101,1,8.37700000033692e-06,6.389999924749645e-07,9.015999992811885e-06,1,1,1,False
36,101,1,8.2290000023022e-06,6.580000047051726e-07,8.887000007007373e-06,1,1,1,False
37,101,1,8.311000001981483e-06,6.340000027194037e-07,8.945000004700887e-06,1,1,1,False
38,101,1,8.261999994374492e-06,6.479999967723415e-07,8.909999991146833e-06,1,1,1,False
39,101,1,8.221000001640277e-06,6.460000037122882e-07,8.867000005352565e-06,1,1,1,False
