Index,Observation,Risk,TrackTime,ReduceTime,TotalTime,NrBeliefsBR,NrBeliefsAR,Dimension,TimedOut
0,130,701461/2000000,1.7447999994146812e-05,8.669999971289144e-07,1.8314999991275727e-05,1,1,1,False
1,385,3620047/8000000,2.8533999994806436e-05,8.540000067114306e-07,2.9388000001517867e-05,1,1,1,False
2,54,4757743/8000000,1.3219999999591892e-05,7.780000004231624e-07,1.3998000000015054e-05,1,1,1,False
3,318,4534041/8000000,9.591000008413175e-06,7.000000010748408e-07,1.0291000009488016e-05,1,1,1,False
4,230,2860447/4000000,1.1920999995140846e-05,7.040000014058023e-07,1.2624999996546649e-05,1,1,1,False
5,364,1340837/1600000,1.4504000006354545e-05,6.849999891755942e-07,1.5188999995530139e-05,1,1,1,False
6,226,1163389/1280000,1.908999999500338e-05,7.999999951380232e-07,1.9889999990141405e-05,1,1,1,False
7,631,12440599/12800000,1.1479999997732193e-05,7.829999901787232e-07,1.2262999987910916e-05,1,1,1,False
8,330,56440683/64000000,1.384200000131841e-05,7.940000017470084e-07,1.4636000003065419e-05,1,1,1,False
9,251,26823307/32000000,9.856999994894977e-06,7.149999987632327e-07,1.057199999365821e-05,1,1,1,False
10,419,56537019/64000000,1.2443999992228783e-05,7.149999987632327e-07,1.3158999990992015e-05,1,1,1,False
11,687,58338707/64000000,9.55800000213003e-06,7.259999961206631e-07,1.0283999998250692e-05,1,1,1,False
12,494,15326451/16000000,1.2142000002768327e-05,7.809999971186699e-07,1.2922999999886997e-05,1,1,1,False
13,545,60502221/64000000,9.450999996829523e-06,7.320000037225327e-07,1.0183000000552056e-05,1,1,1,False
14,827,3065319/3200000,1.7520999989528718e-05,8.55999999771484e-07,1.8376999989300202e-05,1,1,1,False
15,469,7898423/8000000,1.0493000004885289e-05,7.039999871949476e-07,1.1196999992080237e-05,1,1,1,False
16,325,15056857/16000000,1.3469999998960702e-05,7.519999911664854e-07,1.4221999990127188e-05,1,1,1,False
17,365,58020667/64000000,9.923999996885868e-06,6.949999971084253e-07,1.0618999993994294e-05,1,1,1,False
18,146,11099943/12800000,2.562999999611293e-05,6.960000007438794e-07,2.6325999996856808e-05,1,1,1,False
19,539,57964121/64000000,9.293000005072827e-06,6.50999993467849e-07,9.943999998540676e-06,1,1,1,False
20,399,57776309/64000000,2.205399999866131e-05,7.189999990941942e-07,2.2772999997755505e-05,1,1,1,False
21,365,58020667/64000000,8.76000000005206e-06,6.6100000140068e-07,9.42100000145274e-06,1,1,1,False
22,146,11099943/12800000,2.1187000001532397e-05,7.310000000870787e-07,2.1918000001619475e-05,1,1,1,False
23,435,27520833/32000000,9.168000005388421e-06,6.890000037174104e-07,9.857000009105832e-06,1,1,1,False
24,670,27076519/32000000,2.181499999664993e-05,7.019999941348942e-07,2.2516999990784825e-05,1,1,1,False
25,172,2690931/3200000,9.032000008346586e-06,6.900000073528645e-07,9.72200001569945e-06,1,1,1,False
26,886,5765643/6400000,1.2079999990532997e-05,7.000000010748408e-07,1.2779999991607838e-05,1,1,1,False
27,142,60413949/64000000,9.352000006401795e-06,7.109999984322712e-07,1.0063000004834066e-05,1,1,1,False
28,316,3117309/3200000,1.1348000001021319e-05,6.739999918181638e-07,1.2021999992839483e-05,1,1,1,False
29,820,63083109/64000000,8.937000004038964e-06,6.799999994200334e-07,9.617000003458998e-06,1,1,1,False
30,796,14558319/16000000,1.141500000301221e-05,6.880000000819564e-07,1.2103000003094166e-05,1,1,1,False
31,626,1962617/2000000,8.930000007012495e-06,6.899999931420098e-07,9.620000000154505e-06,1,1,1,False
32,880,1,1.166100000205006e-05,6.739999918181638e-07,1.2334999993868223e-05,1,1,1,False
33,880,1,8.609000005321832e-06,7.259999961206631e-07,9.335000001442495e-06,1,1,1,False
34,880,1,8.42900000463942e-06,6.710000093335111e-07,9.100000013972931e-06,1,1,1,False
35,880,1,8.428999990428565e-06,6.880000000819564e-07,9.116999990510521e-06,1,1,1,False
36,880,1,8.504999996716833e-06,6.970000043793334e-07,9.202000001096167e-06,1,1,1,False
37,880,1,8.403999999018197e-06,6.6100000140068e-07,9.065000000418877e-06,1,1,1,False
38,880,1,8.522000001676133e-06,6.67999998427149e-07,9.190000000103282e-06,1,1,1,False
39,880,1,8.364999999344036e-06,6.629999944607334e-07,9.02799999380477e-06,1,1,1,False
40,880,1,8.647000001360539e-06,6.969999901684787e-07,9.343999991529017e-06,1,1,1,False
41,880,1,8.381000000667882e-06,7.059999944658557e-07,9.086999995133738e-06,1,1,1,False
42,880,1,8.358999991742166e-06,6.920000004129179e-07,9.050999992155084e-06,1,1,1,False
43,880,1,8.434000008605835e-06,6.59999997765226e-07,9.094000006371061e-06,1,1,1,False
44,880,1,8.370000003310452e-06,6.59999997765226e-07,9.030000001075678e-06,1,1,1,False
45,880,1,8.422000007612951e-06,6.799999994200334e-07,9.102000007032984e-06,1,1,1,False
46,880,1,8.385000000998843e-06,6.530000007387571e-07,9.0380000017376e-06,1,1,1,False
47,880,1,8.334000000331798e-06,6.67999998427149e-07,9.001999998758947e-06,1,1,1,False
48,880,1,8.33800000066276e-06,6.570000010697186e-07,8.995000001732478e-06,1,1,1,False
49,880,1,8.421000003977497e-06,6.629999944607334e-07,9.08399999843823e-06,1,1,1,False
50,880,1,8.36600000297949e-06,6.839999997509949e-07,9.050000002730485e-06,1,1,1,False
51,880,1,8.307000001650522e-06,6.650000017316415e-07,8.972000003382163e-06,1,1,1,False
52,880,1,8.284000003300207e-06,6.77000002724526e-07,8.961000006024733e-06,1,1,1,False
53,880,1,8.325999999669875e-06,6.629999944607334e-07,8.988999994130609e-06,1,1,1,False
54,880,1,8.272000002307323e-06,6.700000056980571e-07,8.94200000800538e-06,1,1,1,False
55,880,1,8.38399999736339e-06,6.859999928110483e-07,9.069999990174438e-06,1,1,1,False
56,880,1,8.378999993396974e-06,6.909999967774638e-07,9.069999990174438e-06,1,1,1,False
57,880,1,8.293999997022183e-06,6.680000126380037e-07,8.962000009660187e-06,1,1,1,False
58,880,1,8.248999989746153e-06,6.739999918181638e-07,8.922999981564317e-06,1,1,1,False
59,880,1,8.445000005963266e-06,7.000000010748408e-07,9.145000007038107e-06,1,1,1,False
60,880,1,8.364999999344036e-06,6.650000017316415e-07,9.030000001075678e-06,1,1,1,False
61,880,1,9.198000000765205e-06,7.280000033915712e-07,9.926000004156776e-06,1,1,1,False
62,880,1,8.475999990764649e-06,6.85000003386449e-07,9.160999994151098e-06,1,1,1,False
63,880,1,8.398000005627182e-06,6.730000023935645e-07,9.071000008020746e-06,1,1,1,False
64,880,1,8.276999992062883e-06,6.880000000819564e-07,8.96499999214484e-06,1,1,1,False
65,880,1,8.2810000066047e-06,6.989999974393868e-07,8.980000004044086e-06,1,1,1,False
66,880,1,8.256000000983477e-06,6.849999891755942e-07,8.940999990159071e-06,1,1,1,False
67,880,1,8.244999989415192e-06,6.810000030554875e-07,8.925999992470679e-06,1,1,1,False
68,880,1,8.314000012887846e-06,6.510000076787037e-07,8.96500002056655e-06,1,1,1,False
69,880,1,8.198000003289962e-06,6.820000066909415e-07,8.880000009980904e-06,1,1,1,False
70,880,1,8.363999995708582e-06,6.85000003386449e-07,9.048999999095031e-06,1,1,1,False
71,880,1,8.260000001314438e-06,6.799999994200334e-07,8.940000000734472e-06,1,1,1,False
72,880,1,8.243000010565993e-06,6.67999998427149e-07,8.911000008993142e-06,1,1,1,False
73,880,1,8.281999996029299e-06,6.839999997509949e-07,8.965999995780294e-06,1,1,1,False
74,880,1,8.254999997348023e-06,6.929999898375172e-07,8.94799998718554e-06,1,1,1,False
75,880,1,8.224999987760384e-06,6.9500001131928e-07,8.919999999079664e-06,1,1,1,False
76,880,1,8.205000000316431e-06,6.849999891755942e-07,8.889999989492026e-06,1,1,1,False
